GeoID,FD_num_2015,FD_pct_2015
28041,637,4.42
28043,3444,15.72
28045,14852,33.81
28047,67158,35.89
28049,64740,26.39
28051,8272,43.09
28053,2103,22.43
28055,597,42.47
28057,2771,11.84
28059,41290,29.56
28061,1999,11.72
28063,875,11.32
28065,2067,16.55
28067,6582,9.71
28069,5150,49.25
28071,15700,33.16
28073,7979,14.34
28075,16826,20.96
28077,1980,15.31
28079,4181,17.56
28081,18140,21.88
28083,14706,45.51
28085,7113,20.40
28087,9911,16.58
28089,19395,20.37
28091,7950,29.35
28093,6867,18.49
28095,2433,6.58
28097,1767,16.18
28099,2434,8.20
28101,2534,11.67
28103,1835,15.89
28105,13546,28.42
28107,7050,20.31
28109,7277,13.03
28111,1123,9.17
28113,5542,13.72
28115,3229,10.78
28117,1710,6.77
28119,2633,32.02
28121,37923,26.78
28123,3627,12.83
28125,1370,27.87
28127,2854,10.38
28129,2696,16.35
28131,3843,21.61
28133,10699,36.33
28135,7871,51.18
28137,8192,28.36
28139,2491,11.20
28141,0,0.00
28143,1893,17.57
28145,3327,12.26
28147,1641,10.63
28149,11490,23.56
28151,15227,29.78
28153,333,1.60
28155,1179,11.50
28157,1585,16.05
28159,2536,13.21
28161,1061,8.37
28163,9646,34.37
29001,4614,18.02
29003,1830,10.58
29005,707,12.43
29007,4095,16.04
29009,3960,11.12
29011,2758,22.24
29013,766,4.49
29015,1899,9.97
29017,3512,28.40
29019,41553,25.55
29021,20493,22.97
29023,7066,16.51
29025,1759,18.67
29027,8155,18.39
29029,5748,13.06
29031,19098,25.24
29033,1720,18.50
29035,3116,49.74
29037,30128,30.29
29039,1643,11.75
29041,804,10.26
29043,15629,20.19
29045,958,13.42
29047,61801,27.85
29049,1552,7.48
29051,19670,25.88
29053,4307,24.47
29055,1278,5.17
29057,761,9.66
29059,2162,12.89
29061,1840,21.82
29063,4817,37.37
29065,3178,20.30
29067,3682,26.90
29069,6691,20.94
29071,11149,10.98
29073,342,2.25
29075,205,3.04
29077,49775,18.09
29079,3113,30.34
29081,2546,28.42
29083,6911,31.03
29085,1313,13.64
29087,4888,99.51
29089,1814,17.88
29091,7732,19.14
29093,2386,22.44
29095,150014,22.25
29097,32150,27.38
29099,66388,30.35
29101,8804,16.74
29103,798,19.31
29105,7368,20.71
29107,5602,16.78
29109,4429,11.47
29111,4240,41.52
29113,4073,7.75
29115,3387,26.54
29117,1748,11.50
29119,1715,7.43
29121,2659,17.08
29123,1738,14.22
29125,528,5.75
29127,4471,15.53
29129,3776,99.77
29131,1930,7.80
29133,46,0.32
29135,788,5.05
29137,1221,13.81
29139,1257,10.27
29141,649,3.16
29143,574,3.03
29145,8573,14.75
29147,10541,45.10
29149,2023,18.59
29151,1418,10.21
29153,5365,55.18
29155,1181,6.46
29157,2993,15.78
29159,7064,16.74
29161,6323,14.00
29163,4538,24.51
29165,31202,34.93
29167,1767,5.68
29169,17877,34.20
29171,1328,26.66
29173,908,8.93
29175,3142,12.36
29177,4505,19.18
29179,3001,44.82
29181,2924,20.74
29183,136448,37.85
29185,916,9.34
29186,3668,20.21
29187,9876,15.11
29189,267303,26.76
29195,6425,27.49
29197,3644,82.25
29199,466,9.62
29201,9048,23.09
29203,1400,16.59
29205,2455,38.52
29207,1865,6.22
29209,510,1.58
29211,1829,27.25
29213,15578,30.15
29215,4701,18.07
29217,6777,32.03
29219,1595,4.91
29221,4578,18.17
29223,4682,34.63
29225,2837,7.84
29227,302,13.92
29229,2296,12.21
29510,19196,6.01
30001,2422,26.20
30003,6045,46.99
30005,2208,34.01
30007,1432,25.52
30009,3627,35.99
30011,1160,100.00
30013,20700,25.45
30015,4151,71.40
30017,5809,49.66
30019,469,26.80
30021,2950,32.90
30023,531,5.71
30025,648,22.44
30027,3412,29.45
30029,9467,10.41
30031,11379,12.71
30033,667,55.30
30035,3099,23.13
30037,884,100.00
30039,675,21.94
30041,7507,46.64
30043,1339,11.74
30045,1251,60.38
30047,1973,6.87
30049,15019,23.69
30051,1313,56.12
30053,3085,15.67
30055,714,41.20
30057,2322,30.19
30059,1891,100.00
30061,1971,46.66
30063,24203,22.14
30065,1447,31.89
30067,4662,29.81
30069,494,100.00
30071,1134,26.67
30073,2790,45.35
30075,913,52.38
30077,1374,19.55
30079,1179,100.00
30081,1830,4.55
30083,2901,29.77
30085,6021,57.76
30087,2228,24.13
30089,4809,42.14
30091,1192,35.24
30093,4057,11.86
30095,1458,15.99
30097,826,22.61
30099,1926,31.71
30101,2002,37.61
30103,718,100.00
30105,2884,39.13
30107,2168,100.00
30109,1017,100.00
30111,37947,25.64
31001,9156,29.19
31003,1350,20.19
31005,460,100.00
31007,680,98.54
31009,478,100.00
31011,1021,18.56
31013,3742,33.09
31015,2099,100.00
31017,317,10.08
31019,9059,19.65
31021,46,0.67
31023,1338,15.94
31025,6190,24.53
31027,1412,15.95
31029,1167,29.42
31031,2361,41.33
31033,1890,18.90
31035,3047,46.58
31037,2824,26.86
31039,412,4.50
31041,5627,51.44
31043,5231,24.90
31045,2125,23.15
31047,7959,32.72
31049,521,26.82
31051,2036,33.94
31053,11353,30.94
31055,57724,11.16
31057,668,33.26
31059,1157,19.64
31061,1531,47.46
31063,2674,97.03
31065,1081,21.80
31067,6734,30.18
31069,2054,99.86
31071,205,9.99
31073,1313,64.25
31075,614,100.00
31077,2537,99.96
31079,18742,31.98
31081,998,10.94
31083,208,6.07
31085,967,100.00
31087,2763,95.00
31089,2653,25.43
31091,117,15.92
31093,1132,18.05
31095,1781,23.60
31097,1354,25.96
31099,735,11.33
31101,1837,21.96
31103,823,99.88
31105,287,7.51
31107,676,7.76
31109,29063,10.18
31111,7627,21.02
31113,107,14.03
31115,506,80.12
31117,539,100.00
31119,8635,24.76
31121,2948,37.57
31123,2558,50.73
31125,1398,37.44
31127,180,2.49
31129,1621,36.03
31131,2143,13.62
31133,503,18.15
31135,877,29.54
31137,1444,15.72
31139,4813,66.24
31141,8839,27.42
31143,312,5.76
31145,5322,48.14
31147,2268,27.12
31149,428,28.02
31151,2563,18.05
31153,32988,20.77
31155,3681,17.72
31157,2967,8.03
31159,1598,9.54
31161,1927,35.24
31163,2630,83.43
31165,858,65.43
31167,3538,57.73
31169,908,17.37
31171,647,99.94
31173,1752,25.24
31175,1015,23.84
31177,653,3.23
31179,643,6.70
31181,1998,52.41
31183,818,100.00
31185,2755,20.16
32001,6484,26.06
32003,206181,10.57
32005,21568,45.89
32007,13576,27.81
32009,761,97.19
32011,1987,100.00
32013,5029,30.43
32015,891,15.43
32017,4174,78.09
32019,12608,24.26
32021,4029,84.43
32023,18586,42.29
32027,1036,15.34
32029,220,5.47
32031,99884,23.70
32033,4468,44.54
32510,11099,20.08
33001,9915,16.50
33003,872,1.82
33005,10891,14.12
33007,4769,14.43
33009,11522,12.93
33011,135074,33.71
33013,29078,19.86
33015,111158,37.65
33017,23349,18.96
33019,6107,13.96
34001,80172,29.20
34003,95802,10.58
34005,167032,37.22
34007,110012,21.42
34009,36767,37.80
34011,43495,27.72
34013,60746,7.75
34015,126083,43.73
34017,3519,0.55
34019,26419,20.58
34021,98077,26.76
34023,195556,24.15
34025,203679,32.31
34027,169588,34.45
34029,248326,43.07
34031,66350,13.24
34033,9644,14.59
34035,113036,34.95
34037,56290,37.71
34039,50012,9.32
34041,29846,27.46
35001,129354,19.52
35003,3725,100.00
35005,16396,24.98
35006,9981,36.68
35007,7837,56.99
35009,18651,38.55
35011,346,17.12
35013,82863,39.60
35015,19559,36.34
35017,10179,34.49
35019,1792,38.23
35021,661,95.08
35023,1781,36.39
35025,10436,16.12
35027,7113,34.70
35028,7645,42.59
35029,6419,25.58
35031,43211,60.44
35033,1200,24.59
35035,21184,33.21
35037,1569,17.35
35039,20049,49.82
35041,5909,29.78
35043,47091,35.79
35045,46633,35.86
35047,14599,49.67
35049,42393,29.40
35051,5360,44.71
35053,6777,37.93
35055,12894,39.15
35057,6510,39.74
35059,1220,26.81
35061,40236,52.55
36001,82347,27.07
36003,3774,7.71
36005,7135,0.52
36007,25726,12.82
36009,5913,7.36
36011,5281,6.60
36013,23906,17.72
36015,20270,22.82
36017,2091,4.14
36019,22136,26.95
36021,9257,14.67
36023,5289,10.72
36025,1158,2.41
36027,101583,34.15
36029,192724,20.97
36031,3664,9.31
36033,11851,22.97
36035,5406,9.73
36037,2346,3.90
36039,10461,21.25
36041,2592,53.59
36043,12106,18.76
36045,19598,16.86
36047,393,0.02
36049,4491,16.58
36051,11527,17.63
36053,14169,19.29
36055,221678,29.78
36057,10531,20.97
36059,70135,5.24
36061,2,0.00
36063,37906,17.51
36065,38018,16.19
36067,94832,20.31
36069,18409,17.06
36071,98797,26.50
36073,5258,12.26
36075,13037,10.68
36077,17995,28.90
36079,36525,36.63
36081,7789,0.35
36083,33259,20.86
36085,4249,0.91
36087,62648,20.10
36089,19450,17.37
36091,59805,27.23
36093,36038,23.29
36095,7232,22.08
36097,1350,7.36
36099,5344,15.16
36101,8214,8.30
36103,380952,25.51
36105,7202,9.29
36107,7464,14.60
36109,14996,14.77
36111,48040,26.32
36113,12858,19.57
36115,6989,11.06
36117,13063,13.93
36119,140484,14.80
36121,9631,22.85
36123,522,2.06
37001,34642,22.92
37003,2429,6.53
37005,431,3.86
37007,1767,6.56
37009,1432,5.25
37011,116,0.65
37013,4947,10.36
37015,1173,5.51
37017,2281,6.48
37019,16701,15.55
37021,51501,21.61
37023,26886,29.57
37025,40937,23.00
37027,29875,35.98
37029,439,4.40
37031,16740,25.18
37033,1855,7.82
37035,33137,21.47
37037,3077,4.85
37039,2071,7.54
37041,3422,23.14
37043,343,3.24
37045,16369,16.69
37047,2548,4.39
37049,29016,28.03
37051,96360,30.17
37053,3093,13.14
37055,10375,30.59
37057,26968,16.56
37059,4487,10.88
37061,1137,1.94
37063,69240,25.88
37065,7339,12.98
37067,128304,36.59
37069,2714,4.48
37071,58304,28.29
37073,5,0.04
37075,251,2.84
37077,9758,16.29
37079,,
37081,98823,20.23
37083,9040,16.53
37085,10042,8.76
37087,12745,21.59
37089,23181,21.72
37091,2499,10.13
37093,9916,21.12
37095,5227,89.96
37097,24361,15.28
37099,7267,18.04
37101,8700,5.15
37103,0,0.00
37105,8545,14.77
37107,7585,12.75
37109,11164,14.26
37111,1926,4.28
37113,2214,6.53
37115,2534,12.21
37117,910,3.71
37119,167999,18.27
37121,,
37123,469,1.69
37125,17936,20.32
37127,13818,14.42
37129,61146,30.17
37131,2575,11.65
37133,53953,30.35
37135,25496,19.06
37137,722,5.49
37139,10195,25.07
37141,3483,6.67
37143,458,3.40
37145,4049,10.26
37147,15523,9.23
37149,72,0.35
37151,27288,19.25
37153,6128,13.14
37155,12545,9.35
37157,19546,20.87
37159,34164,24.68
37161,14562,21.47
37163,2715,4.28
37165,5868,16.23
37167,3376,5.57
37169,8299,17.51
37171,5700,7.74
37173,214,1.53
37175,2367,7.15
37177,490,11.11
37179,31579,15.69
37181,4474,9.85
37183,170431,18.92
37185,1528,7.29
37187,3549,26.83
37189,3418,6.69
37191,22451,18.31
37193,7782,11.22
37195,2978,3.67
37197,730,1.90
37199,190,1.07
38001,522,22.29
38003,3102,28.03
38005,2844,42.71
38007,783,100.00
38009,2939,45.72
38011,940,29.82
38013,1968,100.00
38015,17841,21.94
38017,20905,13.96
38019,1455,36.43
38021,673,12.73
38023,689,33.25
38025,1874,53.01
38027,689,28.87
38029,1582,44.57
38031,603,18.03
38033,1680,100.00
38035,13770,20.59
38037,1253,52.33
38039,794,32.82
38041,2476,99.98
38043,2424,99.56
38045,1540,37.20
38047,835,41.95
38049,3725,69.04
38051,559,19.90
38053,2346,36.89
38055,4944,55.17
38057,1568,18.61
38059,8213,29.90
38061,1007,13.12
38063,3126,100.00
38065,1556,84.29
38067,3425,46.20
38069,841,19.30
38071,1902,16.61
38073,889,16.29
38075,1457,58.99
38077,6565,40.22
38079,1302,9.34
38081,839,21.91
38083,1078,81.57
38085,1701,40.96
38087,692,95.24
38089,4112,16.99
38091,1733,87.76
38093,6953,32.95
38095,782,34.80
38097,1476,18.17
38099,2050,18.44
38101,20557,33.33
38103,1593,37.86
38105,4763,21.27
39001,2026,7.10
39003,19335,18.18
39005,1795,3.38
39007,20657,20.35
39009,14901,23.01
39011,2300,5.00
39013,10006,14.21
39015,3237,7.22
39017,125412,34.07
39019,1704,5.91
39021,627,1.56
39023,33638,24.32
39025,78008,39.53
39027,7473,17.78
39029,21395,19.84
39031,6861,18.59
39033,10126,23.13
39035,250036,19.53
39037,3131,5.91
39039,5001,12.81
39041,46412,26.64
39043,21523,27.92
39045,30776,21.06
39047,897,3.09
39049,274663,23.61
39051,6459,15.13
39053,3690,11.93
39055,18310,19.61
39057,47232,29.23
39059,6255,15.60
39061,236683,29.50
39063,12033,16.09
39065,3035,9.47
39067,381,2.40
39069,3639,12.90
39071,2456,5.64
39073,5072,17.26
39075,876,2.07
39077,7390,12.39
39079,1428,4.30
39081,15086,21.64
39083,8645,14.19
39085,78511,34.13
39087,9196,14.73
39089,34314,20.61
39091,3676,8.02
39093,81349,26.99
39095,72292,16.36
39097,12460,28.69
39099,63369,26.53
39101,22123,33.27
39103,42335,24.57
39105,3889,16.36
39107,1408,3.45
39109,14210,13.86
39111,838,5.72
39113,142426,26.61
39115,946,6.28
39117,166,0.48
39119,16745,19.45
39121,3788,25.87
39123,11157,26.93
39125,2558,13.04
39127,1411,3.91
39129,7597,13.64
39131,4088,14.24
39133,42910,26.58
39135,314,0.74
39137,5727,16.60
39139,31594,25.38
39141,10704,13.71
39143,6092,10.00
39145,14241,17.91
39147,7976,14.06
39149,8220,16.63
39151,108254,28.82
39153,165395,30.53
39155,45541,21.65
39157,17961,19.40
39159,11123,21.27
39161,4649,16.17
39163,6471,48.16
39165,75605,35.55
39167,5779,9.35
39169,18588,16.23
39171,5340,14.19
39173,41776,33.29
39175,1019,4.50
40001,1651,7.28
40003,3316,58.78
40005,5733,40.42
40007,2157,38.28
40009,2643,11.95
40011,6729,56.34
40013,8293,19.55
40015,8867,29.96
40017,26958,23.33
40019,4759,10.01
40021,10475,22.29
40023,7357,48.38
40025,999,40.35
40027,48391,18.92
40029,1618,27.31
40031,40133,32.34
40033,5174,83.54
40035,2597,17.28
40037,14638,20.92
40039,8840,32.18
40041,7749,18.68
40043,4810,100.00
40045,4132,99.55
40047,10122,16.71
40049,4718,17.11
40051,6855,13.08
40053,2958,65.34
40055,551,8.83
40057,242,8.29
40059,1903,51.65
40061,4845,37.95
40063,3765,26.89
40065,6368,24.08
40067,1508,23.30
40069,3965,36.19
40071,14104,30.29
40073,1813,12.06
40075,4663,49.37
40077,2850,25.55
40079,7757,15.40
40081,2533,7.39
40083,9027,21.57
40085,1911,20.28
40087,3326,9.64
40089,5508,16.62
40091,2403,11.86
40093,1359,18.06
40095,3885,24.53
40097,4347,10.54
40099,551,4.09
40101,10088,14.21
40103,3303,28.57
40105,2222,21.09
40107,2436,19.98
40109,150328,20.92
40111,9047,22.58
40113,14891,31.37
40115,4918,15.44
40117,240,1.45
40119,16690,21.58
40121,19057,41.58
40123,8227,21.94
40125,9451,13.61
40127,5048,43.62
40129,2001,54.87
40131,17566,20.21
40133,1914,7.51
40135,4752,11.21
40137,6775,15.04
40139,7447,36.08
40141,2762,34.56
40143,145919,24.18
40145,20763,28.41
40147,16509,32.39
40149,4516,38.83
40151,2872,32.35
40153,5309,26.44
41001,7253,44.96
41003,22296,26.05
41005,52466,13.95
41007,6399,17.28
41009,7245,14.68
41011,7126,11.30
41013,3539,16.87
41015,2747,12.28
41017,24606,15.60
41019,27254,25.31
41021,1022,54.63
41023,2964,39.81
41025,2747,37.01
41027,1438,6.43
41029,38777,19.08
41031,4096,18.86
41033,16478,19.92
41035,24263,36.55
41037,3444,43.62
41039,63272,17.99
41041,7837,17.02
41043,25681,22.01
41045,3529,11.27
41047,45616,14.47
41049,3973,35.56
41051,67239,9.14
41053,22526,29.87
41055,1440,81.57
41057,2212,8.76
41059,23442,30.89
41061,5001,19.42
41063,1896,27.05
41065,10370,41.13
41067,59769,11.28
41069,1441,100.00
41071,17002,17.14
42001,11147,10.99
42003,312479,25.54
42005,5494,7.97
42007,62536,36.67
42009,3410,6.85
42011,66148,16.08
42013,30042,23.64
42015,6258,9.99
42017,188962,30.22
42019,35421,19.26
42021,36953,25.72
42023,467,9.18
42025,7213,11.05
42027,24826,16.12
42029,198074,39.70
42031,2153,5.38
42033,11299,13.84
42035,6905,17.60
42037,6681,9.93
42039,10527,11.86
42041,52826,22.44
42043,85828,32.01
42045,88622,15.85
42047,3612,11.31
42049,75117,26.77
42051,27001,19.77
42053,105,1.37
42055,26305,17.58
42057,1651,11.12
42059,6322,16.34
42061,931,2.03
42063,17519,19.71
42065,2008,4.44
42067,4489,18.22
42069,27069,12.62
42071,121279,23.35
42073,24199,26.56
42075,19711,14.76
42077,87228,24.96
42079,50063,15.60
42081,21593,18.60
42083,1676,3.86
42085,16913,14.50
42087,2398,5.14
42089,49943,29.41
42091,227361,28.42
42093,2083,11.40
42095,68027,22.85
42097,10265,10.86
42099,5821,12.66
42101,18434,1.21
42103,3589,6.26
42105,3110,17.81
42107,11846,7.99
42109,2744,6.91
42111,12451,16.02
42113,1987,30.91
42115,2173,5.01
42117,4409,10.50
42119,14498,32.26
42121,5015,9.12
42123,6099,14.59
42125,58315,28.06
42127,1982,3.75
42129,118357,32.41
42131,864,3.05
42133,105961,24.36
44001,25479,51.09
44003,46715,28.11
44005,25293,30.51
44007,96381,15.38
44009,40966,32.26
45001,281,1.11
45003,35443,22.14
45005,1741,16.71
45007,51914,27.74
45009,4629,28.95
45011,514,2.27
45013,52289,32.23
45015,42839,24.09
45017,129,0.85
45019,67780,19.35
45021,7921,14.31
45023,5545,16.73
45025,6210,13.29
45027,1767,5.05
45029,9368,24.09
45031,11249,16.38
45033,3866,12.06
45035,26155,19.15
45037,2310,8.56
45039,5167,21.57
45041,30266,22.11
45043,12375,20.57
45045,163542,36.24
45047,12231,17.56
45049,3680,17.45
45051,38348,14.24
45053,2839,11.46
45055,10634,17.24
45057,15583,20.33
45059,14406,21.65
45061,1108,5.76
45063,63722,24.29
45065,330,3.23
45067,2914,8.81
45069,4578,15.82
45071,8906,23.74
45073,10586,14.25
45075,11273,12.19
45077,33388,28.00
45079,102671,26.70
45081,1970,9.91
45083,89659,31.54
45085,27188,25.30
45087,2641,9.12
45089,2456,7.13
45091,49945,22.09
46003,2016,74.40
46005,3935,22.62
46007,3320,96.76
46009,998,14.12
46011,12665,39.62
46013,11372,31.13
46015,1649,31.38
46017,1907,99.72
46019,2435,24.08
46021,1369,93.36
46023,916,10.04
46025,1708,46.28
46027,4110,29.65
46029,9914,36.41
46031,3636,89.79
46033,2904,35.34
46035,4636,23.77
46037,2791,48.88
46039,3940,90.28
46041,2035,38.39
46043,2675,89.11
46045,2592,63.66
46047,2639,37.21
46049,1140,48.22
46051,1311,17.82
46053,1213,28.41
46055,801,41.33
46057,5671,96.07
46059,1177,34.31
46061,595,17.88
46063,1255,100.00
46065,3984,23.41
46067,649,8.84
46069,1420,100.00
46071,1910,63.00
46073,2071,100.00
46075,1006,100.00
46077,2689,52.24
46079,1117,9.97
46081,3861,16.02
46083,4049,9.03
46085,3139,83.59
46087,1820,32.40
46089,1370,55.71
46091,2347,50.40
46093,8632,33.94
46095,2036,99.40
46097,911,38.13
46099,31297,18.47
46101,4976,76.72
46103,28975,28.70
46105,1471,49.32
46107,2329,100.00
46109,2750,27.10
46111,2328,98.87
46113,10780,79.34
46115,2797,43.60
46117,571,19.25
46119,1373,100.00
46121,1990,20.71
46123,1510,26.76
46125,191,2.29
46127,2887,20.05
46129,1560,28.69
46135,6097,27.17
46137,1047,37.38
47001,22423,29.85
47003,6178,13.71
47005,2221,13.47
47007,396,3.07
47009,42345,34.42
47011,29457,29.77
47013,7791,19.13
47015,320,2.32
47017,2484,8.71
47019,23716,41.30
47021,436,1.12
47023,2224,12.98
47025,6856,21.28
47027,11,0.14
47029,7580,21.25
47031,9076,17.19
47033,109,0.75
47035,10758,19.19
47037,137326,21.91
47039,896,7.62
47041,396,2.11
47043,6387,12.86
47045,12712,33.16
47047,2233,5.81
47049,37,0.21
47051,8151,19.85
47053,6041,12.16
47055,3490,11.84
47057,0,0.00
47059,6490,9.43
47061,135,0.99
47063,27609,44.14
47065,138477,41.16
47067,67,0.98
47069,7469,27.41
47071,3650,14.02
47073,11434,20.12
47075,2993,15.93
47077,3524,12.69
47079,6160,19.05
47081,2776,11.24
47083,214,2.54
47085,1207,6.51
47087,2,0.01
47089,2646,5.15
47091,2276,12.47
47093,157839,36.52
47095,15,0.19
47097,2397,8.62
47099,3120,7.45
47101,423,3.48
47103,4923,14.76
47105,14632,30.13
47107,6824,13.06
47109,2568,9.85
47111,750,3.37
47113,23243,23.65
47115,2879,10.20
47117,3733,12.19
47119,15063,18.61
47121,177,1.51
47123,1919,4.31
47125,57591,33.42
47127,2145,33.72
47129,4002,18.20
47131,3472,10.92
47133,295,1.33
47135,1979,25.00
47137,39,0.77
47139,49,0.29
47141,14568,20.14
47143,3162,9.94
47145,13942,25.73
47147,4541,6.85
47149,65080,24.78
47151,789,3.55
47153,9,0.06
47155,11385,12.67
47157,273256,29.46
47159,274,1.43
47161,247,1.86
47163,52032,33.18
47165,47995,29.88
47167,11339,18.56
47169,,
47171,2402,13.12
47173,387,2.03
47175,39,0.71
47177,3313,8.32
47179,26994,21.95
47181,3784,22.23
47183,4131,11.80
47185,2475,9.58
47187,45309,24.73
47189,25367,22.25
48001,23111,39.53
48003,5016,33.92
48005,20927,24.12
48007,8866,38.28
48009,2148,23.72
48011,1896,99.75
48013,9400,20.93
48015,3256,11.46
48017,668,9.32
48019,7158,34.94
48021,21417,28.87
48023,456,12.23
48025,10775,33.82
48027,103121,33.24
48029,451602,26.34
48031,485,4.62
48033,641,100.00
48035,1762,9.68
48037,20114,21.73
48039,69647,22.24
48041,52558,26.97
48043,2642,28.62
48045,1637,100.00
48047,1179,16.33
48049,13832,36.30
48051,2216,12.89
48053,14183,33.18
48055,5776,15.17
48057,7732,36.16
48059,4002,29.55
48061,100015,24.62
48063,1247,10.06
48065,1236,19.99
48067,2119,6.96
48069,960,11.91
48071,6742,19.21
48073,8280,16.28
48075,3109,44.15
48077,5528,51.41
48079,662,21.18
48081,3319,99.98
48083,1746,19.63
48085,99231,12.68
48087,225,7.36
48089,4317,20.68
48091,23139,21.33
48093,2143,15.34
48095,1092,26.73
48097,2805,7.30
48099,32863,43.59
48101,1504,99.94
48103,389,8.89
48105,284,7.64
48107,291,4.81
48109,186,7.76
48111,2687,40.09
48113,393661,16.62
48115,4087,29.55
48117,3610,18.64
48119,377,7.21
48121,123080,18.57
48123,3086,15.35
48125,485,19.84
48127,3897,38.99
48129,574,15.60
48131,4063,34.49
48133,4032,21.70
48135,28118,20.50
48137,638,31.87
48139,35502,23.73
48141,143527,17.93
48143,13697,36.15
48145,2473,13.84
48147,11194,33.01
48149,5540,22.56
48151,676,17.02
48153,413,6.40
48155,1336,100.00
48157,148760,25.41
48159,744,7.01
48161,2953,14.90
48163,1682,9.77
48165,563,3.21
48167,90964,31.23
48169,389,6.01
48171,4771,19.21
48173,1204,98.22
48175,2654,36.80
48177,5062,25.55
48179,4518,20.05
48181,23579,19.51
48183,27060,22.23
48185,10651,40.04
48187,44881,34.12
48189,7568,20.86
48191,820,24.45
48193,2134,25.06
48195,4983,88.78
48197,1231,29.75
48199,15880,29.07
48201,740267,18.09
48203,8989,13.70
48205,1450,23.92
48207,1491,25.27
48209,25933,16.51
48211,403,10.60
48213,21411,27.26
48215,269110,34.73
48217,1992,5.68
48219,10500,45.78
48221,16796,32.82
48223,5897,16.77
48225,9341,39.36
48227,17220,49.18
48229,3463,99.62
48231,9085,10.55
48233,6465,29.19
48235,1599,99.97
48237,4294,47.48
48239,3000,21.32
48241,6386,17.88
48243,689,29.43
48245,58383,23.14
48247,1416,26.72
48249,7622,18.66
48251,33505,22.20
48253,4324,21.40
48255,3631,24.50
48257,8666,8.38
48259,4315,12.92
48261,404,97.17
48263,785,97.20
48265,14845,29.91
48267,1153,25.02
48269,286,100.00
48271,155,4.30
48273,9787,30.53
48275,1753,47.14
48277,14616,29.35
48279,498,3.56
48281,4015,20.40
48283,3981,57.81
48285,2747,14.26
48287,1054,6.34
48289,2199,13.09
48291,16888,22.33
48293,4455,19.05
48295,3302,100.00
48297,1181,10.24
48299,5991,31.04
48301,82,100.00
48303,43815,15.71
48305,2003,33.87
48307,2707,32.69
48309,91765,39.06
48311,693,98.00
48313,3812,27.89
48315,825,7.83
48317,1028,21.42
48319,850,21.18
48321,13869,37.79
48323,17498,32.25
48325,10913,23.72
48327,452,20.18
48329,37532,27.42
48331,5418,21.89
48333,1218,24.68
48335,2801,29.79
48337,3260,16.53
48339,94269,20.68
48341,6300,28.76
48343,216,1.67
48345,223,18.45
48347,18796,29.13
48349,11809,24.74
48351,3836,26.56
48353,3625,23.82
48355,110862,32.59
48357,974,9.53
48359,2052,100.00
48361,20792,25.41
48363,10631,37.82
48365,5270,22.15
48367,20535,17.56
48369,4964,48.34
48371,2973,19.17
48373,9162,20.18
48375,25358,20.94
48377,5430,69.45
48379,,
48381,14800,12.26
48383,214,6.37
48385,3309,100.00
48387,5965,46.38
48389,3039,22.05
48391,1463,19.81
48393,843,90.76
48395,5363,32.26
48397,15839,20.22
48399,2879,27.42
48401,13709,25.71
48403,1721,15.89
48405,399,4.50
48407,2149,8.14
48409,13591,20.97
48411,1872,30.53
48413,365,10.53
48415,4920,29.08
48417,486,14.38
48419,3562,14.00
48421,751,24.75
48423,34981,16.68
48425,0,0.00
48427,27407,44.95
48429,2194,22.78
48431,1143,100.00
48433,222,14.87
48435,449,10.87
48437,1442,18.36
48439,463703,25.63
48441,36822,28.00
48443,984,100.00
48445,4703,37.18
48447,1641,100.00
48449,3829,11.84
48451,44739,40.59
48453,268244,26.19
48455,443,3.04
48457,11662,53.58
48459,4657,11.85
48461,1121,33.41
48463,11469,43.43
48465,19612,40.12
48467,5078,9.66
48469,24369,28.08
48471,22834,33.65
48473,6493,15.03
48475,1144,10.74
48477,3209,9.52
48479,56255,22.47
48481,6432,15.58
48483,620,11.47
48485,48642,36.99
48487,3695,27.30
48489,3052,13.79
48491,142429,33.70
48493,1877,4.37
48495,63,0.88
48497,3519,5.95
48499,3222,7.68
48501,1562,19.83
48503,6142,33.11
48505,6066,43.27
48507,3702,31.70
49001,951,14.35
49003,10095,20.20
49005,37758,33.52
49007,6042,28.23
49009,1059,100.00
49011,94507,30.84
49013,5147,27.66
49015,444,4.05
49017,3096,59.87
49019,2021,21.91
49021,13808,29.91
49023,4406,43.00
49025,3118,43.76
49027,5024,40.18
49029,39,0.41
49031,1556,100.00
49033,2264,100.00
49035,91150,8.85
49037,8415,57.07
49039,2518,9.05
49041,624,3.00
49043,9799,26.98
49045,19592,33.65
49047,8025,24.62
49049,121875,23.59
49051,1108,4.71
49053,36702,26.57
49055,1009,36.32
49057,58289,25.21
50001,868,2.36
50003,4390,11.82
50005,2002,6.41
50007,27641,17.66
50009,1890,29.98
50011,2126,4.45
50013,36,0.51
50015,578,2.36
50017,3047,10.53
50019,3813,14.00
50021,9152,14.85
50023,7323,12.30
50025,4170,9.37
50027,4783,8.44
51001,1700,5.13
51003,15279,15.44
51005,2158,13.28
51007,2089,16.46
51009,5433,16.79
51011,332,2.22
51013,4485,2.16
51015,9683,13.13
51017,1052,22.24
51019,6731,9.80
51021,1307,19.16
51023,11600,34.99
51025,3506,20.11
51027,,
51029,1444,8.42
51031,8057,14.69
51033,1369,4.80
51035,1441,4.80
51036,167,2.30
51037,4241,33.69
51041,115426,36.50
51043,178,1.27
51045,583,11.24
