GeoID,Pop_2015,FD_num_2015,FD_pct_2015
21199,63827,11037,17.5
21201,2158,1613,70.68
21203,16950,274,1.61
21205,24667,2000,8.57
21207,17636,179,1.02
21209,52327,13104,27.78
21211,45591,4468,10.62
21213,17990,2267,13.08
21217,25567,4104,16.74
21219,12437,59,0.48
21221,14210,1852,12.91
21223,8763,515,5.85
21225,15053,971,6.47
21227,123159,14250,12.52
21229,12105,2021,17.25
21231,20404,2593,12.46
21233,13239,433,3.18
21235,36000,4496,12.61
21237,7230,125,1.7
21239,25876,8495,34.06
22001,62601,1087,1.76
22003,25602,7198,27.94
22005,119373,33735,31.46
22007,22846,9104,38.87
22009,41077,7985,18.98
22011,36477,12563,35.24
22013,13871,4133,28.8
22015,125588,26315,22.5
22017,251405,82925,32.52
22019,198693,42022,21.8
22021,10032,961,9.49
22023,6802,1747,25.55
22025,10074,2488,23.91
22027,16251,2037,11.84
22029,20197,5686,27.31
22031,27064,6392,23.98
22033,446216,115503,26.24
22035,7295,1562,20.13
22037,19675,2097,10.35
22039,33789,8945,26.32
22041,20403,2091,10.07
22043,22346,4348,19.49
22045,73953,14132,19.3
22047,33136,5332,15.97
22049,15866,3734,22.95
22051,435555,51624,11.93
22053,31434,2236,7.08
22055,239429,50787,22.92
22057,98162,25027,25.98
22059,15004,2209,14.84
22061,47719,14853,31.78
22063,137675,19726,15.41
22065,11575,1181,9.77
22067,26428,6827,24.4
22069,39137,10996,27.79
22071,389738,57760,16.8
22073,157018,46348,30.15
22075,23568,6460,28.03
22077,22245,2803,12.29
22079,132316,45455,34.54
22081,8629,2041,22.45
22083,20529,2326,11.22
22085,24146,6349,26.2
22087,45384,16589,46.21
22089,52702,30492,57.77
22091,10569,663,5.92
22093,21517,5604,25.36
22095,43639,18463,40.2
22097,83790,13575,16.28
22099,53921,2136,4.09
22101,52854,18240,33.38
22103,249968,62439,26.71
22105,128756,31688,26.17
22107,4726,1284,24.45
22109,114025,33431,29.89
22111,22445,3905,17.19
22113,59961,3644,6.28
22115,50706,27252,52.07
22117,46322,5013,10.63
22119,40075,11029,26.76
22121,25484,4535,19.06
22123,11282,565,4.87
22125,15368,6576,42.09
22127,14527,4130,26.97
23001,107245,12978,12.05
23003,68752,7944,11.05
23005,290464,59726,21.2
23007,30039,779,2.53
23009,54268,2218,4.08
23011,120209,8675,7.1
23013,39779,6350,15.98
23015,34017,1378,4.0
23017,57156,3821,6.61
23019,152478,19152,12.44
23021,16926,777,4.43
23023,35173,3120,8.84
23025,51056,7965,15.25
23027,39129,2729,7.04
23029,31604,3783,11.51
23031,201158,29869,15.15
24001,72531,25629,34.13
24003,563837,190278,35.39
24005,829209,141214,17.54
24009,90620,32026,36.09
24011,32591,1740,5.26
24013,167651,40184,24.04
24015,102397,22751,22.5
24017,155923,43218,29.49
24019,32391,5295,16.23
24021,245377,55823,23.92
24023,29446,981,3.26
24025,250138,53243,21.75
24027,312711,53713,18.71
24029,19768,3,0.01
24031,1036233,181385,18.67
24033,906003,200532,23.23
24035,48889,11149,23.32
24037,111628,19595,18.64
24039,25746,6019,22.74
24041,37523,4181,11.07
24043,149570,36576,24.81
24045,102019,26408,26.75
24047,51380,10662,20.72
24510,621402,13717,2.21
25001,214621,104445,48.38
25003,127671,31915,24.32
25005,556967,158761,28.96
25007,17217,1177,7.12
25009,776111,222644,29.96
25011,70550,11057,15.49
25013,469078,103309,22.29
25015,161049,61107,38.66
25017,1581037,373153,24.83
25019,10858,1060,10.42
25021,694895,212623,31.69
25023,509880,202027,40.82
25025,776688,5420,0.75
25027,817618,226511,28.37
26001,10333,1202,10.99
26003,9347,3341,34.8
26005,114661,4527,4.06
26007,28791,1829,6.18
26009,23133,33,0.14
26011,15280,4582,28.82
26013,8546,1452,16.39
26015,59393,1656,2.8
26017,105557,23684,21.98
26021,154629,40256,25.67
26023,43607,1587,3.51
26025,134447,31513,23.15
26027,51665,4272,8.17
26029,26215,1420,5.47
26031,25415,2825,10.8
26033,38003,7810,20.27
26035,30610,823,2.66
26037,77383,16808,22.3
26039,13809,2634,18.71
26041,36407,9549,25.76
26043,25740,8524,32.57
26045,108676,28954,26.87
26047,33132,3800,11.62
26049,410442,134364,31.56
26051,25210,285,1.11
26053,15443,2059,12.53
26055,91624,16137,18.55
26057,41513,11838,27.87
26059,45940,3198,6.85
26061,36382,3953,10.79
26063,31822,8605,25.98
26065,285735,82008,29.2
26067,64173,5561,8.7
26069,25352,5657,21.85
26071,11342,1308,11.07
26073,70690,4944,7.03
26075,159465,39304,24.53
26077,259966,66913,26.73
26079,17262,1048,6.11
26081,636095,127046,21.08
26083,2176,626,29.01
26085,11393,1850,16.03
26087,88444,8180,9.26
26089,21918,506,2.33
26091,98389,19772,19.79
26093,187350,56632,31.29
26095,6438,795,11.99
26097,10897,3361,30.25
26099,864507,190310,22.63
26101,24458,2479,10.02
26103,67305,10320,15.38
26105,28812,1818,6.33
26107,43092,7600,17.76
26109,23514,9806,40.81
26111,83618,16800,20.09
26113,14927,664,4.47
26115,149494,28361,18.66
26117,62826,4771,7.53
26119,9265,377,3.86
26121,172697,62080,36.05
26123,47984,2776,5.73
26125,1240301,360094,29.95
26127,26118,975,3.67
26129,20950,11,0.05
26131,6008,2211,32.6
26133,23066,3692,15.69
26135,8278,138,1.6
26137,24244,3238,13.4
26139,280023,85882,32.56
26141,12849,3669,27.43
26143,23803,5380,22.01
26145,193290,50402,25.18
26147,159874,55598,34.1
26149,60843,7135,11.64
26151,41476,2777,6.44
26153,8157,2165,25.52
26155,68517,11649,16.49
26157,53804,1906,3.42
26159,75064,4049,5.31
26161,360847,80355,23.31
26163,1757062,252051,13.84
26165,32966,3277,10.01
27001,15669,5242,32.35
27003,343822,113445,34.29
27005,33492,10855,33.4
27007,45674,7618,17.14
27009,39723,6098,15.86
27011,5038,2275,43.18
27013,65777,21683,33.87
27015,25317,6866,26.52
27017,35536,9378,26.5
27019,98610,25147,27.62
27021,28668,3393,11.88
27023,12134,945,7.59
27025,54308,5362,9.95
27027,62118,5606,9.5
27029,8775,3297,37.92
27031,5208,1487,28.73
27033,11504,4255,36.41
27035,63451,4209,6.73
27037,414299,131296,32.94
27039,20381,1800,8.96
27041,37057,9290,25.8
27043,14057,1898,13.04
27045,20832,456,2.18
27047,30570,8893,28.45
27049,46438,8135,17.61
27051,5878,2654,44.1
27053,1220459,306812,26.62
27055,18770,2021,10.62
27057,20671,4382,21.45
27059,38453,3450,9.12
27061,45397,7274,16.14
27063,10084,1380,13.44
27065,15820,1184,7.29
27067,42559,11792,27.92
27069,4405,3309,72.69
27071,12829,6011,45.16
27073,6852,821,11.3
27075,10636,902,8.3
27077,3906,1666,41.19
27079,27630,1977,7.14
27081,5767,720,12.21
27083,25671,6717,25.98
27085,35919,9135,24.92
27087,5430,1905,35.19
27089,9388,5982,63.38
27091,20010,9219,44.24
27093,23075,5008,21.49
27095,25743,439,1.68
27097,32725,9757,29.39
27099,39215,5741,14.66
27101,8412,1263,14.48
27103,33401,10422,31.84
27105,21717,6356,29.73
27107,6672,2172,31.7
27109,151251,28176,19.53
27111,57774,11232,19.6
27113,14253,2525,18.12
27115,29046,2679,9.0
27117,9262,2711,28.25
27119,31480,11068,35.02
27121,11029,1414,12.86
27123,536071,111304,21.88
27125,4049,4056,99.19
27127,15484,6929,43.15
27129,14861,5201,33.07
27131,65278,14454,22.53
27133,9608,1394,14.39
27135,15679,4603,29.45
27137,200222,51286,25.61
27139,141613,23765,18.29
27141,91623,15106,17.07
27143,14877,242,1.59
27145,154957,26242,17.42
27147,36683,7902,21.6
27149,9791,1321,13.58
27151,9354,2481,25.36
27153,24220,8324,33.44
27155,3398,1386,38.96
27157,21243,2227,10.27
27159,13838,3420,24.71
27161,19001,5704,29.81
27163,251103,94726,39.78
27165,10950,523,4.67
27167,6392,1886,28.69
27169,50939,7299,14.18
27171,131255,14969,12.0
27173,9899,3380,32.38
28001,31292,7184,22.24
28003,37331,3767,10.17
28005,12565,2343,17.84
28007,18995,3955,20.22
28009,8164,3215,36.84
28011,33349,14107,41.31
28013,14696,1216,8.13
28015,10238,4337,40.92
28017,17368,685,3.94
28019,8294,270,3.16
28021,9171,1452,15.12
28023,16003,2332,13.94
28025,20022,5607,27.17
28027,24495,6739,25.77
28029,28754,7176,24.37
28033,173212,43334,26.87
28035,75921,9217,12.3
28037,7759,2486,30.63
28039,23432,2243,9.94
28041,13485,637,4.42
28043,21507,3444,15.72
28045,46366,14852,33.81
28047,200962,67158,35.89
28049,243234,64740,26.39
28051,18356,8272,43.09
28053,8658,2103,22.43
28055,1330,597,42.47
28057,23649,2771,11.84
28059,141233,41290,29.56
28061,16561,1999,11.72
28063,7489,875,11.32
28065,11604,2067,16.55
28067,68224,6582,9.71
28069,9943,5150,49.25
28071,53014,15700,33.16
28073,60570,7979,14.34
28075,78505,16826,20.96
28077,12618,1980,15.31
28079,22706,4181,17.56
28081,85295,18140,21.88
28083,30300,14706,45.51
28085,34601,7113,20.4
28087,59744,9911,16.58
28089,103409,19395,20.37
28091,25533,7950,29.35
28093,35927,6867,18.49
28095,35777,2433,6.58
28097,10158,1767,16.18
28099,29414,2434,8.2
28101,21670,2534,11.67
28103,11064,1835,15.89
28105,49729,13546,28.42
28107,34152,7050,20.31
28109,55163,7277,13.03
28111,12225,1123,9.17
28113,39960,5542,13.72
28115,30912,3229,10.78
28117,25313,1710,6.77
28119,7514,2633,32.02
28121,148770,37923,26.78
28123,28275,3627,12.83
28125,4594,1370,27.87
28127,27122,2854,10.38
28129,16057,2696,16.35
28131,18061,3843,21.61
28133,26923,10699,36.33
28135,14623,7871,51.18
28137,28368,8192,28.36
28139,22082,2491,11.2
28141,19509,0,0.0
28143,10342,1893,17.57
28145,28318,3327,12.26
28147,14629,1641,10.63
28149,47542,11490,23.56
28151,48053,15227,29.78
28153,20510,333,1.6
28155,9869,1179,11.5
28157,9102,1585,16.05
28159,18301,2536,13.21
28161,12451,1061,8.37
28163,27377,9646,34.37
29001,25430,4614,18.02
29003,17291,1830,10.58
29005,5301,707,12.43
29007,26082,4095,16.04
29009,35766,3960,11.12
29011,11877,2758,22.24
29013,16410,766,4.49
29015,18687,1899,9.97
29017,12161,3512,28.4
29019,174546,41553,25.55
29021,89016,20493,22.97
29023,42859,7066,16.51
29025,9020,1759,18.67
29027,44739,8155,18.39
29029,44329,5748,13.06
29031,78577,19098,25.24
29033,8945,1720,18.5
29035,6250,3116,49.74
29037,101496,30128,30.29
29039,13944,1643,11.75
29041,7592,804,10.26
29043,83282,15629,20.19
29045,6810,958,13.42
29047,235471,61801,27.85
29049,20635,1552,7.48
29051,76780,19670,25.88
29053,17616,4307,24.47
29055,24487,1278,5.17
29057,7596,761,9.66
29059,16413,2162,12.89
29061,8252,1840,21.82
29063,12645,4817,37.37
29065,15616,3178,20.3
29067,13372,3682,26.9
29069,30877,6691,20.94
29071,102382,11149,10.98
29073,14826,342,2.25
29075,6685,205,3.04
29077,287924,49775,18.09
29079,10062,3113,30.34
29081,8613,2546,28.42
29083,21743,6911,31.03
29085,9193,1313,13.64
29087,4471,4888,99.51
29089,10123,1814,17.88
29091,40135,7732,19.14
29093,10099,2386,22.44
29095,686373,150014,22.25
29097,118376,32150,27.38
29099,223908,66388,30.35
29101,53874,8804,16.74
29103,3899,798,19.31
29105,35487,7368,20.71
29107,32679,5602,16.78
29109,38144,4429,11.47
29111,10186,4240,41.52
29113,54675,4073,7.75
29115,12293,3387,26.54
29117,15010,1748,11.5
29119,22648,1715,7.43
29121,15321,2659,17.08
29123,12369,1738,14.22
29125,8958,528,5.75
29127,28862,4471,15.53
29129,3702,3776,99.77
29131,25076,1930,7.8
29133,14023,46,0.32
29135,15913,788,5.05
29137,8560,1221,13.81
29139,11699,1257,10.27
29141,20158,649,3.16
29143,18167,574,3.03
29145,58567,8573,14.75
29147,22776,10541,45.1
29149,10936,2023,18.59
29151,13626,1418,10.21
29153,9407,5365,55.18
29155,17442,1181,6.46
29157,19130,2993,15.78
29159,42182,7064,16.74
29161,44610,6323,14.0
29163,18354,4538,24.51
29165,96217,31202,34.93
29167,31183,1767,5.68
29169,53156,17877,34.2
29171,4863,1328,26.66
29173,10177,908,8.93
29175,25090,3142,12.36
29177,22815,4505,19.18
29179,6418,3001,44.82
29181,13811,2924,20.74
29183,385171,136448,37.85
29185,9450,916,9.34
29186,17895,3668,20.21
29187,66446,9876,15.11
29189,1001705,267303,26.76
29195,23109,6425,27.49
29197,4434,3644,82.25
29199,4859,466,9.62
29201,39004,9048,23.09
29203,8233,1400,16.59
29205,6132,2455,38.52
29207,29786,1865,6.22
29209,30902,510,1.58
29211,6323,1829,27.25
29213,54333,15578,30.15
29215,25651,4701,18.07
29217,20803,6777,32.03
29219,33545,1595,4.91
29221,24795,4578,18.17
29223,13373,4682,34.63
29225,37526,2837,7.84
29227,2051,302,13.92
29229,18257,2296,12.21
29510,314875,19196,6.01
30001,9261,2422,26.2
30003,13256,6045,46.99
30005,6587,2208,34.01
30007,5679,1432,25.52
30009,10388,3627,35.99
30011,1171,1160,100.0
30013,82118,20700,25.45
30015,5757,4151,71.4
30017,12147,5809,49.66
30019,1763,469,26.8
30021,9625,2950,32.9
30023,9148,531,5.71
30025,3184,648,22.44
30027,11384,3412,29.45
30029,96079,9467,10.41
30031,100736,11379,12.71
30033,1312,667,55.3
30035,13634,3099,23.13
30037,830,884,100.0
30039,3239,675,21.94
30041,16518,7507,46.64
30043,11671,1339,11.74
30045,1931,1251,60.38
30047,29466,1973,6.87
30049,66479,15019,23.69
30051,2401,1313,56.12
30053,19047,3085,15.67
30055,1683,714,41.2
30057,7911,2322,30.19
30059,1818,1891,100.0
30061,4244,1971,46.66
30063,113982,24203,22.14
30065,4578,1447,31.89
30067,15981,4662,29.81
30069,473,494,100.0
30071,4155,1134,26.67
30073,6148,2790,45.35
30075,1780,913,52.38
30077,6831,1374,19.55
30079,1163,1179,100.0
30081,41295,1830,4.55
30083,11938,2901,29.77
30085,11500,6021,57.76
30087,9403,2228,24.13
30089,11316,4809,42.14
30091,3691,1192,35.24
30093,34579,4057,11.86
30095,9483,1458,15.99
30097,3624,826,22.61
30099,6095,1926,31.71
30101,5099,2002,37.61
30103,695,718,100.0
30105,7626,2884,39.13
30107,2104,2168,100.0
30109,1121,1017,100.0
30111,156946,37947,25.64
31001,31585,9156,29.19
31003,6398,1350,20.19
31005,457,460,100.0
31007,797,680,98.54
31009,492,478,100.0
31011,5295,1021,18.56
31013,11311,3742,33.09
31015,2011,2099,100.0
31017,2943,317,10.08
31019,48732,9059,19.65
31021,6581,46,0.67
31023,8104,1338,15.94
31025,25523,6190,24.53
31027,8568,1412,15.95
31029,3986,1167,29.42
31031,5829,2361,41.33
31033,10156,1890,18.9
31035,6311,3047,46.58
31037,10541,2824,26.86
31039,9130,412,4.5
31041,10802,5627,51.44
31043,20713,5231,24.9
31045,9041,2125,23.15
31047,23845,7959,32.72
31049,1924,521,26.82
31051,5789,2036,33.94
31053,36676,11353,30.94
31055,549168,57724,11.16
31057,1800,668,33.26
31059,5628,1157,19.64
31061,3015,1531,47.46
31063,2617,2674,97.03
31065,4849,1081,21.8
31067,21863,6734,30.18
31069,1927,2054,99.86
31071,2021,205,9.99
31073,1968,1313,64.25
31075,637,614,100.0
31077,2431,2537,99.96
31079,61422,18742,31.98
31081,9179,998,10.94
31083,3447,208,6.07
31085,927,967,100.0
31087,2882,2763,95.0
31089,10308,2653,25.43
31091,733,117,15.92
31093,6392,1132,18.05
31095,7243,1781,23.6
31097,5187,1354,25.96
31099,6580,735,11.33
31101,8062,1837,21.96
31103,803,823,99.88
31105,3719,287,7.51
31107,8526,676,7.76
31109,305705,29063,10.18
31111,35618,7627,21.02
31113,776,107,14.03
31115,582,506,80.12
31117,477,539,100.0
31119,35065,8635,24.76
31121,7780,2948,37.57
31123,4844,2558,50.73
31125,3596,1398,37.44
31127,7025,180,2.49
31129,4327,1621,36.03
31131,15957,2143,13.62
31133,2644,503,18.15
31135,2939,877,29.54
31137,9284,1444,15.72
31139,7212,4813,66.24
31141,32799,8839,27.42
31143,5192,312,5.76
31145,10828,5322,48.14
31147,8082,2268,27.12
31149,1380,428,28.02
31151,14279,2563,18.05
31153,175690,32988,20.77
31155,21017,3681,17.72
31157,36300,2967,8.03
31159,17122,1598,9.54
31161,5214,1927,35.24
31163,3085,2630,83.43
31165,1263,858,65.43
31167,5908,3538,57.73
31169,5145,908,17.37
31171,686,647,99.94
31173,7069,1752,25.24
31175,4153,1015,23.84
31177,20273,653,3.23
31179,9365,643,6.7
31181,3635,1998,52.41
31183,753,818,100.0
31185,13822,2755,20.16
32001,24159,6484,26.06
32003,2109289,206181,10.57
32005,47628,21568,45.89
32007,51796,13576,27.81
32009,807,761,97.19
32011,2027,1987,100.0
32013,17002,5029,30.43
32015,5879,891,15.43
32017,5048,4174,78.09
32019,52339,12608,24.26
32021,4452,4029,84.43
32023,43086,18586,42.29
32027,6599,1036,15.34
32029,3967,220,5.47
32031,445460,99884,23.7
32033,9815,4468,44.54
32510,54405,11099,20.08
33001,60427,9915,16.5
33003,47222,872,1.82
33005,76089,10891,14.12
33007,32293,4769,14.43
33009,88799,11522,12.93
33011,406015,135074,33.71
33013,148094,29078,19.86
33015,301640,111158,37.65
33017,126504,23349,18.96
33019,43028,6107,13.96
34001,273035,80172,29.2
34003,936010,95802,10.58
34005,449675,167032,37.22
34007,510295,110012,21.42
34009,94843,36767,37.8
34011,155241,43495,27.72
34013,795039,60746,7.75
34015,292106,126083,43.73
34017,673765,3519,0.55
34019,125390,26419,20.58
34021,371199,98077,26.76
34023,836079,195556,24.15
34025,626775,203679,32.31
34027,498419,169588,34.45
34029,588791,248326,43.07
34031,508398,66350,13.24
34033,63941,9644,14.59
34035,333015,113036,34.95
34037,143385,56290,37.71
34039,552949,50012,9.32
34041,107071,29846,27.46
35001,674959,129354,19.52
35003,3459,3725,100.0
35005,65529,16396,24.98
35006,27322,9981,36.68
35007,12387,7837,56.99
35009,50206,18651,38.55
35011,1831,346,17.12
35013,213567,82863,39.6
35015,57611,19559,36.34
35017,28564,10179,34.49
35019,4364,1792,38.23
35021,699,661,95.08
35023,4414,1781,36.39
35025,70848,10436,16.12
35027,19391,7113,34.7
35028,17696,7645,42.59
35029,24476,6419,25.58
35031,76800,43211,60.44
35033,4577,1200,24.59
35035,64430,21184,33.21
35037,8452,1569,17.35
35039,39526,20049,49.82
35041,19074,5909,29.78
35043,139157,47091,35.79
35045,118701,46633,35.86
35047,27951,14599,49.67
35049,147708,42393,29.4
35051,11261,5360,44.71
35053,17222,6777,37.93
35055,32887,12894,39.15
35057,15422,6510,39.74
35059,4201,1220,26.81
35061,75636,40236,52.55
36001,308432,82347,27.07
36003,47407,3774,7.71
36005,1449196,7135,0.52
36007,196618,25726,12.82
36009,77909,5913,7.36
36011,78316,5281,6.6
36013,130811,23906,17.72
36015,87120,20270,22.82
36017,48979,2091,4.14
36019,81154,22136,26.95
36021,61491,9257,14.67
36023,48429,5289,10.72
36025,46074,1158,2.41
36027,295228,101583,34.15
36029,922957,192724,20.97
36031,38371,3664,9.31
36033,50502,11851,22.97
36035,53960,5406,9.73
36037,58810,2346,3.9
36039,47695,10461,21.25
36041,4698,2592,53.59
36043,62924,12106,18.76
36045,117260,19598,16.86
36047,2624941,393,0.02
36049,27022,4491,16.58
36051,64583,11527,17.63
36053,71771,14169,19.29
36055,749048,221678,29.78
36057,49673,10531,20.97
36059,1359702,70135,5.24
36061,1641168,2,0.0
36063,212522,37906,17.51
36065,232025,38018,16.19
36067,468275,94832,20.31
36069,109654,18409,17.06
36071,377130,98797,26.5
36073,41604,5258,12.26
36075,119962,13037,10.68
36077,60530,17995,28.9
36079,99265,36525,36.63
36081,2327228,7789,0.35
36083,160101,33259,20.86
36085,473969,4249,0.91
36087,325491,62648,20.1
36089,110935,19450,17.37
36091,226140,59805,27.23
36093,154758,36038,23.29
36095,31372,7232,22.08
36097,18199,1350,7.36
36099,34848,5344,15.16
36101,97546,8214,8.3
36103,1497903,380952,25.51
36105,74751,7202,9.29
36107,49261,7464,14.6
36109,104564,14996,14.77
36111,179824,48040,26.32
36113,64544,12858,19.57
36115,62238,6989,11.06
36117,91340,13063,13.93
36119,972900,140484,14.8
36121,41004,9631,22.85
36123,25051,522,2.06
37001,157857,34642,22.92
37003,37304,2429,6.53
37005,10812,431,3.86
37007,25632,1767,6.56
37009,26900,1432,5.25
37011,17592,116,0.65
37013,47543,4947,10.36
37015,20290,1173,5.51
37017,34266,2281,6.48
37019,122622,16701,15.55
37021,252808,51501,21.61
37023,88704,26886,29.57
37025,196508,40937,23.0
37027,81282,29875,35.98
37029,10279,439,4.4
37031,68863,16740,25.18
37033,23012,1855,7.82
37035,155593,33137,21.47
37037,70770,3077,4.85
37039,27137,2071,7.54
37041,14372,3422,23.14
37043,10755,343,3.24
37045,96924,16369,16.69
37047,56927,2548,4.39
37049,103427,29016,28.03
37051,325581,96360,30.17
37053,25231,3093,13.14
37055,35586,10375,30.59
37057,164196,26968,16.56
37059,41696,4487,10.88
37061,58670,1137,1.94
37063,300573,69240,25.88
37065,53831,7339,12.98
37067,368019,128304,36.59
37069,63674,2714,4.48
37071,213366,58304,28.29
37073,11448,5,0.04
37075,8610,251,2.84
37077,58549,9758,16.29
37081,517548,98823,20.23
37083,52323,9040,16.53
37085,128124,10042,8.76
37087,59899,12745,21.59
37089,112327,23181,21.72
37091,24108,2499,10.13
37093,52841,9916,21.12
37095,5503,5227,89.96
37097,169992,24361,15.28
37099,41327,7267,18.04
37101,185733,8700,5.15
37103,10000,0,0.0
37105,59438,8545,14.77
37107,58041,7585,12.75
37109,80574,11164,14.26
37111,44963,1926,4.28
37113,34150,2214,6.53
37115,21104,2534,12.21
37117,23334,910,3.71
37119,1033466,167999,18.27
37123,27508,469,1.69
37125,94436,17936,20.32
37127,93919,13818,14.42
37129,219868,61146,30.17
37131,20433,2575,11.65
37133,187033,53953,30.35
37135,140696,25496,19.06
37137,12784,722,5.49
37139,39673,10195,25.07
37141,57680,3483,6.67
37143,13410,458,3.4
37145,39198,4049,10.26
37147,176182,15523,9.23
37149,20344,72,0.35
37151,142553,27288,19.25
37153,45436,6128,13.14
37155,134292,12545,9.35
37157,91675,19546,20.87
37159,139021,34164,24.68
37161,66462,14562,21.47
37163,63568,2715,4.28
37165,35418,5868,16.23
37167,60586,3376,5.57
37169,46372,8299,17.51
37171,72548,5700,7.74
37173,14428,214,1.53
37175,33202,2367,7.15
37177,4140,490,11.11
37179,222384,31579,15.69
37181,44351,4474,9.85
37183,1021974,170431,18.92
37185,20213,1528,7.29
37187,12347,3549,26.83
37189,53024,3418,6.69
37191,124319,22451,18.31
37193,68519,7782,11.22
37195,81686,2978,3.67
37197,37563,730,1.9
37199,17564,190,1.07
38001,2373,522,22.29
38003,11019,3102,28.03
38005,6764,2844,42.71
38007,920,783,100.0
38009,6712,2939,45.72
38011,3281,940,29.82
38013,2312,1968,100.0
38015,93104,17841,21.94
38017,171524,20905,13.96
38019,3830,1455,36.43
38021,5108,673,12.73
38023,2446,689,33.25
38025,4574,1874,53.01
38027,2367,689,28.87
38029,3393,1582,44.57
38031,3328,603,18.03
38033,1846,1680,100.0
38035,70746,13770,20.59
38037,2391,1253,52.33
38039,2309,794,32.82
38041,2693,2476,99.98
38043,2409,2424,99.56
38045,4128,1540,37.2
38047,1933,835,41.95
38049,5965,3725,69.04
38051,2757,559,19.9
38053,12792,2346,36.89
38055,9729,4944,55.17
38057,8831,1568,18.61
38059,30368,8213,29.9
38061,10307,1007,13.12
38063,2975,3126,100.0
38065,1849,1556,84.29
38067,7072,3425,46.2
38069,4301,841,19.3
38071,11632,1902,16.61
38073,5460,889,16.29
38075,2567,1457,58.99
38077,16390,6565,40.22
38079,14662,1302,9.34
38081,3866,839,21.91
38083,1302,1078,81.57
38085,4396,1701,40.96
38087,764,692,95.24
38089,32139,4112,16.99
38091,1961,1733,87.76
38093,21108,6953,32.95
38095,2268,782,34.8
38097,8011,1476,18.17
38099,10927,2050,18.44
38101,71379,20557,33.33
38103,4160,1593,37.86
38105,35387,4763,21.27
39001,28016,2026,7.1
39003,104210,19335,18.18
39005,53380,1795,3.38
39007,98544,20657,20.35
39009,65699,14901,23.01
39011,45847,2300,5.0
39013,69039,10006,14.21
39015,43825,3237,7.22
39017,375459,125412,34.07
39019,27790,1704,5.91
39021,38998,627,1.56
39023,135815,33638,24.32
39025,201791,78008,39.53
39027,41852,7473,17.78
39029,104683,21395,19.84
39031,36587,6861,18.59
39033,42330,10126,23.13
39035,1255025,250036,19.53
39037,52100,3131,5.91
39039,38349,5001,12.81
39041,192884,46412,26.64
39043,75471,21523,27.92
39045,151326,30776,21.06
39047,28646,897,3.09
39049,1250269,274663,23.61
39051,42477,6459,15.13
39053,30110,3690,11.93
39055,94095,18310,19.61
39057,164036,47232,29.23
39059,39269,6255,15.6
39061,807748,236683,29.5
39063,75734,12033,16.09
39065,31632,3035,9.47
39067,15424,381,2.4
39069,27783,3639,12.9
39071,43018,2456,5.64
39073,28474,5072,17.26
39075,43939,876,2.07
39077,58366,7390,12.39
39079,32546,1428,4.3
39081,67327,15086,21.64
39083,60973,8645,14.19
39085,229262,78511,34.13
39087,61042,9196,14.73
39089,170759,34314,20.61
39091,45348,3676,8.02
39093,305213,81349,26.99
39095,433496,72292,16.36
39097,44103,12460,28.69
39099,231767,63369,26.53
39101,65232,22123,33.27
39103,176334,42335,24.57
39105,23203,3889,16.36
39107,40947,1408,3.45
39109,104197,14210,13.86
39111,14391,838,5.72
39113,531567,142426,26.61
39115,14785,946,6.28
39117,35091,166,0.48
39119,86305,16745,19.45
39121,14325,3788,25.87
39123,40859,11157,26.93
39125,18973,2558,13.04
39127,35952,1411,3.91
39129,56971,7597,13.64
39131,28206,4088,14.24
39133,162042,42910,26.58
39135,41367,314,0.74
39137,34038,5727,16.6
39139,121581,31594,25.38
39141,77162,10704,13.71
39143,59518,6092,10.0
39145,76752,14241,17.91
39147,55579,7976,14.06
39149,48917,8220,16.63
39151,374865,108254,28.82
39153,541316,165395,30.53
39155,203631,45541,21.65
39157,92702,17961,19.4
39159,54315,11123,21.27
39161,28529,4649,16.17
39163,13020,6471,48.16
39165,224439,75605,35.55
39167,61071,5779,9.35
39169,116108,18588,16.23
39171,37077,5340,14.19
39173,129606,41776,33.29
39175,22241,1019,4.5
40001,22050,1651,7.28
40003,5840,3316,58.78
40005,13786,5733,40.42
40007,5415,2157,38.28
40009,23628,2643,11.95
40011,9788,6729,56.34
40013,44987,8293,19.55
40015,29398,8867,29.96
40017,133283,26958,23.33
40019,48666,4759,10.01
40021,48369,10475,22.29
40023,15005,7357,48.38
40025,2200,999,40.35
40027,274213,48391,18.92
40029,5645,1618,27.31
40031,124196,40133,32.34
40033,5972,5174,83.54
40035,14830,2597,17.28
40037,70975,14638,20.92
40039,29614,8840,32.18
40041,41384,7749,18.68
40043,4944,4810,100.0
40045,4227,4132,99.55
40047,63360,10122,16.71
40049,27795,4718,17.11
40051,54556,6855,13.08
40053,4504,2958,65.34
40055,6055,551,8.83
40057,2772,242,8.29
40059,3771,1903,51.65
40061,12796,4845,37.95
40063,13728,3765,26.89
40065,25520,6368,24.08
40067,6250,1508,23.3
40069,10972,3965,36.19
40071,45309,14104,30.29
40073,15571,1813,12.06
40075,9148,4663,49.37
40077,10512,2850,25.55
40079,49721,7757,15.4
40081,34985,2533,7.39
40083,45956,9027,21.57
40085,9826,1911,20.28
40087,38023,3326,9.64
40089,33039,5508,16.62
40091,19905,2403,11.86
40093,7740,1359,18.06
40095,16228,3885,24.53
40097,40810,4347,10.54
40099,13908,551,4.09
40101,69591,10088,14.21
40103,11530,3303,28.57
