GeoID,County,State,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay,Pop_2005,D_Cap,G_Cap,FD_num_2005,FD_pct_2005
24003,Anne Arundel County,Maryland,2005,33,303,4148,90,4572,103758,516171,15641,5735,130102,25.21
24005,Baltimore County,Maryland,2005,80,799,11451,135,8031,188708,789110,9863,5845,236387,29.96
24011,Caroline County,Maryland,2005,5,55,515,9,179,2660,31416,6283,3490,7911,25.18
24029,Kent County,Maryland,2005,4,55,623,6,185,4057,19695,4923,3282,3899,19.8
24033,Prince George's County,Maryland,2005,71,735,10471,142,6747,153790,853271,12017,6008,202157,23.69
25017,Middlesex County,Massachusetts,2005,64,543,8820,273,16840,320583,1454868,22732,5329,374290,25.73
25025,Suffolk County,Massachusetts,2005,33,247,4504,200,6984,127463,686600,20806,3433,145688,21.22
26009,Antrim County,Michigan,2005,4,17,162,11,218,4185,24261,6065,2205,3306,13.63
26011,Arenac County,Michigan,2005,5,77,1085,3,59,1083,17094,3418,5698,-1071,-6.27
26027,Cass County,Michigan,2005,10,64,797,12,243,3501,52358,5235,4363,9461,18.07
26051,Gladwin County,Michigan,2005,10,90,1125,7,101,1684,26752,2675,3821,4077,15.24
26079,Kalkaska County,Michigan,2005,3,17,208,4,127,2240,17381,5793,4345,1257,7.23
26081,Kent County,Michigan,2005,63,612,7125,121,3854,62485,592210,9400,4894,149444,25.23
26087,Lapeer County,Michigan,2005,9,109,1312,18,444,6520,91739,10193,5096,24046,26.21
26093,Livingston County,Michigan,2005,9,58,786,27,1280,19342,178819,19868,6622,54430,30.44
26097,Mackinac County,Michigan,2005,5,16,477,9,92,2132,11596,2319,1288,-9344,-80.58
26099,Macomb County,Michigan,2005,73,647,8278,165,6369,113147,828765,11352,5022,196907,23.76
26103,Marquette County,Michigan,2005,9,94,1158,19,472,6103,65785,7309,3462,17384,26.43
26119,Montmorency County,Michigan,2005,6,21,316,5,103,1473,10222,1703,2044,-5381,-52.64
26125,Oakland County,Michigan,2005,103,919,12340,302,11578,210365,1203253,11682,3984,304670,25.32
26127,Oceana County,Michigan,2005,7,111,1178,8,233,2659,27423,3917,3427,9915,36.16
26137,Otsego County,Michigan,2005,5,48,653,5,166,2734,24758,4951,4951,2970,12.0
26147,St. Clair County,Michigan,2005,20,180,1931,31,735,13437,168209,8410,5426,40389,24.01
26163,Wayne County,Michigan,2005,229,1496,19376,589,11563,187661,1960263,8560,3328,371329,18.94
27001,Aitkin County,Minnesota,2005,4,57,717,5,127,1756,16162,4040,3232,465,2.88
27003,Anoka County,Minnesota,2005,15,105,1447,35,1606,35239,319830,21322,9138,69272,21.66
27015,Brown County,Minnesota,2005,6,30,259,6,463,6886,26260,4376,4376,9775,37.22
27035,Crow Wing County,Minnesota,2005,7,264,4647,12,545,10839,59606,8515,4967,14167,23.77
27041,Douglas County,Minnesota,2005,7,228,3713,8,445,6058,35110,5015,4388,10011,28.51
27045,Fillmore County,Minnesota,2005,3,30,327,9,237,2426,21138,7046,2348,5947,28.13
27053,Hennepin County,Minnesota,2005,58,788,11935,218,9406,200554,1117015,19258,5123,233086,20.87
27057,Hubbard County,Minnesota,2005,4,86,1582,5,246,3514,19652,4913,3930,246,1.25
27061,Itasca County,Minnesota,2005,4,33,665,12,327,5958,44338,11084,3694,12591,28.4
27061,Bedford County,Tennessee,2005,4,33,665,12,327,5958,41616,10404,3468,11231,26.99
27067,Kandiyohi County,Minnesota,2005,4,25,255,8,486,6129,41487,10371,5185,18872,45.49
27093,Meeker County,Minnesota,2005,4,48,706,5,161,1700,23213,5803,4642,3001,12.93
27095,Mille Lacs County,Minnesota,2005,6,57,807,10,325,5137,25414,4235,2541,4447,17.5
27111,Otter Tail County,Minnesota,2005,11,298,4786,14,534,6765,57420,5220,4101,15802,27.52
27119,Polk County,Minnesota,2005,7,84,960,7,296,4895,31148,4449,4449,9680,31.08
27131,Rice County,Minnesota,2005,4,34,623,10,491,8257,60832,15208,6083,25531,41.97
27135,Roseau County,Minnesota,2005,6,117,1203,7,192,2477,16212,2702,2316,6886,42.47
27143,Sibley County,Minnesota,2005,4,27,273,4,94,771,15126,3781,3781,-1268,-8.38
27153,Todd County,Minnesota,2005,3,35,282,12,242,2736,24608,8202,2050,9114,37.04
27157,Wabasha County,Minnesota,2005,5,23,192,4,200,3082,21706,4341,5426,3166,14.59
28023,Clarke County,Mississippi,2005,6,48,624,6,133,1862,16905,2817,2817,-981,-5.8
28031,Covington County,Mississippi,2005,8,44,519,6,107,1374,19480,2435,3246,17,0.09
28051,Holmes County,Mississippi,2005,12,72,843,9,118,1652,20052,1671,2228,3462,17.27
28051,Winston County,Mississippi,2005,12,72,843,9,118,1652,19583,1631,2175,3382,17.27
28061,Jasper County,Mississippi,2005,4,20,273,4,68,1067,17496,4374,4374,-2056,-11.75
28065,Jefferson Davis County,Mississippi,2005,6,32,388,5,88,1005,12859,2143,2571,-3436,-26.72
28069,Kemper County,Mississippi,2005,3,20,259,4,31,291,10551,3517,2637,-5311,-50.34
28103,Noxubee County,Mississippi,2005,5,25,284,4,113,1183,11973,2394,2993,-3251,-27.15
28129,Smith County,Mississippi,2005,4,21,250,4,55,668,16332,4083,4083,-2431,-14.88
28147,Walthall County,Mississippi,2005,4,22,364,3,98,1075,15081,3770,5027,-3048,-20.21
28157,Wilkinson County,Mississippi,2005,5,40,491,5,77,1240,10123,2024,2024,-4441,-43.87
28161,Yalobusha County,Mississippi,2005,6,50,582,4,91,1080,12979,2163,3244,-1719,-13.24
28163,Yazoo County,Mississippi,2005,9,87,983,8,236,4244,28107,3123,3513,7698,27.39
29095,Jackson County,Missouri,2005,82,799,11490,102,5214,95678,658592,8031,6456,183872,27.92
29201,Scott County,Missouri,2005,9,57,623,12,257,4014,39719,4413,3309,7839,19.74
29510,St. Louis city,Missouri,2005,36,303,4721,116,3026,61256,324945,9026,2801,73306,22.56
31001,Adams County,Nebraska,2005,5,70,851,7,371,5361,30987,6197,4426,11339,36.59
31025,Cass County,Nebraska,2005,3,53,978,5,105,1385,25170,8390,5034,3823,15.19
31031,Cherry County,Nebraska,2005,4,56,672,4,144,1602,6039,1509,1509,-3634,-60.18
31101,Keith County,Nebraska,2005,4,73,1083,3,90,1552,8418,2104,2806,-4772,-56.69
31107,Knox County,Nebraska,2005,3,24,248,9,99,924,8897,2965,988,-5389,-60.57
31155,Saunders County,Nebraska,2005,4,57,587,7,130,1722,20460,5115,2922,3698,18.07
31161,Sheridan County,Nebraska,2005,3,31,431,7,80,1078,5726,1908,818,-8130,-141.98
32007,Elko County,Nevada,2005,3,11,176,14,499,9565,44760,14920,3197,23783,53.13
32031,Washoe County,Nevada,2005,23,285,4745,61,3115,83650,392716,17074,6437,90045,22.93
34005,Burlington County,New Jersey,2005,36,242,2853,93,4170,90404,447245,12423,4809,120306,26.9
34011,Cumberland County,New Jersey,2005,16,102,1261,45,1194,27496,152022,9501,3378,36830,24.23
34013,Essex County,New Jersey,2005,72,591,10221,311,6175,138768,786341,10921,2528,116879,14.86
34023,Middlesex County,New Jersey,2005,88,359,4740,211,6682,141083,787329,8946,3731,183932,23.36
34025,Monmouth County,New Jersey,2005,52,329,4253,171,7612,167473,627838,12073,3671,186688,29.74
34027,Morris County,New Jersey,2005,26,355,6550,119,5265,127087,485472,18672,4079,118147,24.34
34041,Warren County,New Jersey,2005,6,63,756,26,1322,29053,108855,18142,4186,50714,46.59
36039,Greene County,New York,2005,8,75,701,14,460,7836,49142,6142,3510,16824,34.24
36049,Lewis County,New York,2005,4,13,111,9,96,1394,26773,6693,2974,2336,8.73
36051,Livingston County,New York,2005,13,94,839,13,723,10579,65322,5024,5024,27261,41.73
36083,Rensselaer County,New York,2005,20,130,1622,26,1437,22930,156104,7805,6004,48779,31.25
36103,Suffolk County,New York,2005,100,704,9527,543,14361,314568,1477687,14776,2721,291331,19.72
36107,Tioga County,New York,2005,10,62,614,14,342,5067,51611,5161,3686,12640,24.49
36109,Tompkins County,New York,2005,6,68,686,16,1062,18734,99433,16572,6214,46674,46.94
36119,Westchester County,New York,2005,61,592,7783,461,9287,209608,933401,15301,2024,169699,18.18
37025,Cabarrus County,North Carolina,2005,23,163,2216,27,941,15033,150797,6556,5585,37995,25.2
37055,Dare County,North Carolina,2005,15,78,1596,18,468,11541,33354,2223,1853,4470,13.4
37081,Guilford County,North Carolina,2005,56,526,6578,92,3571,58803,448192,8003,4871,131033,29.24
37087,Haywood County,North Carolina,2005,13,83,1231,13,527,8141,57085,4391,4391,14931,26.16
37105,Lee County,North Carolina,2005,13,94,1218,15,396,5935,51056,3927,3403,13112,25.68
37119,Mecklenburg County,North Carolina,2005,83,886,11773,186,8207,141308,798701,9622,4294,242511,30.36
37141,Pender County,North Carolina,2005,9,57,622,8,257,5108,45485,5053,5685,10211,22.45
37159,Rowan County,North Carolina,2005,21,180,2493,25,823,12931,132527,6310,5301,33845,25.54
37169,Stokes County,North Carolina,2005,10,50,612,8,183,2764,46165,4616,5770,7407,16.04
37183,Wake County,North Carolina,2005,71,635,7834,155,7456,123813,746048,10507,4813,221760,29.72
37189,Watauga County,North Carolina,2005,14,214,3003,8,434,6823,46390,3313,5798,18564,40.02
37193,Wilkes County,North Carolina,2005,7,78,1010,16,406,6103,68104,9729,4256,18296,26.86
38015,Burleigh County,North Dakota,2005,5,65,915,8,735,10756,74375,14875,9296,34281,46.09
38099,Walsh County,North Dakota,2005,4,53,555,5,169,1910,11639,2909,2327,213,1.83
39015,Brown County,Ohio,2005,10,80,1058,6,434,5270,44161,4416,7360,13586,30.76
39019,Carroll County,Ohio,2005,7,63,775,4,129,1964,29118,4159,7279,4339,14.9
39025,Clermont County,Ohio,2005,27,183,2071,27,2128,23527,189486,7018,7018,73394,38.73
39035,Cuyahoga County,Ohio,2005,122,951,12728,344,10278,203445,1330612,10906,3868,284058,21.35
39049,Franklin County,Ohio,2005,113,1471,19033,268,14505,190996,1105497,9783,4124,413131,37.37
39061,Hamilton County,Ohio,2005,91,1101,12512,172,11097,130299,810352,8904,4711,347993,42.94
39067,Harrison County,Ohio,2005,4,28,352,6,104,1147,15907,3976,2651,-1952,-12.27
39085,Lake County,Ohio,2005,24,207,2511,37,2007,40261,227647,9485,6152,69907,30.71
39089,Licking County,Ohio,2005,18,179,2251,26,1510,22732,157950,8775,6075,52836,33.45
39093,Lorain County,Ohio,2005,41,389,3987,52,2148,40889,294873,7192,5670,99492,33.74
39111,Monroe County,Ohio,2005,5,32,344,6,122,1461,14943,2988,2490,-1706,-11.42
39117,Morrow County,Ohio,2005,5,46,519,5,288,2701,34271,6854,6854,10538,30.75
39127,Perry County,Ohio,2005,6,51,515,9,241,3260,35254,5875,3917,8513,24.15
39133,Portage County,Ohio,2005,13,80,1424,27,1073,19331,157469,12113,5832,35133,22.31
39145,Scioto County,Ohio,2005,17,137,1723,16,807,10751,77926,4583,4870,29225,37.5
39175,Wyandot County,Ohio,2005,5,60,485,8,211,2406,22820,4564,2852,6795,29.78
40097,Mayes County,Oklahoma,2005,10,52,638,12,307,4223,39670,3967,3305,7729,19.48
40101,Muskogee County,Oklahoma,2005,14,121,1492,19,388,5457,69806,4986,3674,17134,24.55
41005,Clackamas County,Oregon,2005,16,198,2710,57,2899,65806,359308,22456,6303,97501,27.14
41017,Deschutes County,Oregon,2005,12,180,2460,33,1528,30189,140567,11713,4259,49304,35.08
41029,Jackson County,Oregon,2005,17,235,3910,45,1808,40189,194701,11453,4326,49904,25.63
41039,Lane County,Oregon,2005,18,201,2952,84,3034,65629,335831,18657,3997,85020,25.32
41041,Lincoln County,Oregon,2005,4,27,427,22,559,10203,45347,11336,2061,16899,37.27
41043,Linn County,Oregon,2005,8,95,1751,21,735,14458,108132,13516,5149,26937,24.91
41047,Marion County,Oregon,2005,14,174,2583,54,2259,52019,299461,21390,5545,77503,25.88
41051,Multnomah County,Oregon,2005,31,361,5308,139,5492,129897,674862,21769,4855,144496,21.41
41067,Washington County,Oregon,2005,22,266,4046,80,4040,94834,490773,22307,6134,118386,24.12
42003,Allegheny County,Pennsylvania,2005,144,1310,15295,213,12111,207749,1234787,8574,5797,416193,33.71
42009,Bedford County,Pennsylvania,2005,7,51,513,15,392,5276,49691,7098,3312,13466,27.1
42037,Columbia County,Pennsylvania,2005,11,76,1111,14,779,10215,65535,5957,4681,21233,32.4
42059,Greene County,Pennsylvania,2005,7,62,774,6,251,3286,39806,5686,6634,9223,23.17
42061,Huntingdon County,Pennsylvania,2005,9,50,569,7,329,4631,45771,5085,6538,11265,24.61
42071,Lancaster County,Pennsylvania,2005,46,539,9742,115,6951,98244,494722,10754,4301,156669,31.67
42099,Perry County,Pennsylvania,2005,7,52,438,9,422,6286,44741,6391,4971,15406,34.43
42109,Snyder County,Pennsylvania,2005,7,65,768,14,498,6741,38448,5492,2746,12546,32.63
42115,Susquehanna County,Pennsylvania,2005,11,64,790,14,311,4585,43219,3929,3087,8753,20.25
45019,Charleston County,South Carolina,2005,48,431,4971,95,3945,67024,331589,6908,3490,128335,38.7
46023,Charles Mix County,South Dakota,2005,3,34,364,4,101,1109,9134,3044,2283,-3191,-34.94
47041,DeKalb County,Tennessee,2005,7,56,928,8,138,1848,18150,2592,2268,-2950,-16.25
47047,Fayette County,Tennessee,2005,9,60,830,5,217,2119,33831,3759,6766,5709,16.88
47107,McMinn County,Tennessee,2005,13,107,1749,7,282,4295,50999,3923,7285,9150,17.94
47119,Maury County,Tennessee,2005,16,115,1651,18,753,11176,73962,4622,4109,23073,31.2
47157,Shelby County,Tennessee,2005,111,970,14414,219,8720,121433,913201,8227,4169,253124,27.72
48029,Bexar County,Texas,2005,149,1234,17546,174,10779,202961,1529270,10263,8788,364273,23.82
48085,Collin County,Texas,2005,47,371,5422,78,5373,113941,647187,13769,8297,158051,24.42
48121,Denton County,Texas,2005,45,422,5329,48,2992,56854,553669,12303,11534,122874,22.19
48201,Harris County,Texas,2005,393,2815,43627,801,27088,518391,3681829,9368,4596,772642,20.99
48213,Henderson County,Texas,2005,17,105,1386,11,283,5875,78001,4588,7091,17097,21.92
48231,Hunt County,Texas,2005,12,108,1250,13,423,7737,82822,6901,6370,21707,26.21
48439,Tarrant County,Texas,2005,182,1366,19419,218,11133,219401,1612048,8857,7394,392223,24.33
49021,Iron County,Utah,2005,3,69,1150,4,292,5439,39555,13185,9888,18810,47.55
49027,Millard County,Utah,2005,6,54,694,5,160,1789,11935,1989,2387,-1416,-11.86
49035,Salt Lake County,Utah,2005,51,551,7164,153,9168,180498,947963,18587,6195,246676,26.02
49049,Utah County,Utah,2005,26,203,2428,43,2960,54438,430697,16565,10016,104504,24.26
49057,Weber County,Utah,2005,16,257,4566,32,1650,30249,210150,13134,6567,49142,23.38
51001,Accomack County,Virginia,2005,12,82,960,10,241,3896,35835,2986,3583,9041,25.23
51011,Appomattox County,Virginia,2005,7,31,393,5,182,1939,13981,1997,2796,-1086,-7.77
51031,Campbell County,Virginia,2005,13,193,2190,12,405,5475,52795,4061,4399,22911,43.4
51043,Clarke County,Virginia,2005,3,12,191,4,62,980,13710,4570,3427,-3370,-24.58
51051,Dickenson County,Virginia,2005,6,28,307,7,173,1980,16111,2685,2301,-951,-5.9
51093,Isle of Wight County,Virginia,2005,8,53,748,5,302,4485,32566,4070,6513,6740,20.7
51131,Northampton County,Virginia,2005,8,78,755,8,159,2178,12771,1596,1596,2995,23.45
51153,Prince William County,Virginia,2005,27,187,2655,61,2661,58044,350612,12985,5747,81149,23.14
51165,Rockingham County,Virginia,2005,8,51,591,13,332,4647,72030,9003,5540,16552,22.98
51169,Scott County,Virginia,2005,9,58,649,6,269,3784,23084,2564,3847,5905,25.58
51520,Bristol city,Virginia,2005,5,28,380,5,448,5766,17493,3498,3498,5182,29.62
51540,Charlottesville city,Virginia,2005,6,67,886,23,1175,17603,40597,6766,1765,24941,61.44
51590,Danville city,Virginia,2005,12,116,1354,14,432,6487,45086,3757,3220,15722,34.87
51660,Harrisonburg city,Virginia,2005,12,114,1379,17,522,7794,44572,3714,2621,16008,35.91
51740,Portsmouth city,Virginia,2005,14,127,1833,12,461,6717,98069,7004,8172,21725,22.15
51810,Virginia Beach city,Virginia,2005,45,376,4753,73,3490,57396,436210,9693,5975,118890,27.26
53005,Benton County,Washington,2005,8,146,2101,23,906,23392,157726,19715,6857,48590,30.81
53007,Chelan County,Washington,2005,6,67,979,18,655,14326,68747,11457,3819,23637,34.38
53011,Clark County,Washington,2005,18,139,1765,52,2317,55698,394277,21904,7582,86693,21.99
53021,Franklin County,Washington,2005,3,85,1527,14,421,9417,61360,20453,4382,32095,52.31
53027,Grays Harbor County,Washington,2005,8,71,1452,25,640,15812,70423,8802,2816,13126,18.64
53033,King County,Washington,2005,67,826,13569,464,19085,446372,1795268,26795,3869,381531,21.25
53047,Okanogan County,Washington,2005,3,8,74,13,321,6462,39143,13047,3011,17181,43.89
53063,Spokane County,Washington,2005,25,242,3696,86,3723,85340,440439,17617,5121,102829,23.35
53077,Yakima County,Washington,2005,10,114,1834,57,1633,33095,228570,22857,4010,59501,26.03
54011,Cabell County,West Virginia,2005,21,200,2964,21,1370,13648,94821,4515,4515,41250,43.5
54019,Fayette County,West Virginia,2005,9,70,985,16,523,5884,46229,5136,2889,12099,26.17
54077,Preston County,West Virginia,2005,6,65,1091,6,156,1660,31513,5252,5252,2236,7.1
54109,Panola County,Texas,2005,9,99,1217,9,180,2536,23140,2571,2571,4788,20.69
