GeoID,County,State,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay,Pop_2010,D_Cap,G_Cap,FD_num_2010,FD_pct_2010
37125,Moore County,North Carolina,2010,16,138,1809,16,714,12052,88247,5515,5515,22380,25.36
37127,Nash County,North Carolina,2010,24,234,3402,20,688,11222,95840,3993,4792,12635,13.18
37129,New Hanover County,North Carolina,2010,27,309,5270,42,1854,31852,202667,7506,4825,64805,31.98
37135,Orange County,North Carolina,2010,9,88,1104,20,1318,25662,133801,14866,6690,31158,23.29
37145,Person County,North Carolina,2010,7,73,991,6,195,3107,39464,5637,6577,2975,7.54
37147,Pitt County,North Carolina,2010,33,279,4086,24,1100,18589,168148,5095,7006,14543,8.65
37151,Randolph County,North Carolina,2010,20,149,2455,23,616,8951,141752,7087,6163,24426,17.23
37153,Richmond County,North Carolina,2010,11,100,1382,11,274,3796,46639,4239,4239,5625,12.06
37155,Robeson County,North Carolina,2010,30,297,3920,28,812,11765,134168,4472,4791,12957,9.66
37157,Rockingham County,North Carolina,2010,21,166,2319,20,413,6091,93643,4459,4682,20761,22.17
37159,Rowan County,North Carolina,2010,26,223,3439,21,751,12914,138428,5324,6591,32737,23.65
37163,Sampson County,North Carolina,2010,16,160,3023,13,424,6779,63431,3964,4879,2915,4.6
37165,Scotland County,North Carolina,2010,12,94,1424,7,178,2921,36157,3013,5165,5943,16.44
37169,Stokes County,North Carolina,2010,7,53,728,8,281,4269,47401,6771,5925,8159,17.21
37171,Surry County,North Carolina,2010,20,209,3152,18,501,7824,73673,3683,4092,6662,9.04
37173,Swain County,North Carolina,2010,7,33,548,4,118,2264,13981,1997,3495,605,4.33
37179,Union County,North Carolina,2010,21,177,2847,28,1249,20811,201292,9585,7189,32195,15.99
37181,Vance County,North Carolina,2010,11,155,2079,9,281,4653,45422,4129,5046,4541,10.0
37183,Wake County,North Carolina,2010,66,633,10358,168,8069,146990,900993,13651,5363,173265,19.23
37189,Watauga County,North Carolina,2010,11,190,3200,10,513,8110,51079,4643,5107,3949,7.73
37191,Wayne County,North Carolina,2010,26,224,3530,22,593,10202,122623,4716,5573,25040,20.42
37193,Wilkes County,North Carolina,2010,10,114,1590,14,358,4957,69340,6934,4952,8384,12.09
37195,Wilson County,North Carolina,2010,18,165,2338,19,552,8152,81234,4513,4275,5097,6.27
37197,Yadkin County,North Carolina,2010,8,49,725,11,198,3166,38406,4800,3491,639,1.66
38015,Burleigh County,North Dakota,2010,5,55,886,7,677,10842,81308,16261,11615,19849,24.41
38017,Cass County,North Dakota,2010,10,276,5547,19,1405,22416,149778,14977,7883,22405,14.96
38059,Morton County,North Dakota,2010,3,16,136,6,189,2669,27471,9157,4578,8444,30.74
38079,Rolette County,North Dakota,2010,4,41,565,6,171,2440,13937,3484,2322,990,7.1
38099,Walsh County,North Dakota,2010,4,47,536,7,151,2047,11119,2779,1588,2050,18.44
39001,Adams County,Ohio,2010,10,61,949,4,106,1463,28550,2855,7137,936,3.28
39003,Allen County,Ohio,2010,23,205,3394,17,569,10140,106331,4623,6254,21970,20.66
39005,Ashland County,Ohio,2010,8,40,731,10,397,6248,53139,6642,5313,1949,3.67
39007,Ashtabula County,Ohio,2010,22,155,2368,19,493,9040,101497,4613,5341,16941,16.69
39009,Athens County,Ohio,2010,12,92,1632,14,423,8859,64757,5396,4625,15662,24.19
39015,Brown County,Ohio,2010,13,98,1542,6,333,6638,44846,3449,7474,4474,9.98
39017,Butler County,Ohio,2010,37,258,4350,54,2510,55531,368130,9949,6817,112346,30.52
39019,Carroll County,Ohio,2010,6,77,1202,4,104,1483,28836,4806,7209,1676,5.81
39021,Champaign County,Ohio,2010,6,48,656,9,216,3887,40097,6682,4455,408,1.02
39023,Clark County,Ohio,2010,18,128,2158,24,808,17167,138333,7685,5763,26637,19.26
39027,Clinton County,Ohio,2010,10,67,1153,12,435,9245,42040,4204,3503,4052,9.64
39029,Columbiana County,Ohio,2010,18,124,2096,18,561,8893,107841,5991,5991,20732,19.22
39033,Crawford County,Ohio,2010,8,47,829,8,190,3725,43784,5473,5473,2491,5.69
39035,Cuyahoga County,Ohio,2010,139,1126,17790,315,8894,186848,1280122,9209,4063,246210,19.23
39037,Darke County,Ohio,2010,8,56,805,8,340,6247,52959,6619,6619,2136,4.03
39047,Fayette County,Ohio,2010,5,28,419,9,200,4355,29030,5806,3225,1227,4.23
39049,Franklin County,Ohio,2010,112,1438,24430,238,9001,203246,1163414,10387,4888,275641,23.69
39051,Fulton County,Ohio,2010,8,53,895,5,265,4771,42698,5337,8539,5769,13.51
39057,Greene County,Ohio,2010,19,146,2138,21,1061,23799,161573,8503,7693,53645,33.2
39059,Guernsey County,Ohio,2010,12,74,1191,10,229,3810,40087,3340,4008,5798,14.46
39061,Hamilton County,Ohio,2010,84,753,11777,171,7356,162175,802374,9552,4692,218887,27.28
39071,Highland County,Ohio,2010,8,52,868,7,210,4562,43589,5448,6227,1880,4.31
39075,Holmes County,Ohio,2010,6,31,372,9,245,3189,42366,7061,4707,876,2.07
39081,Jefferson County,Ohio,2010,13,117,1914,20,579,10142,69709,5362,3485,14156,20.31
39083,Knox County,Ohio,2010,12,92,1417,12,369,6493,60921,5076,5076,9597,15.75
39085,Lake County,Ohio,2010,24,209,3361,34,1781,36743,230041,9585,6765,89226,38.79
39089,Licking County,Ohio,2010,17,148,2730,22,1200,24426,166492,9793,7567,26577,15.96
39091,Logan County,Ohio,2010,9,89,1376,14,267,4769,45858,5095,3275,3483,7.59
39093,Lorain County,Ohio,2010,37,326,4809,54,1995,37880,301356,8144,5580,77344,25.67
39099,Mahoning County,Ohio,2010,37,283,4587,56,1893,31511,238823,6454,4264,69801,29.23
39103,Medina County,Ohio,2010,13,107,1679,21,1811,29723,172332,13256,8206,44493,25.82
39107,Mercer County,Ohio,2010,5,44,665,7,242,3534,40814,8162,5830,3252,7.97
39109,Miami County,Ohio,2010,14,112,1647,9,480,10303,102506,7321,11389,15636,15.25
39113,Montgomery County,Ohio,2010,74,631,10328,77,3629,80957,535153,7231,6950,158183,29.56
39119,Muskingum County,Ohio,2010,13,98,1671,15,520,9400,86074,6621,5738,15122,17.57
39133,Portage County,Ohio,2010,19,118,1957,19,844,17297,161419,8495,8495,33164,20.55
39137,Putnam County,Ohio,2010,6,34,519,6,170,1673,34499,5749,5749,5023,14.56
39139,Richland County,Ohio,2010,18,163,2705,24,795,16509,124475,6915,5186,26630,21.39
39141,Ross County,Ohio,2010,13,111,1644,11,434,8702,78064,6004,7096,8566,10.97
39143,Sandusky County,Ohio,2010,10,92,1309,11,413,7321,60944,6094,5540,6159,10.11
39145,Scioto County,Ohio,2010,16,118,2096,13,474,9632,79499,4968,6115,13468,16.94
39149,Shelby County,Ohio,2010,6,54,814,9,369,6950,49423,8237,5491,7569,15.32
39151,Stark County,Ohio,2010,51,404,6587,64,2964,61712,375586,7364,5868,103577,27.58
39153,Summit County,Ohio,2010,58,526,8545,88,4917,100404,541781,9341,6156,189680,35.01
39155,Trumbull County,Ohio,2010,41,349,5598,47,1552,26795,210312,5129,4474,46163,21.95
39157,Tuscarawas County,Ohio,2010,19,146,2511,16,738,12650,92582,4872,5786,17559,18.97
39159,Union County,Ohio,2010,6,45,693,6,181,4015,52300,8716,8716,7338,14.03
39165,Warren County,Ohio,2010,15,97,2149,27,1856,38141,212693,14179,7877,69595,32.72
39167,Washington County,Ohio,2010,13,84,1646,13,512,9906,61778,4752,4752,5187,8.4
39173,Wood County,Ohio,2010,20,320,4705,22,741,14797,125488,6274,5704,36555,29.13
40013,Bryan County,Oklahoma,2010,10,68,1154,5,130,1819,42416,4241,8483,8287,19.54
40019,Carter County,Oklahoma,2010,17,121,2215,9,173,3353,47557,2797,5284,4569,9.61
40027,Cleveland County,Oklahoma,2010,26,189,3342,45,1326,30172,255755,9836,5683,61262,23.95
40037,Creek County,Oklahoma,2010,11,107,1761,7,299,4782,69967,6360,9995,13189,18.85
40079,Le Flore County,Oklahoma,2010,17,134,2103,6,228,3231,50384,2963,8397,6919,13.73
40089,McCurtain County,Oklahoma,2010,6,33,606,7,173,3880,33151,5525,4735,5474,16.51
40091,McIntosh County,Oklahoma,2010,4,25,417,5,163,3515,20252,5063,4050,2583,12.76
40101,Muskogee County,Oklahoma,2010,17,131,2071,11,319,5849,70990,4175,6453,8901,12.54
40109,Oklahoma County,Oklahoma,2010,102,795,12914,176,4312,99818,718633,7045,4083,183238,25.5
40113,Osage County,Oklahoma,2010,7,49,732,3,101,1500,47472,6781,15824,13639,28.73
40121,Pittsburg County,Oklahoma,2010,10,111,1524,6,122,1908,45837,4583,7639,19048,41.56
40123,Pontotoc County,Oklahoma,2010,8,70,858,5,86,1462,37492,4686,7498,8275,22.07
40137,Stephens County,Oklahoma,2010,10,72,1184,8,168,2784,45048,4504,5631,7586,16.84
40139,Texas County,Oklahoma,2010,5,32,512,4,78,1224,20640,4128,5160,17165,83.16
40143,Tulsa County,Oklahoma,2010,79,732,11996,78,4443,82979,603403,7638,7735,154010,25.52
41001,Baker County,Oregon,2010,3,38,618,8,197,4145,16134,5378,2016,5866,36.36
41003,Benton County,Oregon,2010,5,27,502,15,772,17659,85579,17115,5705,17285,20.2
41019,Douglas County,Oregon,2010,6,73,1109,22,764,17797,107667,17944,4893,29194,27.12
41029,Jackson County,Oregon,2010,11,200,3519,36,1663,42684,203206,18473,5644,33532,16.5
41035,Klamath County,Oregon,2010,4,82,1562,14,400,10553,66380,16595,4741,22196,33.44
41039,Lane County,Oregon,2010,19,232,3928,59,2756,67492,351715,18511,5961,53955,15.34
41041,Lincoln County,Oregon,2010,5,21,547,19,514,11479,46034,9206,2422,7013,15.23
41043,Linn County,Oregon,2010,8,93,2063,23,682,14450,116672,14584,5072,28180,24.15
41051,Multnomah County,Oregon,2010,27,362,6090,133,5530,136604,735334,27234,5528,92502,12.58
42001,Adams County,Pennsylvania,2010,9,53,874,15,720,10902,101407,11267,6760,11466,11.31
42003,Allegheny County,Pennsylvania,2010,134,1138,17514,204,13267,260528,1223348,9129,5996,351583,28.74
42005,Armstrong County,Pennsylvania,2010,12,102,1644,16,491,7347,68941,5745,4308,3674,5.33
42007,Beaver County,Pennsylvania,2010,23,208,3123,27,1369,20085,170539,7414,6316,67605,39.64
42009,Bedford County,Pennsylvania,2010,10,85,1040,12,367,6216,49762,4976,4146,6537,13.14
42011,Berks County,Pennsylvania,2010,30,220,4111,76,3687,59782,411442,13714,5413,63317,15.39
42013,Blair County,Pennsylvania,2010,25,264,4045,18,1162,22196,127089,5083,7060,23261,18.3
42015,Bradford County,Pennsylvania,2010,13,97,1422,16,553,8824,62622,4817,3913,7590,12.12
42017,Bucks County,Pennsylvania,2010,47,976,15036,101,7668,151859,625249,13303,6190,212534,33.99
42019,Butler County,Pennsylvania,2010,19,193,3441,30,1467,25726,183862,9676,6128,41421,22.53
42025,Carbon County,Pennsylvania,2010,10,57,965,11,439,8104,65249,6524,5931,7549,11.57
42029,Chester County,Pennsylvania,2010,29,251,4102,68,5121,109164,498886,17202,7336,195262,39.14
42031,Clarion County,Pennsylvania,2010,8,111,1775,14,289,4490,39988,4998,2856,2758,6.9
42033,Clearfield County,Pennsylvania,2010,20,153,2422,16,524,9779,81642,4082,5102,11640,14.26
42037,Columbia County,Pennsylvania,2010,12,98,1513,10,785,11227,67295,5607,6729,7456,11.08
42041,Cumberland County,Pennsylvania,2010,19,166,2457,37,3495,59734,235406,12389,6362,46342,19.69
42043,Dauphin County,Pennsylvania,2010,27,226,4019,53,3020,49220,268100,9929,5058,107615,40.14
42045,Delaware County,Pennsylvania,2010,51,341,5418,112,5187,121046,558979,10960,4990,114579,20.5
42047,Elk County,Pennsylvania,2010,5,31,421,8,201,2925,31946,6389,3993,3039,9.51
42049,Erie County,Pennsylvania,2010,38,292,4840,38,2496,43229,280566,7383,7383,73860,26.33
42051,Fayette County,Pennsylvania,2010,22,181,3201,29,1126,18659,136606,6209,4710,22600,16.54
42059,Greene County,Pennsylvania,2010,8,65,1000,9,466,9527,38686,4835,4298,6042,15.62
42061,Huntingdon County,Pennsylvania,2010,11,68,1002,6,323,5545,45913,4173,7652,1332,2.9
42063,Indiana County,Pennsylvania,2010,12,113,1737,10,555,7490,88880,7406,8888,9691,10.9
42065,Jefferson County,Pennsylvania,2010,12,56,814,11,359,5731,45200,3766,4109,2389,5.28
42069,Lackawanna County,Pennsylvania,2010,32,223,3729,43,3064,48853,214437,6701,4986,24220,11.29
