GeoID,County,State,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay,Pop_2006,D_Cap,G_Cap,FD_num_2006,FD_pct_2006
12019,Clay County,Florida,2006,15,137,1645,28,1734,28942,178339,11889,6369,59136,33.16
12086,Miami-Dade County,Florida,2006,286,1428,22503,622,22859,410870,2405911,8412,3868,601067,24.98
12095,Orange County,Florida,2006,96,805,11824,217,10168,195293,1083429,11285,4992,273628,25.26
12117,Seminole County,Florida,2006,34,267,3811,69,4288,81102,413218,12153,5988,120464,29.15
13009,Baldwin County,Georgia,2006,9,85,1156,11,318,4979,46513,5168,4228,10216,21.96
13027,Brooks County,Georgia,2006,3,29,299,3,63,964,16309,5436,5436,825,5.06
13055,Chattooga County,Georgia,2006,6,65,471,6,266,3579,25640,4273,4273,10028,39.11
13057,Cherokee County,Georgia,2006,15,140,1716,37,1808,36541,193241,12882,5222,60006,31.05
13099,Early County,Georgia,2006,5,35,403,5,116,1359,11648,2329,2329,-2976,-25.55
13111,Fannin County,Georgia,2006,6,75,799,7,289,4278,22758,3793,3251,7385,32.45
13119,Franklin County,Georgia,2006,8,64,831,6,176,2593,21956,2744,3659,2420,11.02
13121,Fulton County,Georgia,2006,84,774,13843,215,9101,184499,845181,10061,3931,207577,24.56
13133,Greene County,Georgia,2006,5,39,455,9,221,4075,15587,3117,1731,-83,-0.53
13135,Gwinnett County,Georgia,2006,69,498,6812,139,6570,134740,740267,10728,5325,190368,25.72
13137,Habersham County,Georgia,2006,13,108,1342,11,393,5984,40616,3124,3692,13891,34.2
13145,Harris County,Georgia,2006,4,33,643,8,94,1260,29289,7322,3661,1518,5.18
13163,Jefferson County,Georgia,2006,12,91,1017,7,198,2849,16889,1407,2412,6942,41.1
13175,Laurens County,Georgia,2006,14,143,1538,12,467,7712,47287,3377,3940,21401,45.26
13193,Macon County,Georgia,2006,3,27,212,7,96,1247,14364,4788,2052,-222,-1.55
13199,Meriwether County,Georgia,2006,6,57,689,6,319,4737,22694,3782,3782,5911,26.05
13213,Murray County,Georgia,2006,9,79,810,6,267,3727,40173,4463,6695,12013,29.9
13225,Peach County,Georgia,2006,8,72,769,8,190,3208,25510,3188,3188,5438,21.32
13227,Pickens County,Georgia,2006,4,33,421,8,308,5398,28169,7042,3521,8116,28.81
13229,Pierce County,Georgia,2006,4,27,350,5,78,976,17502,4375,3500,-1610,-9.2
13251,Screven County,Georgia,2006,4,37,374,3,111,1459,14884,3721,4961,67,0.45
13273,Terrell County,Georgia,2006,4,27,333,4,89,1268,9969,2492,2492,-4671,-46.86
13273,Crittenden County,Kentucky,2006,4,27,333,4,89,1268,9264,2316,2316,-5023,-54.22
13291,Union County,Georgia,2006,5,55,838,5,188,2623,20460,4092,4092,922,4.51
13311,White County,Georgia,2006,6,48,493,5,269,3588,25575,4262,5115,6607,25.83
13317,Wilkes County,Georgia,2006,7,53,629,7,188,2472,10586,1512,1512,-814,-7.69
13321,Worth County,Georgia,2006,4,32,362,4,212,2674,21783,5445,5445,4490,20.61
16001,Ada County,Idaho,2006,31,398,5691,49,2873,66291,363498,11725,7418,96661,26.59
16027,Canyon County,Idaho,2006,17,216,3069,23,822,16791,172188,10128,7486,38704,22.48
16031,Cassia County,Idaho,2006,9,80,831,6,224,4135,21281,2364,3546,6864,32.25
16031,Seward County,Kansas,2006,9,80,831,6,224,4135,22246,2471,3707,7078,31.82
16055,Kootenai County,Idaho,2006,7,83,1023,16,965,19125,129510,18501,8094,48443,37.4
17015,Carroll County,Illinois,2006,3,39,524,5,100,1313,15866,5288,3173,106,0.67
17027,Clinton County,Illinois,2006,8,60,623,14,294,4669,37051,4631,2646,8192,22.11
17031,Cook County,Illinois,2006,493,3173,49879,1452,41422,842141,5165495,10477,3557,991312,19.19
17043,DuPage County,Illinois,2006,45,431,7270,172,8036,162854,908685,20193,5283,189642,20.87
17065,Hamilton County,Illinois,2006,3,17,204,3,84,524,8497,2832,2832,-5250,-61.79
17065,Decatur County,Iowa,2006,3,17,204,3,84,524,8576,2858,2858,-5198,-60.61
17089,Kane County,Illinois,2006,36,345,4735,77,3343,64782,485179,13477,6301,107795,22.22
17095,Knox County,Illinois,2006,8,113,1296,11,752,11572,53196,6649,4836,25392,47.73
17099,LaSalle County,Illinois,2006,13,236,3696,28,1272,18648,113139,8703,4040,36782,32.51
17111,McHenry County,Illinois,2006,19,272,4048,43,1968,37678,300630,15822,6991,70298,23.38
17125,Mason County,Illinois,2006,5,54,698,5,151,1672,15153,3030,3030,-503,-3.32
17135,Montgomery County,Illinois,2006,5,53,630,5,132,2302,30378,6075,6075,5800,19.09
17177,Stephenson County,Illinois,2006,6,44,427,10,364,5658,47917,7986,4791,14676,30.63
17197,Will County,Illinois,2006,33,264,4257,79,4328,81853,650779,19720,8237,126842,19.49
18009,Blackford County,Indiana,2006,4,37,452,6,165,2145,13161,3290,2193,-1407,-10.69
18029,Dearborn County,Indiana,2006,6,50,696,7,303,4595,48879,8146,6982,12521,25.62
18045,Fountain County,Indiana,2006,5,46,691,4,187,2367,17459,3491,4364,-103,-0.59
18047,Franklin County,Indiana,2006,3,50,521,8,125,1530,23122,7707,2890,6939,30.01
18057,Hamilton County,Indiana,2006,11,86,1161,42,2438,37507,244738,22248,5827,82534,33.72
18081,Johnson County,Indiana,2006,14,96,1123,13,893,12794,130512,9322,10039,37359,28.62
18087,LaGrange County,Indiana,2006,6,59,1116,8,134,2506,36613,6102,4576,1410,3.85
18089,Lake County,Indiana,2006,56,468,6324,89,4063,77357,491432,8775,5521,134935,27.46
18091,LaPorte County,Indiana,2006,11,66,993,21,798,11437,109641,9967,5221,27138,24.75
18097,Marion County,Indiana,2006,106,885,12944,154,7457,115267,878515,8287,5704,239911,27.31
18127,Porter County,Indiana,2006,14,145,1562,16,1045,17485,158595,11328,9912,48481,30.57
18131,Pulaski County,Indiana,2006,3,28,285,4,77,1352,13713,4571,3428,-917,-6.69
18141,St. Joseph County,Indiana,2006,27,201,2599,42,2252,34987,265496,9833,6321,74914,28.22
18149,Starke County,Indiana,2006,9,146,2813,5,121,1877,23362,2595,4672,-4887,-20.92
18157,Tippecanoe County,Indiana,2006,10,80,1535,23,1304,15452,163010,16301,7087,45312,27.8
18175,Washington County,Indiana,2006,3,28,354,6,144,1763,28164,9388,4694,8756,31.09
18181,White County,Indiana,2006,4,52,551,5,123,2238,24830,6207,4966,5687,22.9
19011,Benton County,Iowa,2006,6,78,1064,5,121,1865,26137,4356,5227,2955,11.31
19037,Chickasaw County,Iowa,2006,4,51,696,5,115,1461,12603,3150,2520,-2539,-20.15
19063,Emmet County,Iowa,2006,5,51,725,6,176,2821,10437,2087,1739,-3070,-29.41
19119,Lyon County,Iowa,2006,3,23,252,7,125,1278,11604,3868,1657,-2749,-23.69
19153,Polk County,Iowa,2006,39,379,4862,64,5501,97763,405990,10410,6343,158697,39.09
19161,Sac County,Iowa,2006,3,23,244,7,78,667,10707,3569,1529,-4238,-39.58
19185,Wayne County,Iowa,2006,3,17,213,5,51,661,6478,2159,1295,-7937,-122.52
19197,Wright County,Iowa,2006,4,42,484,5,170,1915,13588,3397,2717,-182,-1.34
20041,Dickinson County,Kansas,2006,5,71,875,5,250,3685,19429,3885,3885,4630,23.83
20079,Harvey County,Kansas,2006,5,54,521,8,294,3309,33659,6731,4207,11216,33.32
20091,Johnson County,Kansas,2006,26,200,3024,80,5877,114927,514813,19800,6435,154477,30.01
20111,Lyon County,Kansas,2006,5,145,2045,7,213,3102,35832,7166,5118,10931,30.51
20161,Riley County,Kansas,2006,4,44,525,4,240,2846,66928,16732,16732,28144,42.05
21003,Allen County,Kentucky,2006,5,81,782,5,93,1261,19272,3854,3854,4427,22.97
21015,Boone County,Kentucky,2006,10,105,1547,14,1181,18177,109295,10929,7806,39371,36.02
21029,Bullitt County,Kentucky,2006,8,80,928,9,736,9372,70042,8755,7782,27492,39.25
21089,Greenup County,Kentucky,2006,9,69,596,7,168,2412,36827,4091,5261,9448,25.66
21117,Kenton County,Kentucky,2006,14,116,1537,32,1508,22170,155557,11111,4861,47834,30.75
21141,Logan County,Kentucky,2006,7,68,768,9,112,1517,26768,3824,2974,3066,11.45
21151,Madison County,Kentucky,2006,14,114,1343,13,485,6358,80264,5733,6174,22645,28.21
22007,Assumption Parish,Louisiana,2006,6,114,2101,7,133,1673,23477,3912,3353,-3321,-14.15
23015,Lincoln County,Maine,2006,9,52,1127,14,431,8249,34904,3878,2493,2815,8.06
23027,Waldo County,Maine,2006,5,81,1430,8,315,5547,38763,7752,4845,8299,21.41
24001,Allegany County,Maryland,2006,11,126,1528,19,650,8568,73980,6725,3893,23906,32.31
24003,Anne Arundel County,Maryland,2006,34,312,4144,87,4731,106351,517698,15226,5950,136237,26.32
24005,Baltimore County,Maryland,2006,80,774,12140,133,8379,187640,793733,9921,5967,230983,29.1
24029,Kent County,Maryland,2006,4,60,670,4,194,3903,19786,4946,4946,5130,25.93
24037,St. Mary's County,Maryland,2006,8,95,1346,16,796,13556,98849,12356,6178,32108,32.48
25007,Dukes County,Massachusetts,2006,6,29,949,11,244,9199,15768,2628,1433,-8154,-51.71
25017,Middlesex County,Massachusetts,2006,63,535,8554,269,15440,318370,1456528,23119,5414,347372,23.85
26009,Antrim County,Michigan,2006,4,13,173,10,195,4985,24278,6069,2427,2153,8.87
26011,Arenac County,Michigan,2006,5,84,1126,4,58,1065,16968,3393,4242,-476,-2.81
26023,Branch County,Michigan,2006,8,70,872,6,144,2166,46805,5850,7800,8692,18.57
26027,Cass County,Michigan,2006,10,75,923,12,231,3525,52282,5228,4356,9927,18.99
26035,Clare County,Michigan,2006,8,55,631,14,206,3220,31612,3951,2258,3868,12.24
26041,Fulton County,Illinois,2006,5,15,261,16,362,4927,37387,7477,2336,7140,19.1
26041,Delta County,Michigan,2006,5,15,261,16,362,4927,37898,7579,2368,7344,19.38
26051,Gladwin County,Michigan,2006,10,97,1218,6,101,1686,26726,2672,4454,4653,17.41
26081,Kent County,Michigan,2006,62,591,7179,126,2702,50581,595191,9599,4723,118436,19.9
26087,Lapeer County,Michigan,2006,10,103,1286,16,385,6461,91691,9169,5730,21319,23.25
26093,Livingston County,Michigan,2006,10,68,877,27,1068,19024,181620,18162,6726,48446,26.67
26097,Mackinac County,Michigan,2006,5,20,498,10,103,2040,11474,2294,1147,-8869,-77.3
26099,Macomb County,Michigan,2006,80,628,8402,167,5766,112615,833328,10416,4989,182992,21.96
26103,Marquette County,Michigan,2006,8,89,1138,17,507,6643,66002,8250,3882,18829,28.53
26125,Oakland County,Michigan,2006,106,792,10872,296,10083,202816,1202256,11342,4061,268719,22.35
26127,Oceana County,Michigan,2006,6,102,1051,10,189,2788,27484,4580,2748,8533,31.05
26133,Osceola County,Michigan,2006,8,40,457,7,182,2445,23887,2985,3412,2350,9.84
26137,Otsego County,Michigan,2006,5,43,630,4,129,2480,24805,4961,6201,1739,7.01
26147,St. Clair County,Michigan,2006,18,143,1914,30,677,12603,168312,9350,5610,32113,19.08
26163,Wayne County,Michigan,2006,237,1449,19704,574,10191,182303,1932490,8153,3366,339685,17.58
27001,Aitkin County,Minnesota,2006,5,64,848,5,137,1779,16357,3271,3271,-75,-0.46
27003,Anoka County,Minnesota,2006,18,113,1522,40,1719,34499,323590,17977,8089,67133,20.75
27015,Brown County,Minnesota,2006,5,24,218,6,469,7036,26252,5250,4375,9985,38.04
27027,Clay County,Minnesota,2006,3,24,394,7,549,6757,55072,18357,7867,33633,61.07
27035,Crow Wing County,Minnesota,2006,7,220,4389,12,555,11000,60654,8664,5054,8795,14.5
27039,Dodge County,Minnesota,2006,4,25,150,3,191,2119,19601,4900,6533,4345,22.17
27045,Fillmore County,Minnesota,2006,4,40,513,10,270,2732,21043,5260,2104,3538,16.81
27053,Hennepin County,Minnesota,2006,64,758,12398,214,9538,209876,1119507,17492,5231,227322,20.31
27057,Hubbard County,Minnesota,2006,4,81,1596,6,261,3945,19783,4945,3297,-833,-4.21
27061,Itasca County,Minnesota,2006,4,38,660,12,311,5998,44405,11101,3700,13369,30.11
27061,Bedford County,Tennessee,2006,4,38,660,12,311,5998,42780,10695,3565,12557,29.35
27067,Kandiyohi County,Minnesota,2006,5,31,265,7,405,5879,41537,8307,5933,15349,36.95
27079,Le Sueur County,Minnesota,2006,3,19,242,6,139,1398,27480,9160,4580,7703,28.03
27095,Mille Lacs County,Minnesota,2006,6,64,889,7,317,4433,25882,4313,3697,5689,21.98
27111,Otter Tail County,Minnesota,2006,13,287,5030,13,485,6881,57732,4440,4440,10175,17.62
27119,Polk County,Minnesota,2006,6,75,956,7,319,5393,31170,5195,4452,8935,28.67
27131,Rice County,Minnesota,2006,6,56,569,7,474,8313,61899,10316,8842,23200,37.48
27135,Roseau County,Minnesota,2006,8,126,1232,8,190,2540,16031,2003,2003,8528,53.2
27143,Sibley County,Minnesota,2006,4,27,266,5,92,751,15164,3791,3032,-1476,-9.73
27157,Wabasha County,Minnesota,2006,4,17,196,4,203,2857,21826,5456,5456,3255,14.91
27159,Wadena County,Minnesota,2006,4,55,824,8,172,2210,13705,3426,1713,-2320,-16.93
28013,Calhoun County,Mississippi,2006,7,70,734,7,67,1159,14947,2135,2135,99,0.66
28031,Covington County,Mississippi,2006,8,68,664,7,109,1551,19555,2444,2793,2963,15.15
28051,Holmes County,Mississippi,2006,9,77,732,6,132,1810,19932,2214,3322,5208,26.13
28051,Winston County,Mississippi,2006,9,77,732,6,132,1810,19538,2170,3256,5120,26.21
28103,Noxubee County,Mississippi,2006,7,50,592,4,103,1298,11875,1696,2968,-1589,-13.38
28163,Yazoo County,Mississippi,2006,8,76,853,7,328,4703,28714,3589,4102,9216,32.1
29069,Dunklin County,Missouri,2006,7,50,516,15,267,3421,32388,4626,2159,5657,17.47
29071,Franklin County,Missouri,2006,13,120,1191,24,509,7994,99341,7641,4139,26111,26.28
29095,Jackson County,Missouri,2006,77,726,10895,114,5801,108944,660539,8578,5794,181641,27.5
29167,Polk County,Missouri,2006,5,50,775,5,110,1853,30053,6010,6010,2856,9.5
29201,Scott County,Missouri,2006,9,58,620,12,271,3305,39626,4402,3302,8351,21.07
29213,Taney County,Missouri,2006,10,76,1381,10,530,9039,46200,4620,4620,10238,22.16
29510,St. Louis city,Missouri,2006,35,278,4470,119,2840,62564,320131,9146,2690,65810,20.56
31001,Adams County,Nebraska,2006,5,64,887,8,314,4932,30910,6182,3863,8186,26.48
31025,Cass County,Nebraska,2006,3,73,989,5,99,1375,25240,8413,5048,7691,30.47
31031,Cherry County,Nebraska,2006,4,60,720,3,149,1625,5927,1481,1975,-3075,-51.88
31101,Keith County,Nebraska,2006,4,72,1092,3,78,1650,8381,2095,2793,-5354,-63.88
31107,Knox County,Nebraska,2006,3,23,243,7,90,999,8846,2948,1263,-5216,-58.96
31123,Morrill County,Nebraska,2006,4,26,301,3,61,787,5090,1272,1696,-7249,-142.42
31131,Otoe County,Nebraska,2006,5,73,1130,5,149,1951,15753,3150,3150,-1613,-10.24
31161,Sheridan County,Nebraska,2006,3,33,443,7,75,1095,5649,1883,807,-8021,-141.99
32007,Elko County,Nevada,2006,3,22,307,11,455,9299,46108,15369,4191,25239,54.74
32031,Washoe County,Nevada,2006,23,298,3709,57,3163,83983,400453,17411,7025,107891,26.94
33005,Cheshire County,New Hampshire,2006,3,24,331,22,1381,20860,77658,25886,3529,62869,80.96
34005,Burlington County,New Jersey,2006,34,215,2942,86,4359,94599,448373,13187,5213,119253,26.6
34013,Essex County,New Jersey,2006,75,577,10573,347,6238,138913,781027,10413,2250,103182,13.21
34023,Middlesex County,New Jersey,2006,77,412,5787,219,6489,139193,786890,10219,3593,168261,21.38
34025,Monmouth County,New Jersey,2006,46,261,3739,173,7598,172543,626934,13629,3623,175670,28.02
34027,Morris County,New Jersey,2006,25,386,7978,116,5304,128470,487486,19499,4202,109686,22.5
35043,Sandoval County,New Mexico,2006,10,75,1416,11,470,10954,114231,11423,10384,21690,18.99
36037,Genesee County,New York,2006,7,69,592,12,489,7058,59919,8559,4993,21959,36.65
36051,Livingston County,New York,2006,13,101,994,14,645,10601,65357,5027,4668,24927,38.14
36081,Queens County,New York,2006,242,1352,23871,1143,11912,239134,2173862,8982,1901,158722,7.3
36083,Rensselaer County,New York,2006,18,125,1640,30,1612,23827,157312,8739,5243,50142,31.87
36103,Suffolk County,New York,2006,96,661,9902,531,14196,323072,1475626,15371,2778,275296,18.66
36109,Tompkins County,New York,2006,8,54,732,15,1133,20602,99651,12456,6643,38659,38.79
36119,Westchester County,New York,2006,59,478,7364,442,9406,220811,931426,15786,2107,158206,16.99
37025,Cabarrus County,North Carolina,2006,23,188,2441,24,823,13891,157735,6858,6572,39331,24.93
37055,Dare County,North Carolina,2006,15,78,1749,19,486,12251,33463,2230,1761,2756,8.24
37081,Guilford County,North Carolina,2006,56,556,6810,101,3865,64062,458792,8192,4542,138491,30.19
37087,Haywood County,North Carolina,2006,13,91,1369,11,547,8505,57701,4438,5245,15961,27.66
37105,Lee County,North Carolina,2006,13,101,1218,16,501,6930,52642,4049,3290,16719,31.76
37119,Mecklenburg County,North Carolina,2006,81,701,11197,188,8900,148996,831507,10265,4422,225118,27.07
37141,Pender County,North Carolina,2006,10,76,786,7,311,5343,47481,4748,6783,13845,29.16
37159,Rowan County,North Carolina,2006,22,205,2745,23,819,12664,134045,6092,5828,36873,27.51
37183,Wake County,North Carolina,2006,71,641,8202,169,8048,127601,784038,11042,4639,228290,29.12
37189,Watauga County,North Carolina,2006,14,195,3164,8,405,6403,47748,3410,5968,12341,25.85
37193,Wilkes County,North Carolina,2006,7,75,1025,17,391,5813,68489,9784,4028,17029,24.86
38099,Walsh County,North Dakota,2006,5,53,650,6,179,1987,11501,2300,1916,-1273,-11.07
39015,Brown County,Ohio,2006,10,87,1121,7,314,5312,44334,4433,6333,11502,25.94
39019,Carroll County,Ohio,2006,8,106,1098,4,135,1905,29163,3645,7290,9265,31.77
39025,Clermont County,Ohio,2006,25,159,2044,25,2064,23688,192209,7688,7688,67494,35.11
39035,Cuyahoga County,Ohio,2006,129,939,13542,328,9764,199503,1312816,10176,4002,270432,20.6
39041,Delaware County,Ohio,2006,9,65,1081,15,1370,26410,156164,17351,10410,52414,33.56
39061,Hamilton County,Ohio,2006,88,719,10300,165,8920,131251,804913,9146,4878,250470,31.12
39067,Harrison County,Ohio,2006,4,27,374,6,93,1128,15868,3967,2644,-2669,-16.82
39085,Lake County,Ohio,2006,20,161,2471,37,1986,38813,228203,11410,6167,60684,26.59
39093,Lorain County,Ohio,2006,37,343,4079,58,2197,42127,297259,8034,5125,86369,29.06
39107,Mercer County,Ohio,2006,5,53,562,9,263,3812,41063,8212,4562,12561,30.59
39111,Monroe County,Ohio,2006,4,35,338,5,107,1387,14818,3704,2963,-567,-3.83
39125,Paulding County,Ohio,2006,3,33,321,5,140,1727,19748,6582,3949,4746,24.03
39127,Perry County,Ohio,2006,5,47,520,8,198,3246,35430,7086,4428,8494,23.97
39133,Portage County,Ohio,2006,14,80,1069,23,947,18572,157773,11269,6859,37071,23.5
40097,Mayes County,Oklahoma,2006,9,65,672,14,300,4119,40107,4456,2864,9332,23.27
40101,Muskogee County,Oklahoma,2006,15,155,1584,17,380,5848,69958,4663,4115,23624,33.77
40115,Ottawa County,Oklahoma,2006,5,62,358,4,51,642,32971,6594,8242,10507,31.87
41005,Clackamas County,Oregon,2006,14,176,2678,59,3070,69234,363508,25964,6161,101600,27.95
41017,Deschutes County,Oregon,2006,13,131,2184,32,1645,32076,148149,11396,4629,45645,30.81
41029,Jackson County,Oregon,2006,17,226,3875,36,1848,39750,196858,11579,5468,52010,26.42
41039,Lane County,Oregon,2006,21,213,3309,77,3308,68601,339926,16186,4414,88682,26.09
41041,Lincoln County,Oregon,2006,4,27,434,19,554,10473,45529,11382,2396,17612,38.68
41043,Linn County,Oregon,2006,8,98,1901,20,726,14925,110764,13845,5538,26488,23.91
41047,Marion County,Oregon,2006,15,198,2680,52,2582,52647,303290,20219,5832,87148,28.73
41051,Multnomah County,Oregon,2006,31,362,5511,133,5719,132687,683767,22057,5141,149227,21.82
41067,Washington County,Oregon,2006,24,249,4022,74,4149,98269,502226,20926,6786,118217,23.54
42003,Allegheny County,Pennsylvania,2006,141,1302,15668,202,11434,217639,1226025,8695,6069,396284,32.32
42009,Bedford County,Pennsylvania,2006,7,53,545,14,405,5323,49871,7124,3562,14085,28.24
42037,Columbia County,Pennsylvania,2006,11,90,1192,14,710,9982,65882,5989,4705,21732,32.99
42067,Juniata County,Pennsylvania,2006,5,20,203,6,211,2765,24107,4821,4017,3073,12.75
42071,Lancaster County,Pennsylvania,2006,40,499,8787,112,6956,101598,500922,12523,4472,158830,31.71
42105,Potter County,Pennsylvania,2006,5,35,392,12,190,2645,17944,3588,1495,-662,-3.69
42109,Snyder County,Pennsylvania,2006,9,89,1014,14,484,6795,38946,4327,2781,13730,35.25
42111,Somerset County,Pennsylvania,2006,16,116,968,19,407,5650,78834,4927,4149,24547,31.14
42115,Susquehanna County,Pennsylvania,2006,11,66,776,15,347,4898,43376,3943,2891,9843,22.69
45019,Charleston County,South Carolina,2006,46,380,4941,93,4234,66748,334826,7278,3600,123776,36.97
45049,Hampton County,South Carolina,2006,9,63,783,9,250,3668,21104,2344,2344,3668,17.38
45069,Marlboro County,South Carolina,2006,8,63,666,8,188,2395,29199,3649,3649,5718,19.58
45089,Williamsburg County,South Carolina,2006,9,60,820,9,263,3487,35458,3939,3939,6075,17.13
47003,Itasca County,Minnesota,2006,6,58,669,12,323,3981,44405,7400,3700,12055,27.15
47003,Bedford County,Tennessee,2006,6,58,669,12,323,3981,42780,7130,3565,11515,26.92
47039,Decatur County,Tennessee,2006,3,63,989,6,97,944,11567,3855,1927,-3777,-32.65
47041,DeKalb County,Tennessee,2006,7,62,856,7,141,1751,18289,2612,2612,-489,-2.67
47047,Fayette County,Tennessee,2006,12,96,1223,5,239,2233,35667,2972,7133,10021,28.1
47053,Gibson County,Tennessee,2006,10,96,822,19,508,6266,48101,4810,2531,18514,38.49
47107,McMinn County,Tennessee,2006,15,143,2066,6,254,4324,51610,3440,8601,13270,25.71
47119,Maury County,Tennessee,2006,17,159,1837,19,846,11407,75795,4458,3989,32104,42.36
47157,Shelby County,Tennessee,2006,112,1036,14605,204,9036,131520,920106,8215,4510,275890,29.98
48029,Bexar County,Texas,2006,149,1415,18952,172,11875,231950,1573935,10563,9150,408481,25.95
48085,Collin County,Texas,2006,45,388,5769,84,5927,116954,683935,15198,8142,168363,24.62
48121,Denton County,Texas,2006,47,445,5478,56,3329,60257,584561,12437,10438,132827,22.72
48201,Harris County,Texas,2006,388,3063,45196,741,28183,537256,3807435,9812,5138,839829,22.06
48223,Hopkins County,Texas,2006,7,51,619,3,105,1969,33746,4820,11248,4851,14.38
48249,Jim Wells County,Texas,2006,8,57,544,8,279,4820,40393,5049,5049,10669,26.41
48347,Nacogdoches County,Texas,2006,8,71,604,12,452,6952,61750,7718,5145,20696,33.52
48439,Tarrant County,Texas,2006,181,1496,20210,219,11368,222154,1662005,9182,7589,413634,24.89
49021,Iron County,Utah,2006,4,82,1486,4,333,6104,42000,10500,10500,13853,32.98
49035,Salt Lake County,Utah,2006,55,478,6908,154,8695,171360,966798,17578,6277,226363,23.41
49049,Utah County,Utah,2006,25,205,2892,43,3154,57687,448296,17931,10425,105218,23.47
49057,Weber County,Utah,2006,18,264,5302,29,1718,31842,212656,11814,7332,43200,20.31
50023,Washington County,Vermont,2006,10,86,1599,28,848,14025,59414,5941,2121,14122,23.77
51001,Accomack County,Virginia,2006,12,101,1150,9,232,4088,35192,2932,3910,10610,30.15
51011,Appomattox County,Virginia,2006,7,31,409,5,209,2033,14215,2030,2843,-645,-4.54
51051,Dickenson County,Virginia,2006,6,28,309,5,134,1830,15958,2659,3191,-1306,-8.18
51063,Floyd County,Virginia,2006,3,16,217,3,102,1663,14762,4920,4920,-1056,-7.15
51093,Isle of Wight County,Virginia,2006,7,50,685,6,302,4344,33716,4816,5619,7174,21.28
51103,Lancaster County,Virginia,2006,3,13,229,5,146,2731,11551,3850,2310,-3568,-30.89
51111,Lunenburg County,Virginia,2006,4,19,245,5,80,1222,13070,3267,2614,-4156,-31.8
51113,Madison County,Virginia,2006,4,11,217,7,144,2093,13291,3322,1898,-4538,-34.14
51131,Northampton County,Virginia,2006,8,67,806,7,147,2130,12776,1597,1825,159,1.24
51153,Prince William County,Virginia,2006,25,171,2706,58,2696,58693,359174,14366,6192,79716,22.19
51169,Scott County,Virginia,2006,8,55,658,5,262,3884,23272,2909,4654,5066,21.77
51177,Spotsylvania County,Virginia,2006,8,55,711,20,801,17216,117891,14736,5894,35353,29.99
51520,Bristol city,Virginia,2006,6,38,410,5,446,5876,17684,2947,3536,6650,37.6
51540,Charlottesville city,Virginia,2006,6,66,1018,21,1354,20512,41066,6844,1955,27608,67.23
51590,Danville city,Virginia,2006,13,134,1385,12,411,6611,44586,3429,3715,19397,43.5
51660,Harrisonburg city,Virginia,2006,11,100,1355,14,518,8101,45858,4168,3275,14142,30.84
51710,Norfolk city,Virginia,2006,36,274,4276,51,1582,24237,243406,6761,4772,55426,22.77
51740,Portsmouth city,Virginia,2006,16,151,1991,13,474,6717,99213,6200,7631,24984,25.18
51800,Suffolk city,Virginia,2006,8,72,913,12,456,6716,80291,10036,6690,21912,27.29
51810,Virginia Beach city,Virginia,2006,44,345,4708,69,3862,57025,437739,9948,6344,121576,27.77
53005,Benton County,Washington,2006,9,146,2244,23,921,22871,159564,17729,6937,44149,27.67
53007,Chelan County,Washington,2006,4,58,975,20,690,14530,69536,17384,3476,32034,46.07
53011,Clark County,Washington,2006,21,167,2284,45,2333,54558,401698,19128,8926,85647,21.32
