GeoID,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay
13067,2015,71,788,12267,111,6755,153135
13069,2015,13,97,1430,8,174,3262
13071,2015,14,113,1641,14,178,3507
13073,2015,12,94,1576,20,1157,23881
13075,2015,6,47,659,4,193,3716
13077,2015,19,152,3105,20,1104,23278
13081,2015,6,52,640,16,336,4607
13083,2015,6,44,566,5,184,3355
13087,2015,7,57,877,6,172,3038
13089,2015,91,957,13752,152,6138,137068
13091,2015,6,47,640,6,103,1864
13095,2015,25,284,3883,20,795,15990
13097,2015,18,146,2494,17,1225,36073
13099,2015,5,37,559,4,132,2297
13103,2015,8,70,999,4,219,4010
13111,2015,8,73,1079,8,304,5224
13113,2015,16,133,2121,16,1361,29628
13115,2015,27,216,3109,14,459,9363
13117,2015,14,120,1711,36,2134,48588
13119,2015,10,65,1061,5,175,3468
13121,2015,89,947,14369,202,9059,212061
13127,2015,22,182,2867,19,802,16424
13129,2015,14,110,1695,13,328,5945
13133,2015,5,39,521,6,264,5191
13135,2015,69,689,9883,144,7440,164886
13137,2015,16,101,1609,7,380,6350
13139,2015,24,189,3379,34,1559,32922
13151,2015,27,242,3745,28,1705,34323
13153,2015,22,195,3099,16,1097,21522
13157,2015,13,87,1307,6,498,10371
13175,2015,16,144,2106,8,417,7332
13177,2015,8,67,904,5,214,4383
13179,2015,14,109,1876,6,217,4644
13185,2015,32,274,4289,12,729,15391
13187,2015,6,38,544,3,84,1401
13197,2015,3,19,272,3,20,319
13199,2015,7,60,934,9,207,3504
13205,2015,7,53,776,6,114,1777
13207,2015,5,26,382,4,149,2346
13213,2015,12,94,1527,6,265,4739
13215,2015,40,423,6924,43,1580,31996
13217,2015,18,141,2208,19,823,15784
13223,2015,18,131,2228,13,1026,20788
13225,2015,8,73,1185,6,118,2247
13227,2015,7,36,644,5,315,5107
13229,2015,7,50,811,3,89,1555
13233,2015,11,92,1265,10,273,5312
13241,2015,6,22,525,4,209,3427
13245,2015,44,413,6397,32,1718,34128
13247,2015,15,129,2009,19,893,18701
13255,2015,13,171,2344,12,402,6616
13257,2015,5,30,474,5,206,3247
13261,2015,9,95,1151,7,247,4119
13271,2015,5,39,499,4,129,1331
13273,2015,3,24,367,6,80,1422
13275,2015,15,138,2218,8,319,6880
13277,2015,16,127,1981,10,367,10784
