GeoID,Pop_2010,FD_num_2010,FD_pct_2010
21005,21421,5586,26.08
21007,8249,499,6.04
21009,42173,3266,7.74
21011,11591,16,0.13
21013,28691,5967,20.8
21015,118811,40238,33.87
21017,19985,1505,7.53
21019,49542,13022,26.28
21021,28432,6698,23.56
21023,8488,48,0.56
21025,13878,926,6.67
21027,20059,1962,9.78
21029,74319,18938,25.48
21031,12690,1488,11.73
21033,12984,1497,11.53
21035,37191,5754,15.47
21037,90336,27900,30.88
21039,5104,344,6.75
21041,10811,4090,37.83
21043,27720,1216,4.39
21045,15955,968,6.07
21047,73955,15171,20.51
21049,35613,3749,10.53
21051,21730,2898,13.34
21053,10272,164,1.6
21055,9315,0,0.0
21057,6856,136,1.98
21059,96656,17361,17.96
21061,12161,262,2.16
21063,7852,16,0.2
21065,14672,1820,12.4
21067,295803,45675,15.44
21069,14348,846,5.9
21071,39451,1681,4.26
21073,49285,11399,23.13
21075,6813,3,0.05
21077,8589,0,0.0
21079,16912,3837,22.69
21081,24662,4341,17.6
21083,37121,4578,12.33
21085,25746,5883,22.85
21087,11258,730,6.49
21089,36910,8861,24.01
21091,8565,30,0.35
21093,105543,24451,23.17
21095,29278,5086,17.37
21097,18846,1479,7.85
21099,18199,1719,9.45
21101,46250,4508,9.75
21103,15416,1282,8.31
21105,4902,159,3.24
21107,46920,7809,16.64
21109,13494,26,0.19
21111,741096,131566,17.75
21113,48586,4338,8.93
21115,23356,2321,9.94
21117,159720,52175,32.67
21119,16346,49,0.3
21121,31883,1695,5.32
21123,14193,211,1.49
21125,58849,6537,11.11
21127,15860,1775,11.19
21129,7887,1,0.02
21131,11310,423,3.74
21133,24519,0,0.0
21135,13870,154,1.11
21137,24742,1924,7.78
21139,9519,135,1.42
21141,26835,754,2.81
21143,8314,138,1.66
21145,65565,14443,22.03
21147,18306,866,4.73
21149,9531,3,0.03
21151,82916,7958,9.6
21153,13333,107,0.8
21155,19820,468,2.36
21157,31448,1059,3.37
21159,12929,39,0.3
21161,17490,2176,12.44
21163,28602,4097,14.32
21165,6306,0,0.0
21167,21331,3906,18.31
21169,10099,80,0.8
21171,10963,445,4.06
21173,26499,5751,21.7
21175,13923,1411,10.13
