GeoID,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay,Pop_2015,FD_num_2015,FD_pct_2015,D_Cap,G_Cap
18035,2015,20,211,3056,10,430,7456,116019,30038,25.53,1502,11602
18037,2015,9,187,3437,10,298,3832,42421,2411,5.76,268,4242
18039,2015,23,167,2748,38,1393,28193,203284,40315,20.41,1753,5350
18047,2015,5,56,562,6,255,4855,22890,2095,9.07,419,3815
18051,2015,9,90,1350,6,139,1965,33762,1293,3.86,144,5627
18053,2015,13,134,1955,7,219,4185,67692,12579,17.95,968,9670
18057,2015,13,124,2245,36,2512,49895,309172,87492,31.87,6730,8588
18059,2015,7,62,973,5,265,4949,72392,20497,29.28,2928,14478
18063,2015,15,123,1766,10,741,15843,158059,39541,27.19,2636,15806
18065,2015,8,96,1488,8,210,4173,48894,1826,3.69,228,6112
18067,2015,15,175,2741,12,465,10023,82581,22219,26.85,1481,6882
18071,2015,9,64,1095,8,361,5298,43941,6622,15.63,736,5493
18073,2015,7,66,880,8,299,4554,33501,3057,9.13,437,4188
18077,2015,6,63,886,6,144,2987,32465,5380,16.59,897,5411
18081,2015,13,145,2534,9,520,10873,149338,40027,28.66,3079,16593
18085,2015,13,102,1728,14,492,9565,78815,14141,18.28,1088,5630
18087,2015,8,65,1455,5,214,4669,38671,59,0.16,7,7734
18089,2015,72,663,11015,88,3848,73427,487649,147709,29.78,2052,5541
18091,2015,15,113,1656,19,488,9514,110762,28377,25.46,1892,5830
18093,2015,9,61,1600,8,262,4395,45485,4371,9.47,486,5686
18095,2015,18,204,3104,19,827,15208,129495,34367,26.11,1909,6816
18097,2015,136,1279,21184,177,6364,140434,938058,219010,24.24,1610,5300
18099,2015,11,72,999,8,300,5455,46756,7140,15.17,649,5845
18103,2015,7,62,644,10,223,4195,35902,7288,19.75,1041,3590
18105,2015,9,143,2267,19,1069,22806,144257,20103,14.57,2234,7592
18107,2015,5,39,647,7,254,5332,38167,5511,14.46,1102,5452
18109,2015,9,127,1767,7,358,6961,69646,10035,14.57,1115,9949
18113,2015,11,130,1523,8,199,3632,47759,2721,5.72,247,5970
18127,2015,14,141,2384,12,1008,17224,167631,52407,31.89,3743,13969
18137,2015,7,47,611,7,194,2673,28699,734,2.55,105,4100
18141,2015,31,284,4042,42,2123,38856,268134,83409,31.25,2691,6384
18145,2015,7,122,1573,5,158,3645,44442,5949,13.39,850,8888
18149,2015,6,141,3897,5,96,1756,22940,1304,5.58,217,4588
18151,2015,8,80,1561,7,98,1445,34343,6418,18.78,802,4906
18157,2015,15,287,3094,26,1003,19190,185741,32254,18.67,2150,7144
18163,2015,32,435,7189,39,1274,25787,181941,35885,19.97,1121,4665
18167,2015,23,346,6159,17,730,15489,107708,36598,33.93,1591,6336
18177,2015,12,98,1428,10,294,5775,66984,9995,14.5,833,6698
18183,2015,6,31,476,5,161,2923,33395,1688,5.07,281,6679
19005,2015,3,46,769,7,164,2622,13882,1165,8.13,388,1983
19011,2015,5,74,873,3,120,2309,25663,3566,13.67,713,8554
19013,2015,14,216,3496,25,1626,32037,133499,38072,29.04,2719,5340
19023,2015,5,26,316,4,60,867,14896,6660,44.8,1332,3724
19033,2015,5,180,3708,10,739,13585,42988,7309,16.55,1462,4299
19045,2015,11,197,3431,9,666,10361,47617,10260,20.89,933,5291
19049,2015,11,100,1344,12,1446,28631,80777,3511,5.31,319,6731
19057,2015,8,126,2047,6,579,11724,39985,11347,28.14,1418,6664
19061,2015,11,229,3642,15,1496,27626,97034,18352,19.6,1668,6469
19065,2015,7,75,1196,6,188,2987,20223,1137,5.45,162,3371
19079,2015,3,21,480,5,239,4196,15213,2824,18.02,941,3043
19083,2015,4,58,873,6,305,5182,17276,2542,14.5,636,2879
19085,2015,3,42,838,4,79,1108,14248,2658,17.81,886,3562
19099,2015,3,28,481,7,405,7419,36729,6167,16.74,2056,5247
19103,2015,5,144,2441,20,2077,44810,144567,20182,15.42,4036,7228
19111,2015,9,101,1748,7,507,9989,35071,7088,19.76,788,5010
19113,2015,17,234,3620,28,2992,56839,219792,52423,24.82,3084,7850
19119,2015,3,13,248,5,87,1040,11749,1299,11.22,433,2350
19125,2015,5,54,830,8,375,7065,33141,4310,12.94,862,4143
19127,2015,6,80,1596,11,453,8921,40512,8684,21.36,1447,3683
19129,2015,3,53,1028,3,74,1120,14815,1565,10.39,522,4938
19137,2015,3,32,510,3,206,3613,10227,2148,20,716,3409
19139,2015,7,116,1986,8,469,9364,43017,8657,20.25,1237,5377
19141,2015,4,57,933,8,277,4446,13989,4080,28.34,1020,1749
19147,2015,3,21,149,3,95,1372,9139,2055,21.81,685,3046
19153,2015,37,456,8377,83,7551,142690,466688,64531,14.98,1744,5623
19155,2015,8,88,1463,12,1104,20709,93534,32133,34.49,4017,7795
19161,2015,4,36,631,4,50,621,10009,3736,36.09,934,2502
19163,2015,19,229,3918,23,2153,43748,172170,18170,11,956,7486
19167,2015,9,84,922,8,286,4888,34752,1431,4.24,159,4344
19169,2015,7,113,1589,12,1244,22274,96346,17893,19.98,2556,8029
19177,2015,3,6,86,5,83,1242,7325,3945,52.12,1315,1465
19183,2015,6,14,228,4,255,4350,22251,1492,6.88,249,5563
19187,2015,5,53,762,5,465,9002,36992,8850,23.28,1770,7398
19189,2015,5,60,1047,3,143,2081,10567,1918,17.65,384,3522
19191,2015,4,14,263,6,212,3828,20754,2591,12.3,648,3459
19193,2015,13,175,2612,18,1213,21860,102464,26351,25.79,2027,5692
20005,2015,3,26,458,3,62,839,16409,2711,16.02,904,5470
20021,2015,5,39,619,4,69,1175,20561,2680,12.4,536,5140
20037,2015,9,78,1063,5,229,4781,39231,11595,29.63,1288,7846
20045,2015,8,109,1674,19,1503,28498,117915,15122,13.64,1890,6206
20057,2015,5,51,748,7,236,3720,34263,7088,20.94,1418,4895
20077,2015,4,26,411,4,50,771,5781,1566,25.95,392,1445
20079,2015,4,31,394,6,312,5498,34908,5078,14.64,1270,5818
20091,2015,23,189,3074,79,6269,143852,578758,94139,17.3,4093,7326
20107,2015,4,20,427,3,63,976,9561,1351,13.99,338,3187
20121,2015,6,69,1090,3,208,3827,32727,2506,7.64,418,10909
20125,2015,8,56,1014,3,141,1840,33316,8479,23.9,1060,11105
20131,2015,5,51,603,5,119,1546,10209,1415,13.91,283,2042
20155,2015,8,63,844,10,589,10978,63647,15362,23.81,1920,6365
20159,2015,4,58,831,3,64,1049,9943,1890,18.75,473,3314
20173,2015,61,515,7755,75,4165,86162,510360,135646,27.22,2224,6805
20177,2015,21,193,2796,30,1680,29927,178541,43337,24.36,2064,5951
20209,2015,28,217,3725,29,982,22637,163095,41854,26.57,1495,5624
21009,2015,15,115,1675,9,224,3197,43676,3041,7.21,203,4853
21013,2015,11,103,1499,6,320,5925,27294,4990,17.39,454,4549
21019,2015,14,127,4151,6,348,6580,48488,10684,21.57,763,8081
21021,2015,9,101,1483,4,167,3770,29807,7765,27.31,863,7452
21029,2015,13,88,1536,5,434,8687,78653,24247,32.63,1865,15731
21037,2015,12,102,1706,16,917,19541,91925,27458,30.4,2288,5745
21045,2015,5,46,684,5,82,1099,15815,704,4.41,141,3163
21047,2015,17,155,2510,12,274,5095,73484,18938,25.61,1114,6124
21049,2015,6,39,1215,6,218,4494,35684,3671,10.31,612,5947
21051,2015,6,38,591,4,154,2254,21047,1990,9.16,332,5262
21059,2015,19,215,3428,16,527,11571,99333,15931,16.48,838,6208
21067,2015,29,289,4508,58,2722,58607,314767,46942,15.87,1619,5427
21071,2015,13,92,1500,13,363,5753,37679,1951,4.94,150,2898
21083,2015,13,80,1409,6,98,1034,37251,3573,9.63,275,6209
21089,2015,9,57,808,6,133,1827,36031,8653,23.44,961,6005
21093,2015,22,204,3383,14,435,9130,106486,28939,27.42,1315,7606
21095,2015,10,61,1038,9,277,5059,27613,5720,19.54,572,3068
21099,2015,7,57,755,5,104,1548,18489,1704,9.36,243,3698
21101,2015,11,179,2268,7,278,3324,46388,4484,9.69,408,6627
21107,2015,14,133,2243,6,255,5164,46281,10900,23.23,779,7714
21111,2015,108,1002,17847,159,6714,147246,763509,119488,16.12,1106,4802
21117,2015,16,147,2304,26,1284,26779,164342,49640,31.08,3103,6321
21121,2015,7,39,770,10,272,4829,31668,2739,8.59,391,3167
21125,2015,20,137,1986,8,276,5783,60101,5506,9.36,275,7513
21127,2015,5,27,397,3,118,1832,15893,2504,15.79,501,5298
21141,2015,6,48,818,4,87,1488,26739,4080,15.2,680,6685
21145,2015,20,201,3466,12,435,8119,64973,15861,24.19,793,5414
21151,2015,22,169,2810,8,322,6768,88276,18255,22.02,830,11035
21157,2015,9,80,1485,8,117,1752,31109,1059,3.37,118,3889
21159,2015,5,29,442,3,86,1565,12352,5,0.04,1,4117
21161,2015,5,47,756,4,208,4535,17077,2901,16.59,580,4269
21171,2015,5,30,496,5,68,941,10653,381,3.48,76,2131
21173,2015,9,65,1327,5,170,3962,27631,3018,11.39,335,5526
21177,2015,7,127,1252,8,190,3144,31146,1594,5.06,228,3893
21183,2015,5,39,524,3,14,240,24216,4152,17.42,830,8072
21193,2015,10,103,1670,8,253,3907,27546,701,2.44,70,3443
21195,2015,28,225,3608,20,810,13370,61804,983,1.51,35,3090
21197,2015,5,31,481,4,147,2510,12271,387,3.07,77,3068
21199,2015,23,194,3405,12,380,7617,63827,11037,17.5,480,5319
21207,2015,7,65,961,6,174,3362,17636,179,1.02,26,2939
21209,2015,5,48,760,4,113,2377,52327,13104,27.78,2621,13082
21217,2015,8,56,888,4,214,4629,25567,4104,16.74,513,6392
21227,2015,20,227,3438,18,594,12432,123159,14250,12.52,713,6842
21235,2015,13,94,1513,12,222,4443,36000,4496,12.61,346,3000
22001,2015,16,92,1766,20,465,8079,62601,1087,1.76,68,3130
22003,2015,10,60,1029,4,133,2039,25602,7198,27.94,720,6401
22005,2015,20,158,2653,24,978,18234,119373,33735,31.46,1687,4974
22007,2015,8,133,3183,4,92,1709,22846,9104,38.87,1138,5712
22009,2015,22,139,2364,9,185,3374,41077,7985,18.98,363,4564
22015,2015,26,211,3204,18,785,17201,125588,26315,22.5,1012,6977
22017,2015,54,459,7600,26,1768,34176,251405,82925,32.52,1536,9669
22019,2015,56,409,7631,29,1364,24197,198693,42022,21.8,750,6851
22021,2015,4,24,467,3,151,2351,10032,961,9.49,240,3344
22033,2015,82,756,12344,121,4197,79273,446216,115503,26.24,1409,3688
22039,2015,11,67,1280,15,151,2764,33789,8945,26.32,813,2253
22045,2015,20,179,2816,21,563,12794,73953,14132,19.3,707,3522
22051,2015,70,680,11816,100,4070,85485,435555,51624,11.93,737,4356
22053,2015,9,59,977,6,149,2844,31434,2236,7.08,248,5239
22055,2015,52,375,6606,57,2395,44462,239429,50787,22.92,977,4201
22057,2015,21,155,2625,13,903,15537,98162,25027,25.98,1192,7551
22061,2015,11,97,1209,4,286,4742,47719,14853,31.78,1350,11930
22067,2015,8,46,814,3,139,3350,26428,6827,24.4,853,8809
22069,2015,10,79,1140,7,269,4481,39137,10996,27.79,1100,5591
22071,2015,40,459,8059,146,2914,59334,389738,57760,16.8,1444,2669
22073,2015,37,391,5637,22,1264,22713,157018,46348,30.15,1253,7137
22079,2015,38,260,4264,14,712,13377,132316,45455,34.54,1196,9451
22087,2015,14,110,2169,11,287,5327,45384,16589,46.21,1185,4126
22091,2015,5,23,335,4,48,745,10569,663,5.92,133,2642
22093,2015,6,42,758,6,254,5206,21517,5604,25.36,934,3586
22095,2015,10,100,1517,9,286,5237,43639,18463,40.2,1846,4849
22097,2015,31,218,3547,27,618,12379,83790,13575,16.28,438,3103
22099,2015,14,96,1601,13,400,7854,53921,2136,4.09,153,4148
22103,2015,44,338,5898,40,2180,42587,249968,62439,26.71,1419,6249
22105,2015,41,335,5428,22,966,18269,128756,31688,26.17,773,5853
22109,2015,30,206,3855,17,961,17619,114025,33431,29.89,1114,6707
22117,2015,19,162,2977,10,233,4951,46322,5013,10.63,264,4632
22119,2015,15,109,1642,6,182,3270,40075,11029,26.76,735,6679
22121,2015,8,59,916,5,180,3765,25484,4535,19.06,567,5097
23001,2015,18,212,3749,21,1136,21269,107245,12978,12.05,721,5107
23003,2015,15,222,4054,33,1174,21249,68752,7944,11.05,530,2083
23005,2015,30,404,6985,76,4718,98818,290464,59726,21.2,1991,3822
23007,2015,9,55,835,12,371,8221,30039,779,2.53,87,2503
23009,2015,10,146,2990,30,837,18644,54268,2218,4.08,222,1809
23011,2015,18,263,4834,24,1477,31133,120209,8675,7.1,482,5009
23013,2015,7,93,1976,17,604,12036,39779,6350,15.98,907,2340
23017,2015,9,93,1704,14,353,8793,57156,3821,6.61,425,4083
23019,2015,24,288,4895,27,1678,35628,152478,19152,12.44,798,5647
23021,2015,7,48,1227,7,261,4721,16926,777,4.43,111,2418
23023,2015,5,72,1267,7,404,7239,35173,3120,8.84,624,5025
23027,2015,9,80,1622,12,370,8189,39129,2729,7.04,303,3261
23029,2015,7,84,1656,16,450,9065,31604,3783,11.51,540,1975
23031,2015,28,267,5383,43,2215,48875,201158,29869,15.15,1067,4678
24001,2015,16,176,2828,12,570,9672,72531,25629,34.13,1602,6044
24003,2015,40,576,8016,98,5075,119579,563837,190278,35.39,4757,5753
24005,2015,82,1079,16238,149,7788,192193,829209,141214,17.54,1722,5565
24013,2015,9,107,1620,25,1778,34231,167651,40184,24.04,4465,6706
24015,2015,13,109,1872,17,656,12695,102397,22751,22.5,1750,6023
24017,2015,13,174,2281,21,1101,22381,155923,43218,29.49,3324,7425
24019,2015,6,56,931,6,179,4241,32391,5295,16.23,883,5399
24021,2015,22,166,2481,37,2447,53782,245377,55823,23.92,2537,6632
24023,2015,8,53,877,6,151,3054,29446,981,3.26,123,4908
24025,2015,18,222,3255,34,2714,57414,250138,53243,21.75,2958,7357
24027,2015,10,115,1746,42,2968,72061,312711,53713,18.71,5371,7446
24031,2015,42,436,6013,205,10583,273975,1036233,181385,18.67,4319,5055
24033,2015,84,1133,16617,158,6774,177532,906003,200532,23.23,2387,5734
24037,2015,10,112,1896,18,868,17779,111628,19595,18.64,1960,6202
24043,2015,21,229,3568,24,1320,25888,149570,36576,24.81,1742,6232
24045,2015,20,185,3013,9,437,9249,102019,26408,26.75,1320,11335
24047,2015,14,140,2097,14,377,9564,51380,10662,20.72,762,3670
24510,2015,74,734,12164,315,4693,110775,621402,13717,2.21,185,1973
25001,2015,20,302,8638,73,4447,101764,214621,104445,48.38,5222,2940
25003,2015,25,230,3292,35,2377,54698,127671,31915,24.32,1277,3648
25005,2015,63,833,15302,90,6445,133632,556967,158761,28.96,2520,6189
25007,2015,8,35,1426,12,256,11123,17217,1177,7.12,147,1435
25009,2015,45,548,9579,178,10097,196462,776111,222644,29.96,4948,4360
25011,2015,7,92,1637,20,749,14648,70550,11057,15.49,1580,3528
25013,2015,66,740,12993,96,5337,102317,469078,103309,22.29,1565,4886
25015,2015,10,95,1531,34,2367,51700,161049,61107,38.66,6111,4737
25017,2015,77,783,15912,278,22173,449498,1581037,373153,24.83,4846,5687
25021,2015,39,444,8653,119,9140,211469,694895,212623,31.69,5452,5839
25023,2015,43,527,9780,89,7382,154732,509880,202027,40.82,4698,5729
25025,2015,52,515,9044,214,9083,177719,776688,5420,0.75,104,3629
25027,2015,79,974,16363,133,9745,181476,817618,226511,28.37,2867,6148
26005,2015,21,150,2421,15,658,11581,114661,4527,4.06,216,7644
26007,2015,7,53,823,9,281,5517,28791,1829,6.18,261,3199
26009,2015,5,20,340,5,157,4134,23133,33,0.14,7,4627
26011,2015,4,49,941,4,58,1074,15280,4582,28.82,1146,3820
26017,2015,20,253,3956,20,640,12862,105557,23684,21.98,1184,5278
26021,2015,38,323,5270,34,1178,23178,154629,40256,25.67,1059,4548
26023,2015,11,90,1363,3,45,1225,43607,1587,3.51,144,14536
26025,2015,28,204,3283,26,442,9773,134447,31513,23.15,1125,5171
26027,2015,7,64,1153,9,177,3558,51665,4272,8.17,610,5741
26029,2015,6,46,876,8,144,4056,26215,1420,5.47,237,3277
26031,2015,5,28,398,6,162,3374,25415,2825,10.8,565,4236
26033,2015,5,55,714,13,264,5179,38003,7810,20.27,1562,2923
26035,2015,12,73,1451,11,225,5006,30610,823,2.66,69,2783
26037,2015,5,35,615,6,150,3072,77383,16808,22.3,3362,12897
26045,2015,16,131,2267,11,287,6408,108676,28954,26.87,1810,9880
26047,2015,7,36,614,16,330,8427,33132,3800,11.62,543,2071
26049,2015,75,548,9069,79,2309,48555,410442,134364,31.56,1792,5195
26051,2015,8,79,1392,3,78,1561,25210,285,1.11,36,8403
26053,2015,4,24,371,3,110,2004,15443,2059,12.53,515,5148
26055,2015,15,86,1391,23,828,17248,91624,16137,18.55,1076,3984
26057,2015,6,52,744,5,81,1289,41513,11838,27.87,1973,8303
26061,2015,5,62,1095,8,318,5465,36382,3953,10.79,791,4548
26065,2015,39,294,5494,52,1201,23839,285735,82008,29.2,2103,5495
26067,2015,10,71,1049,10,366,5924,64173,5561,8.7,556,6417
26069,2015,7,41,758,7,207,4282,25352,5657,21.85,808,3622
26073,2015,8,90,1867,12,291,5832,70690,4944,7.03,618,5891
26075,2015,26,203,3512,19,865,13663,159465,39304,24.53,1512,8393
26077,2015,30,303,5038,46,1289,23326,259966,66913,26.73,2230,5651
26079,2015,5,47,982,6,234,4545,17262,1048,6.11,210,2877
26081,2015,100,751,11666,92,2767,58962,636095,127046,21.08,1270,6914
26087,2015,13,101,1459,10,390,8592,88444,8180,9.26,629,8844
26091,2015,17,126,2410,15,586,9823,98389,19772,19.79,1163,6559
26093,2015,12,90,1346,18,791,17656,187350,56632,31.29,4719,10408
26099,2015,98,809,12404,120,4777,108191,864507,190310,22.63,1942,7204
26101,2015,8,76,1301,10,203,4234,24458,2479,10.02,310,2446
26103,2015,11,88,1598,16,503,9105,67305,10320,15.38,938,4207
26105,2015,6,33,572,6,119,2084,28812,1818,6.33,303,4802
26107,2015,6,54,804,6,98,1846,43092,7600,17.76,1267,7182
26111,2015,9,64,1032,16,384,8241,83618,16800,20.09,1867,5226
26115,2015,14,123,2035,23,749,14384,149494,28361,18.66,2026,6500
26117,2015,17,101,1613,10,326,5276,62826,4771,7.53,281,6283
26121,2015,33,263,4367,21,460,8503,172697,62080,36.05,1881,8224
26123,2015,9,83,1475,9,262,4405,47984,2776,5.73,308,5332
26125,2015,142,1042,16999,232,9204,221642,1240301,360094,29.95,2536,5346
26127,2015,10,52,1167,6,178,3223,26118,975,3.67,98,4353
26133,2015,10,54,937,6,115,2615,23066,3692,15.69,369,3844
26137,2015,5,52,866,6,111,2544,24244,3238,13.4,648,4041
26139,2015,19,143,2177,34,964,19944,280023,85882,32.56,4520,8236
26143,2015,8,42,781,5,103,1880,23803,5380,22.01,673,4761
26145,2015,38,270,4269,38,1116,20042,193290,50402,25.18,1326,5087
26147,2015,23,171,2630,24,814,16102,159874,55598,34.1,2417,6661
26149,2015,13,88,1727,10,206,4545,60843,7135,11.64,549,6084
26151,2015,14,72,1217,9,334,5605,41476,2777,6.44,198,4608
26155,2015,17,106,1567,11,338,6737,68517,11649,16.49,685,6229
26157,2015,11,76,1004,8,303,5402,53804,1906,3.42,173,6726
26159,2015,19,124,1935,20,428,7977,75064,4049,5.31,213,3753
26161,2015,21,214,3329,62,2990,67391,360847,80355,23.31,3826,5820
26163,2015,262,2040,32656,420,9792,202417,1757062,252051,13.84,962,4183
26165,2015,9,76,1280,7,134,2963,32966,3277,10.01,364,4709
27003,2015,19,411,6927,32,1475,37990,343822,113445,34.29,5971,10744
27007,2015,9,102,2218,7,344,6945,45674,7618,17.14,846,6525
27013,2015,6,170,3076,8,848,17861,65777,21683,33.87,3614,8222
27015,2015,6,101,1617,5,409,8480,25317,6866,26.52,1144,5063
27017,2015,3,40,510,4,199,3945,35536,9378,26.5,3126,8884
27021,2015,5,23,150,9,241,4453,28668,3393,11.88,679,3185
27033,2015,3,57,1089,5,175,2321,11504,4255,36.41,1418,2301
27035,2015,15,272,5671,15,608,14590,63451,4209,6.73,281,4230
27037,2015,19,374,7168,49,2516,64085,414299,131296,32.94,6910,8455
27041,2015,8,202,4195,8,193,3592,37057,9290,25.8,1161,4632
27049,2015,10,73,887,12,327,6275,46438,8135,17.61,814,3870
27053,2015,82,905,15691,235,9987,253051,1220459,306812,26.62,3742,5193
27055,2015,4,24,222,5,164,1723,18770,2021,10.62,505,3754
27057,2015,7,84,2282,4,213,4355,20671,4382,21.45,626,5168
27061,2015,9,196,6066,10,262,5582,45397,7274,16.14,808,4540
27067,2015,5,72,1285,10,399,8397,42559,11792,27.92,2358,4256
27071,2015,5,21,324,5,158,3547,12829,6011,45.16,1202,2566
27079,2015,4,22,428,4,139,1576,27630,1977,7.14,494,6908
27095,2015,6,34,973,6,390,7437,25743,439,1.68,73,4291
27105,2015,4,41,612,7,354,6288,21717,6356,29.73,1589,3102
27109,2015,9,267,5042,26,1525,29251,151251,28176,19.53,3131,5817
27111,2015,14,246,5199,13,414,7625,57774,11232,19.6,802,4444
27115,2015,5,31,482,4,175,2852,29046,2679,9,536,7262
27123,2015,35,304,4134,105,4460,104931,536071,111304,21.88,3180,5105
27131,2015,5,19,258,8,513,9949,65278,14454,22.53,2891,8160
27135,2015,7,62,1368,6,212,3188,15679,4603,29.45,658,2613
27137,2015,22,325,7377,32,1645,36917,200222,51286,25.61,2331,6257
27139,2015,3,11,179,14,829,19046,141613,23765,18.29,7922,10115
27141,2015,5,57,1067,7,472,9481,91623,15106,17.07,3021,13089
27145,2015,15,328,5834,32,1549,28546,154957,26242,17.42,1749,4842
27151,2015,4,29,416,3,85,1404,9354,2481,25.36,620,3118
27153,2015,6,38,391,7,194,3311,24220,8324,33.44,1387,3460
27163,2015,11,285,5962,26,1533,40453,251103,94726,39.78,8611,9658
27165,2015,4,51,1057,3,112,1706,10950,523,4.67,131,3650
27171,2015,11,137,2563,13,954,19685,131255,14969,12,1361,10097
28003,2015,11,68,1124,7,262,5030,37331,3767,10.17,342,5333
28011,2015,12,89,1326,8,226,3790,33349,14107,41.31,1176,4169
28013,2015,6,61,761,5,98,1675,14696,1216,8.13,203,2939
28017,2015,6,51,755,3,154,2274,17368,685,3.94,114,5789
28023,2015,8,68,1019,3,94,1740,16003,2332,13.94,292,5334
28027,2015,9,82,1052,7,137,2680,24495,6739,25.77,749,3499
28029,2015,11,124,1787,4,58,944,28754,7176,24.37,652,7189
28033,2015,33,359,4968,19,1111,23790,173212,43334,26.87,1313,9116
28035,2015,27,354,5204,12,381,6380,75921,9217,12.3,341,6327
28041,2015,5,35,522,3,80,790,13485,637,4.42,127,4495
28047,2015,57,470,8247,19,964,20992,200962,67158,35.89,1178,10577
28049,2015,61,578,8649,29,1800,33350,243234,64740,26.39,1061,8387
28051,2015,8,77,966,6,67,1115,18356,8272,43.09,1034,3059
28059,2015,42,362,5317,19,694,12213,141233,41290,29.56,983,7433
28061,2015,7,48,780,3,74,1073,16561,1999,11.72,286,5520
28067,2015,27,247,4011,9,373,6539,68224,6582,9.71,244,7580
28073,2015,14,118,1606,7,272,4598,60570,7979,14.34,570,8653
28075,2015,24,219,3436,8,524,7209,78505,16826,20.96,701,9813
28077,2015,4,34,495,4,104,1702,12618,1980,15.31,495,3155
28081,2015,28,300,3985,17,535,9486,85295,18140,21.88,648,5017
28083,2015,9,93,1272,10,241,2968,30300,14706,45.51,1634,3030
28085,2015,13,105,1889,4,194,3675,34601,7113,20.4,547,8650
28087,2015,20,190,2990,9,327,5348,59744,9911,16.58,496,6638
28089,2015,17,117,1803,18,812,17424,103409,19395,20.37,1141,5745
28091,2015,9,82,1220,4,143,2431,25533,7950,29.35,883,6383
28093,2015,10,71,1060,4,135,2217,35927,6867,18.49,687,8982
28095,2015,11,106,1499,5,137,1979,35777,2433,6.58,221,7155
28101,2015,8,65,1056,4,100,1976,21670,2534,11.67,317,5418
28107,2015,10,87,1230,4,256,5138,34152,7050,20.31,705,8538
28109,2015,22,176,2887,8,351,5920,55163,7277,13.03,331,6895
28113,2015,16,110,1822,7,213,4255,39960,5542,13.72,346,5709
28115,2015,8,62,829,6,125,2485,30912,3229,10.78,404,5152
28117,2015,10,80,1187,7,174,2675,25313,1710,6.77,171,3616
28121,2015,32,265,4244,14,877,18462,148770,37923,26.78,1185,10626
28123,2015,11,103,1407,9,223,3233,28275,3627,12.83,330,3142
28141,2015,8,47,739,8,156,2342,19509,0,0,0,2439
28143,2015,7,52,949,4,62,895,10342,1893,17.57,270,2586
28145,2015,9,62,894,4,104,2193,28318,3327,12.26,370,7080
28147,2015,3,29,422,4,98,1496,14629,1641,10.63,547,3657
28149,2015,11,123,1701,5,279,5302,47542,11490,23.56,1045,9508
28151,2015,18,157,2227,10,409,7655,48053,15227,29.78,846,4805
28153,2015,7,74,1130,4,163,2699,20510,333,1.6,48,5128
28155,2015,4,34,457,4,55,1128,9869,1179,11.5,295,2467
28161,2015,6,42,680,3,87,1339,12451,1061,8.37,177,4150
28163,2015,12,120,1855,5,127,2240,27377,9646,34.37,804,5475
29019,2015,12,111,1594,34,2493,38731,174546,41553,25.55,3463,5134
29021,2015,11,87,1392,8,731,14552,89016,20493,22.97,1863,11127
29023,2015,9,86,1193,8,317,5629,42859,7066,16.51,785,5357
29027,2015,7,45,650,4,156,2841,44739,8155,18.39,1165,11185
29031,2015,14,115,1499,10,416,8082,78577,19098,25.24,1364,7858
29037,2015,11,151,3148,10,788,15967,101496,30128,30.29,2739,10150
29043,2015,14,102,1773,10,332,5578,83282,15629,20.19,1116,8328
29047,2015,21,211,2818,31,2515,49116,235471,61801,27.85,2943,7596
29051,2015,9,67,1047,11,915,16868,76780,19670,25.88,2186,6980
29069,2015,10,68,1007,14,225,3582,30877,6691,20.94,669,2206
29071,2015,18,135,1997,22,516,10548,102382,11149,10.98,619,4654
29077,2015,30,255,3889,41,2165,43740,287924,49775,18.09,1659,7023
29079,2015,3,46,769,5,178,3018,10062,3113,30.34,1038,2012
29091,2015,12,94,1163,11,254,4418,40135,7732,19.14,644,3649
29093,2015,4,26,289,4,116,1453,10099,2386,22.44,597,2525
29095,2015,86,1037,20204,107,5977,125072,686373,150014,22.25,1744,6415
29097,2015,21,195,2984,10,386,9243,118376,32150,27.38,1531,11838
29099,2015,20,161,2053,20,966,24352,223908,66388,30.35,3319,11195
29101,2015,7,49,713,4,190,3558,53874,8804,16.74,1258,13469
29109,2015,8,33,631,7,156,2844,38144,4429,11.47,554,5449
29113,2015,10,36,733,6,165,3663,54675,4073,7.75,407,9113
29127,2015,8,72,1336,6,255,4232,28862,4471,15.53,559,4810
29133,2015,4,33,434,5,111,1821,14023,46,0.32,12,2805
29143,2015,8,72,1150,5,79,1318,18167,574,3.03,72,3633
29155,2015,5,33,510,5,150,2014,17442,1181,6.46,236,3488
29159,2015,6,72,925,6,200,4317,42182,7064,16.74,1177,7030
29161,2015,8,71,1054,9,207,4038,44610,6323,14,790,4957
29165,2015,7,37,610,11,1128,22797,96217,31202,34.93,4457,8747
29181,2015,4,46,910,3,146,1881,13811,2924,20.74,731,4604
29183,2015,25,302,5004,43,2691,63151,385171,136448,37.85,5458,8957
29185,2015,5,27,461,3,57,1096,9450,916,9.34,183,3150
29187,2015,13,102,1986,14,567,9389,66446,9876,15.11,760,4746
29189,2015,98,998,15042,176,9876,252397,1001705,267303,26.76,2728,5692
29207,2015,10,53,840,7,221,3260,29786,1865,6.22,187,4255
29213,2015,12,95,2223,9,406,8108,54333,15578,30.15,1298,6037
29219,2015,5,44,641,7,105,2280,33545,1595,4.91,319,4792
29225,2015,7,37,735,4,129,2228,37526,2837,7.84,405,9382
29510,2015,37,391,6130,111,2317,56399,314875,19196,6.01,519,2837
30013,2015,5,75,951,12,707,12368,82118,20700,25.45,4140,6843
