GeoID,County,State,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay,Pop_2014,D_Cap,G_Cap,FD_num_2014,FD_pct_2014
54109,Wyoming County,West Virginia,2014,7,74,1135,6,155,2509,22576,3225,3762,2231,9.88
55005,Barron County,Wisconsin,2014,10,210,4329,14,471,7632,45343,4534,3238,1661,3.66
55021,Hawkins County,Tennessee,2014,7,57,574,6,308,4858,56638,8091,9439,21666,38.25
55021,Columbia County,Wisconsin,2014,7,57,574,6,308,4858,56638,8091,9439,21666,38.25
55025,Dane County,Wisconsin,2014,26,505,7901,80,5408,104469,516338,19859,6454,83552,16.18
55035,Eau Claire County,Wisconsin,2014,9,96,1280,12,975,14272,101688,11298,8474,35769,35.18
55043,Grant County,Wisconsin,2014,9,202,3051,13,329,4073,51681,5742,3975,14200,27.48
55045,Jasper County,Iowa,2014,6,96,1758,11,274,4757,36856,6142,3350,4524,12.27
55045,Green County,Wisconsin,2014,6,96,1758,11,274,4757,36856,6142,3350,4524,12.27
55055,Jefferson County,Wisconsin,2014,5,39,496,13,626,10046,84369,16873,6489,33974,40.27
55059,Kenosha County,Wisconsin,2014,14,121,1735,29,1700,28743,167856,11989,5788,39012,23.24
55075,Marinette County,Wisconsin,2014,7,45,721,9,366,6034,41047,5863,4560,8620,21.0
55079,Milwaukee County,Wisconsin,2014,77,956,14918,221,7496,152509,958546,12448,4337,88842,9.27
55085,Oneida County,Wisconsin,2014,5,28,499,9,499,8080,35323,7064,3924,9550,27.04
55087,Outagamie County,Wisconsin,2014,18,413,7612,24,1713,28331,182170,10120,7590,37604,20.64
55095,Polk County,Wisconsin,2014,8,52,1118,12,359,6001,43331,5416,3610,4191,9.67
55099,Price County,Wisconsin,2014,6,53,930,4,182,3004,13656,2276,3414,-1656,-12.13
55101,Racine County,Wisconsin,2014,16,265,4074,38,1469,27106,194833,12177,5127,36016,18.49
55105,Rock County,Wisconsin,2014,18,316,5660,25,1024,22448,160950,8941,6438,22671,14.09
55111,Sauk County,Wisconsin,2014,13,250,5014,13,514,9260,62975,4844,4844,6482,10.29
55115,Shawano County,Wisconsin,2014,7,33,598,8,256,3993,41347,5906,5168,7778,18.81
55117,Sheboygan County,Wisconsin,2014,11,244,4388,20,1075,16050,114998,10454,5749,28172,24.5
55121,Trempealeau County,Wisconsin,2014,7,85,1674,8,145,1887,29409,4201,3676,881,3.0
55129,Washburn County,Wisconsin,2014,7,47,779,6,222,4181,15658,2236,2609,-2014,-12.86
55133,Waukesha County,Wisconsin,2014,17,280,6101,66,4226,86629,395431,23260,5991,51533,13.03
55137,Waushara County,Wisconsin,2014,7,60,1370,8,190,2863,24093,3441,3011,-2454,-10.19
56005,Campbell County,Wyoming,2014,4,69,1411,5,410,6649,48132,12033,9626,23052,47.89
56013,Fremont County,Wyoming,2014,7,80,2022,8,417,8449,40562,5794,5070,2286,5.64
56021,Laramie County,Wyoming,2014,10,82,1136,8,703,13339,96038,9603,12004,30335,31.59
56023,Lincoln County,Wyoming,2014,6,54,693,8,169,3632,18563,3093,2320,-861,-4.64
56025,Natrona County,Wyoming,2014,6,55,960,7,557,11416,81375,13562,11625,30102,36.99
