GeoID,County,State,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay,Pop_2015,D_Cap,G_Cap,FD_num_2015,FD_pct_2015
6009,Calaveras County,California,2015,4,16,160,11,514,10607,44957,11239,4087,15693,34.91
6011,Colusa County,California,2015,5,20,361,9,92,1957,21269,4253,2363,-2577,-12.12
6013,Contra Costa County,California,2015,45,918,13665,204,9680,295473,1124606,24991,5512,15452,1.37
6017,El Dorado County,California,2015,8,118,2726,35,1778,50995,184660,23082,5276,24808,13.43
6019,Fresno County,California,2015,86,1126,16888,248,6251,163954,970442,11284,3913,51251,5.28
6021,Glenn County,California,2015,4,35,539,8,120,2753,27776,6944,3472,4226,15.21
6023,Humboldt County,California,2015,15,136,2207,43,1445,38813,135114,9007,3142,8737,6.47
6025,Imperial County,California,2015,19,315,4728,33,908,22832,179179,9430,5429,26006,14.51
6029,Kern County,California,2015,93,1067,17485,190,5968,131220,877197,9432,4616,79172,9.03
6031,Kings County,California,2015,10,140,2075,30,682,17839,150199,15019,5006,24369,16.22
6035,Lassen County,California,2015,3,34,302,7,200,5458,31383,10461,4483,13173,41.97
6037,Los Angeles County,California,2015,661,10175,190835,2056,78734,2060293,10097037,15275,4911,20092,0.2
6039,Madera County,California,2015,10,158,2297,36,1047,28668,153739,15373,4270,22743,14.79
6041,Marin County,California,2015,13,180,2847,71,3767,120554,261016,20078,3676,4844,1.86
6045,Mendocino County,California,2015,12,98,1345,46,1435,39466,87168,7264,1894,1409,1.62
6047,Merced County,California,2015,23,359,5415,65,1310,34322,266651,11593,4102,24082,9.03
6053,Monterey County,California,2015,24,273,4705,113,3139,89475,431241,17968,3816,10995,2.55
6055,Napa County,California,2015,5,29,745,40,1664,47654,141096,28219,3527,33049,23.42
6057,Nevada County,California,2015,5,46,622,28,1306,37064,98709,19741,3525,24119,24.43
6059,Orange County,California,2015,162,2698,48038,525,27450,727412,3153962,19468,6007,43788,1.39
6061,Placer County,California,2015,20,301,4779,67,3963,112376,373058,18652,5568,26504,7.1
6065,Riverside County,California,2015,138,2176,32300,367,17481,485161,2347921,17013,6397,91008,3.88
6067,Sacramento County,California,2015,67,1775,19592,276,11308,311012,1494294,22302,5414,124617,8.34
6071,San Bernardino County,California,2015,152,2750,46132,317,13746,365103,2117311,13929,6679,98875,4.67
6073,San Diego County,California,2015,133,2572,42152,615,27228,694677,3284061,24692,5339,65730,2.0
6075,San Francisco County,California,2015,32,390,8104,371,8140,243900,863836,26994,2328,-65457,-7.58
6077,San Joaquin County,California,2015,38,836,11926,153,4170,118494,721929,18998,4718,41059,5.69
6079,San Luis Obispo County,California,2015,12,211,3218,80,2955,69006,280171,23347,3502,39427,14.07
6081,San Mateo County,California,2015,25,657,14748,180,7129,221543,765447,30617,4252,-31671,-4.14
6083,Santa Barbara County,California,2015,20,337,4791,133,4868,124718,442522,22126,3327,31580,7.14
6085,Santa Clara County,California,2015,59,993,14894,362,15561,454349,1917481,32499,5296,467,0.02
6087,Santa Cruz County,California,2015,12,177,2889,71,3110,91485,273730,22810,3855,20157,7.36
6089,Shasta County,California,2015,17,212,3074,38,1361,38679,178361,10491,4693,18763,10.52
6095,Solano County,California,2015,17,387,5174,74,3381,90492,433708,25512,5860,53098,12.24
6097,Sonoma County,California,2015,27,337,4483,138,6350,179972,501346,18568,3632,16480,3.29
6099,Stanislaus County,California,2015,41,628,8664,134,3903,106719,533534,13013,3981,35371,6.63
6101,Sutter County,California,2015,5,123,1525,20,577,15625,95388,19077,4769,32497,34.07
6103,Tehama County,California,2015,7,77,1224,12,407,10309,63090,9012,5257,12402,19.66
6107,Tulare County,California,2015,45,526,8140,119,2940,70063,457803,10173,3847,35236,7.7
6109,Tuolumne County,California,2015,8,87,1127,16,507,15131,53550,6693,3346,5977,11.16
6111,Ventura County,California,2015,58,852,13925,175,7460,198013,846922,14602,4839,36236,4.28
6113,Yolo County,California,2015,14,187,2496,42,2147,58697,212053,15146,5048,27284,12.87
6115,Yuba County,California,2015,5,44,795,10,204,5678,74083,14816,7408,22685,30.62
8001,Adams County,Colorado,2015,32,307,5039,65,3251,91339,490768,15336,7550,32293,6.58
8005,Arapahoe County,Colorado,2015,39,451,7299,97,5830,176890,630637,16170,6501,17411,2.76
8007,Archuleta County,Colorado,2015,3,30,224,4,120,3980,12393,4131,3098,-714,-5.76
8013,Boulder County,Colorado,2015,6,93,1279,58,4059,119467,319175,53195,5503,79582,24.93
8015,Chaffee County,Colorado,2015,3,8,336,7,155,4696,18600,6200,2657,-2224,-11.96
8029,Delta County,Colorado,2015,4,32,564,6,264,7036,29919,7479,4986,6227,20.81
8031,Denver County,Colorado,2015,38,395,6310,127,5695,167134,683665,17991,5383,16940,2.48
8035,Douglas County,Colorado,2015,7,52,865,27,2251,72399,321964,45994,11924,75847,23.56
8037,Eagle County,Colorado,2015,5,21,477,17,903,27927,53896,10779,3170,4202,7.8
8041,El Paso County,Colorado,2015,42,463,7527,59,3984,109042,674156,16051,11426,52501,7.79
8043,Fremont County,Colorado,2015,3,34,321,5,221,6161,46267,15422,9253,28090,60.71
8059,Jefferson County,Colorado,2015,33,381,5638,61,4819,149860,565223,17127,9265,30075,5.32
8063,Kit Carson County,Colorado,2015,3,29,609,4,48,1039,8215,2738,2053,-7178,-87.38
8069,Larimer County,Colorado,2015,18,256,3581,36,2648,72759,333309,18517,9258,44065,13.22
8071,Las Animas County,Colorado,2015,4,32,602,4,83,2257,14043,3510,3510,-3105,-22.11
8071,Pecos County,Texas,2015,4,32,602,4,83,2257,14043,3510,3510,-3105,-22.11
8077,Mesa County,Colorado,2015,11,97,1577,21,1208,33570,148227,13475,7058,22372,15.09
8083,Montezuma County,Colorado,2015,4,39,854,5,212,5722,25722,6430,5144,3008,11.69
8085,Montrose County,Colorado,2015,6,32,543,9,407,11395,40576,6762,4508,4782,11.79
8099,Prowers County,Colorado,2015,6,98,2753,3,76,1986,11971,1995,3990,-12202,-101.93
8101,Pueblo County,Colorado,2015,26,218,3862,16,966,24668,163111,6273,10194,26007,15.94
8123,Weld County,Colorado,2015,21,162,2617,30,1606,44373,285033,13573,9501,31795,11.15
8125,Yuma County,Colorado,2015,5,45,470,4,133,2488,10050,2010,2512,-1864,-18.55
9001,Fairfield County,Connecticut,2015,42,385,5026,213,10831,306440,945301,22507,4438,14571,1.54
9003,Hartford County,Connecticut,2015,90,1062,18859,262,10440,239638,896358,9959,3421,56653,6.32
9005,Litchfield County,Connecticut,2015,12,116,2421,44,2491,56727,184133,15344,4184,24928,13.54
9007,Middlesex County,Connecticut,2015,11,154,3006,30,1616,41301,163555,14868,5451,20986,12.83
9009,New Haven County,Connecticut,2015,78,890,15111,205,8716,205963,860292,11029,4196,57765,6.71
9011,New London County,Connecticut,2015,29,313,6044,40,2811,61463,269717,9300,6742,33643,12.47
9013,Tolland County,Connecticut,2015,7,58,1002,16,1821,32491,151685,21669,9480,55734,36.74
9015,Windham County,Connecticut,2015,16,191,3052,23,1107,21852,116468,7279,5063,22614,19.42
10001,Kent County,Delaware,2015,22,225,3519,25,1114,18732,173129,7869,6925,34562,19.96
10003,New Castle County,Delaware,2015,53,873,12395,92,4959,99102,553658,10446,6018,95865,17.31
10005,Sussex County,Delaware,2015,46,387,6271,48,1871,40424,214626,4665,4471,39179,18.25
11001,District of Columbia,District of Columbia,2015,23,171,3388,190,5172,119704,675254,29358,3553,31928,4.73
11001,District of Columbia,District of Columbia,2015,23,171,3388,190,5172,119704,675254,29358,3553,31928,4.73
12001,Alachua County,Florida,2015,32,279,4602,41,3131,65367,259177,8099,6321,45019,17.37
12005,Bay County,Florida,2015,46,330,5938,31,1406,32800,181387,3943,5851,32298,17.81
12009,Brevard County,Florida,2015,66,618,8879,83,4872,110017,565992,8575,6819,81854,14.46
12011,Broward County,Florida,2015,188,1668,26066,389,18802,441197,1885443,10028,4846,160902,8.53
12013,Calhoun County,Florida,2015,5,51,499,4,107,1894,14411,2882,3602,1591,11.04
12015,Charlotte County,Florida,2015,15,146,2130,20,1566,35534,172437,11495,8621,34199,19.83
12017,Citrus County,Florida,2015,31,269,4786,16,1248,26419,140311,4526,8769,30985,22.08
12019,Clay County,Florida,2015,21,181,2943,22,1512,32574,202386,9637,9199,35211,17.4
12021,Collier County,Florida,2015,29,250,4282,60,4145,102853,356107,12279,5935,33565,9.43
12023,Columbia County,Florida,2015,18,148,2510,10,386,7967,68197,3788,6819,14621,21.44
12027,DeSoto County,Florida,2015,7,42,709,6,122,2529,35650,5092,5941,5787,16.23
12031,Duval County,Florida,2015,130,1345,21715,170,8242,186177,910584,7004,5356,123736,13.59
12033,Escambia County,Florida,2015,56,449,7393,49,1838,40545,309332,5523,6312,49460,15.99
12039,Gadsden County,Florida,2015,11,75,1259,8,233,4323,46051,4186,5756,8104,17.6
12051,Hendry County,Florida,2015,8,84,1237,10,262,4711,39325,4915,3932,6923,17.6
12053,Hernando County,Florida,2015,29,388,6958,22,1676,35399,177949,6136,8088,33017,18.55
12055,Highlands County,Florida,2015,20,130,2287,14,719,15042,100222,5011,7158,18869,18.83
12057,Hillsborough County,Florida,2015,158,1298,21774,277,12018,250814,1348848,8537,4869,148918,11.04
12059,Holmes County,Florida,2015,6,43,693,3,111,1583,19270,3211,6423,3476,18.04
12061,Indian River County,Florida,2015,16,147,2066,28,1630,36312,147478,9217,5267,26639,18.06
12063,Jackson County,Florida,2015,20,138,2328,8,237,4174,48625,2431,6078,13030,26.8
12069,Lake County,Florida,2015,50,477,7191,39,2384,53507,325091,6501,8335,59595,18.33
12071,Lee County,Florida,2015,84,783,12479,115,7009,165917,699530,8327,6082,82899,11.85
12073,Leon County,Florida,2015,40,375,5230,37,2949,59262,285997,7149,7729,63266,22.12
12079,Madison County,Florida,2015,6,43,570,3,159,2798,18474,3079,6158,4135,22.38
12081,Manatee County,Florida,2015,38,356,5579,50,3282,70724,362587,9541,7251,53793,14.84
12083,Marion County,Florida,2015,69,535,8336,56,2812,61950,342335,4961,6113,67102,19.6
12085,Martin County,Florida,2015,14,143,1915,36,1843,40748,155624,11116,4322,27804,17.87
12086,Miami-Dade County,Florida,2015,332,2055,36416,659,23679,535667,2688156,8096,4079,205693,7.65
12087,Monroe County,Florida,2015,16,115,2248,25,1345,33744,76696,4793,3067,4344,5.66
12089,Nassau County,Florida,2015,13,74,1375,10,706,15503,77930,5994,7793,15181,19.48
12091,Okaloosa County,Florida,2015,38,308,5480,26,1413,32235,197839,5206,7609,32862,16.61
12095,Orange County,Florida,2015,160,1315,21280,234,11074,253328,1290639,8066,5515,140883,10.92
12097,Osceola County,Florida,2015,45,389,5658,48,2503,55572,323578,7190,6741,53475,16.53
12099,Palm Beach County,Florida,2015,95,1006,14460,282,15181,375271,1424685,14996,5052,89698,6.3
12101,Pasco County,Florida,2015,73,598,9434,67,4203,87346,494919,6779,7386,84907,17.16
12103,Pinellas County,Florida,2015,107,912,14403,200,10755,234646,947535,8855,4737,114483,12.08
12105,Polk County,Florida,2015,99,860,14447,84,4644,96239,648758,6553,7723,101859,15.7
12107,Putnam County,Florida,2015,26,186,2855,13,498,8994,71935,2766,5533,21951,30.52
12109,St. Johns County,Florida,2015,20,150,2514,30,2359,53849,226464,11323,7548,34357,15.17
12111,St. Lucie County,Florida,2015,25,251,3565,43,1990,47650,297442,11897,6917,38793,13.04
12113,Santa Rosa County,Florida,2015,26,198,3169,15,865,20040,166231,6393,11082,32239,19.39
12115,Sarasota County,Florida,2015,36,352,5385,89,4909,113401,404842,11245,4548,44888,11.09
12117,Seminole County,Florida,2015,48,362,6830,67,4503,98405,448246,9338,6690,51191,11.42
12121,Suwannee County,Florida,2015,8,81,1248,6,230,4853,43671,5458,7278,10819,24.77
12127,Volusia County,Florida,2015,81,724,11667,69,4540,103055,516918,6381,7491,84063,16.26
12131,Walton County,Florida,2015,10,62,990,10,600,15078,63048,6304,6304,10999,17.45
13009,Baldwin County,Georgia,2015,12,111,1745,7,450,7153,45542,3795,6506,13720,30.13
13015,Bartow County,Georgia,2015,21,174,2493,16,665,12675,102079,4860,6379,24358,23.86
13019,Berrien County,Georgia,2015,7,85,894,6,132,2834,18975,2710,3162,3639,19.18
13021,Bibb County,Georgia,2015,41,423,6297,35,1485,30281,153948,3754,4398,42234,27.43
13027,Brooks County,Georgia,2015,5,36,554,3,83,1638,15680,3136,5226,627,4.0
13029,Bryan County,Georgia,2015,6,60,745,7,430,8460,34792,5798,4970,10206,29.33
13031,Bulloch County,Georgia,2015,13,130,1819,12,416,8361,73152,5627,6096,16774,22.93
13039,Camden County,Georgia,2015,10,79,1199,6,304,6234,52470,5247,8745,14166,27.0
13045,Carroll County,Georgia,2015,32,254,4478,26,1018,19587,114467,3577,4402,23766,20.76
13047,Catoosa County,Georgia,2015,11,119,1733,7,169,3580,65799,5981,9399,17612,26.77
13051,Chatham County,Georgia,2015,46,382,6328,54,2605,54821,285959,6216,5295,45592,15.94
13057,Cherokee County,Georgia,2015,18,141,2214,35,2037,45122,235387,13077,6725,35386,15.03
13059,Clarke County,Georgia,2015,18,153,2672,25,931,18683,123552,6864,4942,18272,14.79
13063,Clayton County,Georgia,2015,53,475,7580,50,1402,27815,272868,5148,5457,48793,17.88
13067,Cobb County,Georgia,2015,71,788,12267,111,6755,153135,739319,10412,6660,87137,11.79
13069,Coffee County,Georgia,2015,13,97,1430,8,174,3262,43000,3307,5375,9098,21.16
13071,Colquitt County,Georgia,2015,14,113,1641,14,178,3507,45509,3250,3250,6654,14.62
13073,Columbia County,Georgia,2015,12,94,1576,20,1157,23881,143912,11992,7195,28422,19.75
13075,Cook County,Georgia,2015,6,47,659,4,193,3716,17069,2844,4267,1367,8.01
13077,Coweta County,Georgia,2015,19,152,3105,20,1104,23278,138106,7268,6905,19174,13.88
13081,Crisp County,Georgia,2015,6,52,640,16,336,4607,22949,3824,1434,1268,5.53
13083,Dade County,Georgia,2015,6,44,566,5,184,3355,16157,2692,3231,221,1.37
13087,Decatur County,Georgia,2015,7,57,877,6,172,3038,27055,3865,4509,3705,13.69
13089,DeKalb County,Georgia,2015,91,957,13752,152,6138,137068,734770,8074,4834,99397,13.53
13091,Dodge County,Georgia,2015,6,47,640,6,103,1864,21135,3522,3522,1039,4.92
13095,Dougherty County,Georgia,2015,25,284,3883,20,795,15990,91495,3659,4574,28070,30.68
13097,Douglas County,Georgia,2015,18,146,2494,17,1225,36073,140268,7792,8251,16560,11.81
13099,Early County,Georgia,2015,5,37,559,4,132,2297,10452,2090,2613,-3560,-34.06
13103,Effingham County,Georgia,2015,8,70,999,4,219,4010,57086,7135,14271,22670,39.71
13111,Fannin County,Georgia,2015,8,73,1079,8,304,5224,24439,3054,3054,3083,12.62
13113,Fayette County,Georgia,2015,16,133,2121,16,1361,29628,110203,6887,6887,23407,21.24
13115,Floyd County,Georgia,2015,27,216,3109,14,459,9363,96200,3562,6871,26644,27.7
13117,Forsyth County,Georgia,2015,14,120,1711,36,2134,48588,211228,15087,5867,35349,16.73
13119,Franklin County,Georgia,2015,10,65,1061,5,175,3468,22262,2226,4452,2312,10.39
13121,Fulton County,Georgia,2015,89,947,14369,202,9059,212061,1005775,11300,4979,87791,8.73
13127,Glynn County,Georgia,2015,22,182,2867,19,802,16424,83373,3789,4388,18118,21.73
13129,Gordon County,Georgia,2015,14,110,1695,13,328,5945,56329,4023,4333,10180,18.07
13133,Greene County,Georgia,2015,5,39,521,6,264,5191,16644,3328,2774,-113,-0.68
13135,Gwinnett County,Georgia,2015,69,689,9883,144,7440,164886,888884,12882,6172,93102,10.47
13137,Habersham County,Georgia,2015,16,101,1609,7,380,6350,43804,2737,6257,12990,29.65
13139,Hall County,Georgia,2015,24,189,3379,34,1559,32922,192458,8019,5660,25922,13.47
13151,Henry County,Georgia,2015,27,242,3745,28,1705,34323,216571,8021,7734,39949,18.45
13153,Houston County,Georgia,2015,22,195,3099,16,1097,21522,149412,6791,9338,32794,21.95
13157,Jackson County,Georgia,2015,13,87,1307,6,498,10371,63436,4879,10572,19067,30.06
13175,Laurens County,Georgia,2015,16,144,2106,8,417,7332,47513,2969,5939,15509,32.64
13177,Lee County,Georgia,2015,8,67,904,5,214,4383,29191,3648,5838,6849,23.46
13179,Liberty County,Georgia,2015,14,109,1876,6,217,4644,61640,4402,10273,15250,24.74
13185,Lowndes County,Georgia,2015,32,274,4289,12,729,15391,113346,3542,9445,33857,29.87
13187,Lumpkin County,Georgia,2015,6,38,544,3,84,1401,31324,5220,10441,11481,36.65
13197,Marion County,Georgia,2015,3,19,272,3,20,319,8556,2852,2852,-4538,-53.04
13199,Meriwether County,Georgia,2015,7,60,934,9,207,3504,21177,3025,2353,-468,-2.21
13205,Mitchell County,Georgia,2015,7,53,776,6,114,1777,22453,3207,3742,1566,6.97
13207,Monroe County,Georgia,2015,5,26,382,4,149,2346,26731,5346,6682,7209,26.97
13213,Murray County,Georgia,2015,12,94,1527,6,265,4739,39450,3287,6575,9615,24.37
13215,Muscogee County,Georgia,2015,40,423,6924,43,1580,31996,198674,4966,4620,37172,18.71
13217,Newton County,Georgia,2015,18,141,2208,19,823,15784,104941,5830,5523,20560,19.59
