GeoID,County,State,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay,Pop_2011,D_Cap,G_Cap,FD_num_2011,FD_pct_2011
1117,Shelby County,Alabama,2011,26,246,4131,28,1370,29461,197992,7615,7071,30690,15.5
1121,Talladega County,Alabama,2011,28,197,2813,11,332,6709,81777,2920,7434,26262,32.11
1123,Tallapoosa County,Alabama,2011,14,119,1621,6,262,4933,41397,2956,6899,13855,33.47
1125,Tuscaloosa County,Alabama,2011,36,341,4578,27,1277,26027,196719,5464,7285,47313,24.05
1131,Wilcox County,Alabama,2011,5,39,582,9,75,1246,11442,2288,1271,-6201,-54.2
2050,Bethel Census Area,Alaska,2011,14,243,4378,23,436,6467,17415,1243,757,-1424,-8.18
2110,Juneau City and Borough,Alaska,2011,3,31,875,6,337,8634,32152,10717,5358,9697,30.16
2122,Kenai Peninsula Borough,Alaska,2011,5,46,1156,19,582,17443,56302,11260,2963,4256,7.56
4001,Apache County,Arizona,2011,12,86,1528,10,293,5908,72186,6015,7218,12908,17.88
4003,Cochise County,Arizona,2011,27,205,3032,15,993,18209,133111,4930,8874,35567,26.72
4005,Coconino County,Arizona,2011,19,136,2354,17,1322,24702,134269,7066,7898,29142,21.7
4009,Graham County,Arizona,2011,3,32,363,6,340,5648,37134,12378,6189,21690,58.41
4013,Maricopa County,Arizona,2011,224,2622,41576,485,38846,676383,3875065,17299,7989,505205,13.04
4017,Navajo County,Arizona,2011,20,151,2425,16,691,15485,107545,5377,6721,19656,18.28
4019,Pima County,Arizona,2011,76,814,13052,115,9240,176109,988407,13005,8594,138474,14.01
4021,Pinal County,Arizona,2011,24,242,3767,31,2274,36040,378760,15781,12218,70242,18.55
5005,Baxter County,Arkansas,2011,8,52,909,7,252,4199,41347,5168,5906,8115,19.63
5007,Benton County,Arkansas,2011,32,269,4962,27,895,19315,229154,7161,8487,29823,13.01
5009,Boone County,Arkansas,2011,12,122,1773,5,179,3488,37070,3089,7414,11659,31.45
5009,Miami County,Indiana,2011,12,122,1773,5,179,3488,37070,3089,7414,11659,31.45
5015,Carroll County,Arkansas,2011,7,44,687,6,168,2635,27462,3923,4577,3749,13.65
5027,Columbia County,Arkansas,2011,6,80,1031,5,90,2477,24703,4117,4940,4875,19.73
5031,Craighead County,Arkansas,2011,23,173,2667,17,495,9192,98392,4277,5787,21070,21.41
5033,Crawford County,Arkansas,2011,13,101,1562,8,171,3138,61807,4754,7725,13857,22.42
5035,Crittenden County,Arkansas,2011,11,117,1487,10,381,5997,50511,4591,5051,14877,29.45
5051,Garland County,Arkansas,2011,19,168,2352,14,453,9736,96852,5097,6918,21823,22.53
5057,Hempstead County,Arkansas,2011,5,44,582,5,102,2488,22486,4497,4497,2819,12.54
5059,Hot Spring County,Arkansas,2011,8,87,1067,6,129,2243,33136,4142,5522,8933,26.96
5061,Howard County,Arkansas,2011,5,39,661,4,63,887,13820,2764,3455,-2411,-17.45
5063,Independence County,Arkansas,2011,9,59,925,5,145,2701,36881,4097,7376,8382,22.73
5065,Izard County,Arkansas,2011,8,42,590,4,103,1475,13569,1696,3392,-623,-4.59
5069,Jefferson County,Arkansas,2011,18,174,2798,13,469,10408,76032,4224,5848,15222,20.02
5085,Lonoke County,Arkansas,2011,13,91,1379,9,396,7128,69497,5345,7721,16851,24.25
5091,Miller County,Arkansas,2011,9,65,994,7,233,3678,43757,4861,6251,10021,22.9
5093,Mississippi County,Arkansas,2011,13,129,1791,15,343,6181,46024,3540,3068,9070,19.71
5107,Phillips County,Arkansas,2011,6,44,520,8,137,2186,21407,3567,2675,931,4.35
5113,Polk County,Arkansas,2011,6,58,789,6,65,889,20558,3426,3426,1174,5.71
5119,Pulaski County,Arkansas,2011,54,533,8072,61,2870,60316,386982,7166,6343,63853,16.5
5123,St. Francis County,Arkansas,2011,8,65,863,7,97,1586,27989,3498,3998,3854,13.77
5139,Union County,Arkansas,2011,11,102,1252,8,211,4712,41398,3763,5174,10211,24.67
5143,Washington County,Arkansas,2011,32,212,3950,31,1419,27801,208038,6501,6710,31027,14.91
6001,Alameda County,California,2011,55,857,13081,387,11749,326445,1530998,27836,3956,-1140,-0.07
6007,Butte County,California,2011,14,229,3250,46,1723,47792,219952,15710,4781,26682,12.13
6013,Contra Costa County,California,2011,43,693,10972,210,8697,250735,1065452,24777,5073,16724,1.57
6017,El Dorado County,California,2011,8,123,2087,32,1669,48170,180918,22614,5653,31505,17.41
6019,Fresno County,California,2011,57,897,10558,233,4901,135984,939479,16482,4032,53638,5.71
6023,Humboldt County,California,2011,19,145,2072,44,1506,38073,135215,7116,3073,12855,9.51
6029,Kern County,California,2011,57,690,9571,181,5436,124650,848140,14879,4685,65424,7.71
6031,Kings County,California,2011,8,101,1269,32,641,14072,151886,18985,4746,33414,22.0
6037,Los Angeles County,California,2011,576,7734,145114,2011,70028,1814338,9876727,17147,4911,-11472,-0.12
6045,Mendocino County,California,2011,12,113,1528,47,1337,35866,87334,7277,1858,2915,3.34
6047,Merced County,California,2011,12,183,2329,56,1336,35963,259333,21611,4630,36178,13.95
6053,Monterey County,California,2011,19,261,3946,112,3165,86033,420542,22133,3754,24589,5.85
6055,Napa County,California,2011,4,47,981,38,1446,41215,137750,34437,3625,46727,33.92
6057,Nevada County,California,2011,5,56,819,25,1154,32415,98697,19739,3947,25757,26.1
6059,Orange County,California,2011,132,1929,32145,555,23732,630274,3050867,23112,5497,31880,1.04
6061,Placer County,California,2011,14,311,5197,64,3205,97440,356312,25450,5567,28533,8.01
6065,Riverside County,California,2011,91,1510,23336,353,14194,380499,2234301,24552,6329,59452,2.66
6071,San Bernardino County,California,2011,109,1699,30315,335,12798,330203,2061040,18908,6152,47919,2.32
6073,San Diego County,California,2011,124,2067,33676,615,23146,592243,3137372,25301,5101,44806,1.43
6075,San Francisco County,California,2011,34,287,6540,319,7060,204705,815677,23990,2556,-48715,-5.97
6081,San Mateo County,California,2011,23,547,11937,168,6646,194548,728404,31669,4335,-6763,-0.93
6083,Santa Barbara County,California,2011,18,260,3893,119,4080,105909,425481,23637,3575,29910,7.03
6085,Santa Clara County,California,2011,56,870,13471,326,14182,385526,1812166,32360,5558,31768,1.75
6087,Santa Cruz County,California,2011,12,162,2372,69,2915,77061,264882,22073,3838,30535,11.53
6089,Shasta County,California,2011,13,180,2691,38,1369,38531,177572,13659,4672,20461,11.52
6097,Sonoma County,California,2011,26,289,4658,134,5426,153239,487423,18747,3637,9410,1.93
6099,Stanislaus County,California,2011,25,491,6433,134,3876,95187,517614,20704,3862,46319,8.95
6101,Sutter County,California,2011,4,92,1216,27,580,17146,94485,23621,3499,33892,35.87
6107,Tulare County,California,2011,32,407,4944,107,1997,52625,446864,13964,4176,37214,8.33
6111,Ventura County,California,2011,59,810,14092,170,5890,162290,830196,14071,4883,22235,2.68
6113,Yolo County,California,2011,9,141,1940,39,1651,40717,201959,22439,5178,40865,20.23
8005,Arapahoe County,Colorado,2011,34,427,6847,77,4458,125989,585844,17230,7608,35988,6.14
8013,Boulder County,Colorado,2011,10,139,2105,49,3064,85779,300897,30089,6140,46528,15.46
8037,Eagle County,Colorado,2011,7,28,535,16,611,20246,52072,7438,3254,-126,-0.24
8043,Fremont County,Colorado,2011,6,56,705,6,188,5377,47379,7896,7896,13843,29.22
8069,Larimer County,Colorado,2011,11,128,1483,31,2239,59398,305237,27748,9846,59016,19.33
8083,Montezuma County,Colorado,2011,3,18,249,5,189,5035,25474,8491,5094,8339,32.74
8087,Morgan County,Colorado,2011,5,33,492,5,157,3355,28453,5690,5690,6011,21.13
8099,Prowers County,Colorado,2011,4,77,2993,3,79,1864,12529,3132,4176,-16738,-133.59
8123,Weld County,Colorado,2011,17,146,2409,32,1325,34756,258783,15222,8086,31260,12.08
9001,Fairfield County,Connecticut,2011,37,259,4066,203,9808,271500,927897,25078,4570,13739,1.48
9003,Hartford County,Connecticut,2011,75,822,14366,214,10008,224112,896776,11957,4190,67080,7.48
9005,Litchfield County,Connecticut,2011,8,67,1394,41,2182,52445,189002,23625,4609,36662,19.4
9007,Middlesex County,Connecticut,2011,9,106,2371,36,1647,39402,166176,18464,4616,24704,14.87
9009,New Haven County,Connecticut,2011,68,791,12898,183,7909,188566,863827,12703,4720,58809,6.81
9011,New London County,Connecticut,2011,23,282,5174,50,2572,58181,273013,11870,5460,29663,10.87
10001,Kent County,Delaware,2011,22,244,3460,19,867,16980,165097,7504,8689,35941,21.77
10003,New Castle County,Delaware,2011,41,541,6738,86,3986,100818,541866,13216,6300,61985,11.44
10005,Sussex County,Delaware,2011,43,418,6020,47,1654,35925,200353,4659,4262,42877,21.4
11001,District of Columbia,District of Columbia,2011,26,140,3100,174,4642,126233,619602,23830,3560,4134,0.67
11001,District of Columbia,District of Columbia,2011,26,140,3100,174,4642,126233,619602,23830,3560,4134,0.67
12001,Alachua County,Florida,2011,27,234,3845,45,3124,53124,249806,9252,5551,52998,21.22
12003,Baker County,Florida,2011,4,31,490,7,162,2968,27043,6760,3863,5215,19.28
12009,Brevard County,Florida,2011,45,466,6357,73,4322,88794,544319,12095,7456,79655,14.63
12011,Broward County,Florida,2011,143,1204,19025,364,16463,351192,1786955,12496,4909,150797,8.44
12019,Clay County,Florida,2011,20,161,2252,26,1474,28559,192278,9613,7395,37416,19.46
12021,Collier County,Florida,2011,17,184,2942,59,3493,80218,327632,19272,5553,44192,13.49
12027,DeSoto County,Florida,2011,4,37,487,5,167,3173,34841,8710,6968,13699,39.32
12031,Duval County,Florida,2011,112,1135,17152,188,7468,152273,872297,7788,4639,125056,14.34
12033,Escambia County,Florida,2011,45,382,6168,45,1612,32864,299357,6652,6652,46014,15.37
12037,Franklin County,Florida,2011,5,40,560,6,106,1984,11469,2293,1911,-4291,-37.41
12045,Gulf County,Florida,2011,7,37,742,4,109,2342,15758,2251,3939,-2651,-16.82
12055,Highlands County,Florida,2011,13,131,1739,20,719,13909,98477,7575,4923,20887,21.21
12057,Hillsborough County,Florida,2011,119,1055,16391,279,10897,209898,1271110,10681,4555,140668,11.07
12059,Holmes County,Florida,2011,4,39,537,4,118,1570,19838,4959,4959,4614,23.26
12071,Lee County,Florida,2011,58,550,8612,115,6027,128659,631031,10879,5487,74048,11.73
12073,Leon County,Florida,2011,38,340,4635,42,2655,45023,278334,7324,6627,65491,23.53
12075,Levy County,Florida,2011,11,68,1043,8,271,4926,40151,3650,5018,7506,18.69
12079,Madison County,Florida,2011,6,44,587,3,148,2790,19131,3188,6377,4295,22.45
12081,Manatee County,Florida,2011,36,311,4634,57,3051,60344,327549,9098,5746,53189,16.24
12083,Marion County,Florida,2011,55,422,6244,55,2506,50831,332275,6041,6041,61478,18.5
12086,Miami-Dade County,Florida,2011,297,1556,27207,605,20751,427454,2569856,8652,4247,223495,8.7
12095,Orange County,Florida,2011,114,1070,17561,226,8899,187714,1170526,10267,5179,110810,9.47
12097,Osceola County,Florida,2011,27,246,3626,56,1916,37060,278637,10319,4975,39029,14.01
12099,Palm Beach County,Florida,2011,82,770,12131,235,12214,275736,1336720,16301,5688,96662,7.23
12101,Pasco County,Florida,2011,52,447,6588,73,4040,75341,466428,8969,6389,78470,16.82
12103,Pinellas County,Florida,2011,95,867,12693,186,9520,187962,918380,9667,4937,131891,14.36
12107,Putnam County,Florida,2011,18,127,2041,12,492,8827,73639,4091,6136,16770,22.77
12115,Sarasota County,Florida,2011,28,259,4058,80,3972,82540,382223,13650,4777,48185,12.61
12119,Sumter County,Florida,2011,8,64,811,13,599,11754,97972,12246,7536,26981,27.54
13009,Baldwin County,Georgia,2011,10,103,1490,11,277,5434,45173,4517,4106,8149,18.04
13017,Ben Hill County,Georgia,2011,3,28,383,5,103,1554,17566,5855,3513,3089,17.59
13021,Bibb County,Georgia,2011,31,300,4882,37,1427,28064,156160,5037,4220,29311,18.77
13031,Bulloch County,Georgia,2011,12,125,1620,8,283,4456,72637,6053,9079,22166,30.52
13039,Camden County,Georgia,2011,9,57,980,6,278,4878,50297,5588,8382,12693,25.24
13045,Carroll County,Georgia,2011,25,190,3246,21,904,17161,110727,4429,5272,22037,19.9
13047,Catoosa County,Georgia,2011,12,104,1816,8,258,4541,64756,5396,8094,13878,21.43
13051,Chatham County,Georgia,2011,30,314,4767,48,2222,42297,271590,9053,5658,45645,16.81
13059,Clarke County,Georgia,2011,15,126,2015,19,850,16484,118227,7881,6222,22291,18.85
13063,Clayton County,Georgia,2011,36,304,4634,48,1400,28740,261981,7277,5457,37524,14.32
13071,Colquitt County,Georgia,2011,11,114,1386,12,202,3819,45782,4162,3815,10010,21.86
13073,Columbia County,Georgia,2011,10,77,1141,18,968,18839,128812,12881,7156,30168,23.42
13077,Coweta County,Georgia,2011,13,115,1771,20,1034,20258,129345,9949,6467,26407,20.42
13081,Crisp County,Georgia,2011,4,44,518,11,209,3767,23750,5937,2159,3164,13.32
13087,Decatur County,Georgia,2011,8,59,936,8,181,3399,27649,3456,3456,1770,6.4
13089,DeKalb County,Georgia,2011,80,705,10759,135,6073,129290,698304,8728,5172,88288,12.64
13091,Dodge County,Georgia,2011,5,43,570,8,124,1864,21610,4322,2701,1036,4.79
13095,Dougherty County,Georgia,2011,21,250,3426,23,843,14359,95046,4526,4132,26846,28.25
13097,Douglas County,Georgia,2011,17,127,2040,15,978,20193,133121,7830,8874,27166,20.41
13099,Early County,Georgia,2011,6,40,679,3,85,1336,10788,1798,3596,-3001,-27.82
13107,Emanuel County,Georgia,2011,7,58,752,5,92,1261,22492,3213,4498,3563,15.84
13111,Fannin County,Georgia,2011,7,68,1043,10,282,4922,23635,3376,2363,924,3.91
13113,Fayette County,Georgia,2011,8,69,1180,16,1256,25971,107151,13393,6696,28663,26.75
13115,Floyd County,Georgia,2011,22,189,2717,20,321,6435,96153,4370,4807,18940,19.7
13117,Forsyth County,Georgia,2011,12,94,1218,32,1722,36768,181812,15151,5681,35624,19.59
13119,Franklin County,Georgia,2011,9,62,970,6,197,2920,21967,2440,3661,2362,10.75
13121,Fulton County,Georgia,2011,78,857,13511,192,8239,183477,947410,12146,4934,82757,8.74
13127,Glynn County,Georgia,2011,14,133,2000,19,704,14477,80097,5721,4215,14532,18.14
13131,Grady County,Georgia,2011,7,50,740,3,107,1754,25091,3584,8363,7402,29.5
13135,Gwinnett County,Georgia,2011,57,526,7478,146,6719,138037,822442,14428,5633,87811,10.68
13139,Hall County,Georgia,2011,18,157,2507,34,1504,29568,182271,10126,5360,29551,16.21
13143,Haralson County,Georgia,2011,6,22,370,5,91,1387,28467,4744,5693,4378,15.38
13151,Henry County,Georgia,2011,24,229,3121,27,1590,31791,206950,8622,7664,41884,20.24
13153,Houston County,Georgia,2011,21,154,2489,22,1031,20034,143864,6850,6539,26161,18.18
13157,Jackson County,Georgia,2011,10,68,943,7,502,10256,60966,6096,8709,17375,28.5
13163,Jefferson County,Georgia,2011,9,58,902,7,213,3294,16779,1864,2397,-310,-1.85
13175,Laurens County,Georgia,2011,15,131,2017,11,362,6488,47907,3193,4355,10803,22.55
13179,Liberty County,Georgia,2011,10,106,1494,7,225,3758,65170,6517,9310,19148,29.38
13185,Lowndes County,Georgia,2011,20,223,3204,17,727,13357,111468,5573,6556,27586,24.75
13193,Macon County,Georgia,2011,4,32,435,6,95,1140,14455,3613,2409,-1588,-10.99
13199,Meriwether County,Georgia,2011,9,61,979,6,183,2990,21600,2400,3600,1527,7.07
13215,Muscogee County,Georgia,2011,30,382,6766,41,1477,30334,195244,6508,4762,26598,13.62
13217,Newton County,Georgia,2011,16,129,1997,18,782,14963,100453,6278,5580,19838,19.75
13223,Paulding County,Georgia,2011,13,110,1637,12,894,17637,143574,11044,11964,35444,24.69
13245,Richmond County,Georgia,2011,38,380,5521,34,1213,22569,200348,5272,5892,44926,22.42
13247,Rockdale County,Georgia,2011,10,110,1669,21,868,17276,85413,8541,4067,17157,20.09
13255,Spalding County,Georgia,2011,10,137,1832,14,493,8981,64032,6403,4573,16407,25.62
13257,Stephens County,Georgia,2011,4,39,476,4,171,2554,25764,6441,6441,10056,39.03
13261,Sumter County,Georgia,2011,10,90,1058,8,211,3648,32067,3206,4008,7974,24.87
13273,Terrell County,Georgia,2011,3,25,393,4,79,1306,9392,3130,2348,-4245,-45.2
13273,Crittenden County,Kentucky,2011,3,25,393,4,79,1306,9392,3130,2348,-4245,-45.2
13275,Thomas County,Georgia,2011,14,137,1874,8,305,5684,44590,3185,5573,13558,30.41
13285,Troup County,Georgia,2011,14,118,1786,15,532,9621,67619,4829,4507,13767,20.36
13293,Upson County,Georgia,2011,4,38,480,8,166,2676,26922,6730,3365,6036,22.42
13295,Walker County,Georgia,2011,14,104,1629,8,349,6071,68808,4914,8601,17605,25.59
13297,Walton County,Georgia,2011,11,81,1186,8,522,9732,84588,7689,10573,23968,28.33
13303,Washington County,Georgia,2011,4,31,371,3,99,1494,20969,5242,6989,7213,34.4
13311,White County,Georgia,2011,9,55,720,4,240,3722,27398,3044,6849,8744,31.91
13313,Whitfield County,Georgia,2011,24,170,2609,22,574,10365,102915,4288,4677,20426,19.85
15001,Hawaii County,Hawaii,2011,11,91,1347,41,2241,49195,187066,17006,4562,34964,18.69
16005,Bannock County,Idaho,2011,7,71,899,9,386,8005,83628,11946,9292,26775,32.02
16017,Bonner County,Idaho,2011,5,46,603,12,276,6208,40781,8156,3398,8295,20.34
16027,Canyon County,Idaho,2011,12,184,3190,21,698,17745,191354,15946,9112,32048,16.75
16069,Nez Perce County,Idaho,2011,4,67,1211,11,401,9374,39431,9857,3584,9564,24.26
16083,Twin Falls County,Idaho,2011,9,133,1974,17,544,11192,78089,8676,4593,16616,21.28
17007,Boone County,Illinois,2011,6,79,1167,9,197,3477,54132,9022,6014,15195,28.07
17019,Champaign County,Illinois,2011,15,268,4522,33,1328,23337,203174,13544,6156,36747,18.09
17021,Christian County,Illinois,2011,5,43,770,7,215,3669,34699,6939,4957,7644,22.03
17031,Cook County,Illinois,2011,437,3504,54780,1498,41003,885280,5219977,11945,3484,264201,5.06
17037,DeKalb County,Illinois,2011,11,169,2792,12,497,14232,104438,9494,8703,19535,18.7
17043,DuPage County,Illinois,2011,46,459,6717,170,7762,164832,924852,20105,5440,81091,8.77
17053,Ford County,Illinois,2011,5,69,1328,3,145,2054,13878,2775,4626,-958,-6.9
17073,Henry County,Illinois,2011,8,138,2280,11,215,3598,50283,6285,4571,9403,18.7
17089,Kane County,Illinois,2011,30,464,6928,82,3370,68000,519211,17307,6331,64376,12.4
17091,Kankakee County,Illinois,2011,12,253,4116,20,703,13230,113513,9459,5675,23604,20.79
17097,Lake County,Illinois,2011,43,353,5498,116,5370,116197,701647,16317,6048,63658,9.07
17099,LaSalle County,Illinois,2011,16,286,4761,27,1006,17671,113521,7095,4204,22071,19.44
17103,Lee County,Illinois,2011,5,37,481,7,140,2195,35597,7119,5085,9192,25.82
17107,Logan County,Illinois,2011,7,59,977,4,155,2632,30269,4324,7567,7590,25.08
17109,McDonough County,Illinois,2011,6,114,1519,6,355,6127,32511,5418,5418,12412,38.18
17111,McHenry County,Illinois,2011,21,305,4736,46,1915,36889,308433,14687,6705,47322,15.34
17113,McLean County,Illinois,2011,14,203,3421,30,1041,20036,170893,12206,5696,28358,16.59
17115,Macon County,Illinois,2011,16,213,4089,15,519,10745,110671,6916,7378,15859,14.33
17119,Madison County,Illinois,2011,33,352,6048,46,1831,42066,268650,8140,5840,31309,11.65
17137,Morgan County,Illinois,2011,6,77,1073,6,187,2816,35479,5913,5913,10581,29.82
17141,Ogle County,Illinois,2011,5,36,548,7,295,4384,53070,10614,7581,19906,37.51
17143,Peoria County,Illinois,2011,22,224,4489,46,1561,30282,186741,8488,4059,18972,10.16
17163,St. Clair County,Illinois,2011,31,291,4528,45,1533,35334,270006,8709,6000,33600,12.44
17165,Saline County,Illinois,2011,10,88,1549,7,169,3866,24903,2490,3557,256,1.03
17179,Tazewell County,Illinois,2011,19,234,4056,14,732,13372,135839,7149,9702,28162,20.73
17183,Vermilion County,Illinois,2011,20,308,5661,13,580,8776,81407,4070,6262,17874,21.96
17189,Washington County,Illinois,2011,5,58,1108,8,85,1429,14574,2914,1821,-5645,-38.73
17197,Will County,Illinois,2011,30,342,5292,93,4322,84793,680799,22693,7320,76716,11.27
17201,Winnebago County,Illinois,2011,35,510,7847,51,2163,48772,293634,8389,5757,44105,15.02
18011,Boone County,Indiana,2011,4,39,556,8,323,5344,57905,14476,7238,26453,45.68
18017,Cass County,Indiana,2011,7,89,1405,8,224,3752,38909,5558,4863,8131,20.9
18019,Clark County,Indiana,2011,20,185,3140,18,664,12958,111487,5574,6193,19963,17.91
18023,Clinton County,Indiana,2011,6,85,1068,6,117,1778,33032,5505,5505,9870,29.88
18031,Decatur County,Indiana,2011,5,43,978,7,133,1930,25898,5179,3699,519,2.0
18033,DeKalb County,Indiana,2011,9,52,766,8,226,4814,42462,4718,5307,7107,16.74
18039,Elkhart County,Indiana,2011,23,219,4203,39,1387,25477,198267,8620,5083,24765,12.49
18045,Fountain County,Indiana,2011,6,51,868,4,203,2851,17153,2858,4288,1330,7.75
18047,Franklin County,Indiana,2011,4,47,602,11,291,5252,23037,5759,2094,3211,13.94
18053,Grant County,Indiana,2011,11,95,1478,7,254,3959,69614,6328,9944,19102,27.44
18057,Hamilton County,Indiana,2011,12,119,1934,33,2003,39111,283366,23613,8586,58112,20.51
18059,Hancock County,Indiana,2011,7,61,938,4,203,3699,70340,10048,17585,29966,42.6
18061,Harrison County,Indiana,2011,5,38,540,3,152,2315,39180,7836,13060,19503,49.78
18065,Henry County,Indiana,2011,7,104,1187,8,209,3943,49212,7030,6151,16204,32.93
18071,Jackson County,Indiana,2011,9,74,1095,8,249,3611,42912,4768,5364,9757,22.74
18073,Jasper County,Indiana,2011,5,49,659,8,266,4248,33423,6684,4177,8875,26.55
18081,Johnson County,Indiana,2011,12,98,1419,10,574,11300,141726,11810,14172,36608,25.83
18085,Kosciusko County,Indiana,2011,14,104,1635,13,550,9036,77347,5524,5949,17251,22.3
18087,LaGrange County,Indiana,2011,9,63,1504,6,160,3064,37463,4162,6243,2604,6.95
18089,Lake County,Indiana,2011,63,557,8533,79,3582,72227,494888,7855,6264,74571,15.07
18091,LaPorte County,Indiana,2011,14,117,1549,20,638,11619,111299,7949,5564,22566,20.28
18097,Marion County,Indiana,2011,114,1007,16397,155,5449,115006,911188,7992,5878,105484,11.58
18099,Marshall County,Indiana,2011,10,64,929,10,280,5018,46935,4693,4693,8465,18.04
18105,Monroe County,Indiana,2011,9,92,1265,19,1179,21509,140209,15578,7379,39118,27.9
18107,Montgomery County,Indiana,2011,6,74,901,6,246,5136,38332,6388,6388,12332,32.17
18123,Perry County,Indiana,2011,3,29,343,4,101,1160,19421,6473,4855,6798,35.0
18127,Porter County,Indiana,2011,11,86,1355,15,791,15243,165507,15046,11033,38336,23.16
18137,Ripley County,Indiana,2011,7,43,682,11,204,2718,28642,4091,2603,1550,5.41
18149,Starke County,Indiana,2011,6,58,847,6,106,1757,23167,3861,3861,2196,9.48
18151,Steuben County,Indiana,2011,10,79,1531,8,87,1194,34091,3409,4261,1667,4.89
18163,Vanderburgh County,Indiana,2011,30,277,5086,35,1307,26174,180450,6015,5155,24966,13.84
18167,Vigo County,Indiana,2011,20,237,4130,17,765,15098,108343,5417,6373,20352,18.78
18169,Wabash County,Indiana,2011,5,43,569,6,180,3073,32563,6512,5427,8986,27.6
18175,Washington County,Indiana,2011,7,48,747,6,182,2716,28201,4028,4700,4499,15.95
18177,Wayne County,Indiana,2011,11,101,1427,10,310,5494,68628,6238,6862,16468,24.0
18183,Whitley County,Indiana,2011,6,30,491,5,154,2818,33357,5559,6671,7487,22.45
19005,Allamakee County,Iowa,2011,3,38,694,5,251,3168,14219,4739,2843,1420,9.99
19013,Black Hawk County,Iowa,2011,14,205,3001,22,1378,25886,131572,9398,5980,32513,24.71
19025,Calhoun County,Iowa,2011,3,14,183,4,49,639,10063,3354,2515,-3698,-36.75
19049,Dallas County,Iowa,2011,7,78,1330,9,880,18643,69687,9955,7743,21220,30.45
19057,Des Moines County,Iowa,2011,8,114,1761,7,565,10530,40061,5007,5723,12292,30.68
19061,Dubuque County,Iowa,2011,11,197,3264,14,1337,22621,94580,8598,6755,29926,31.64
19083,Hardin County,Iowa,2011,4,47,751,6,240,4302,17374,4343,2895,742,4.27
19125,Marion County,Iowa,2011,6,63,917,6,341,6114,33267,5544,5544,9428,28.34
19127,Marshall County,Iowa,2011,6,78,1606,9,405,7807,41013,6835,4557,6534,15.93
19137,Montgomery County,Iowa,2011,3,27,418,3,183,3412,10631,3543,3543,-1151,-10.83
19141,O'Brien County,Iowa,2011,5,57,938,7,208,3128,14218,2843,2031,-2324,-16.35
19153,Polk County,Iowa,2011,32,271,4453,68,5486,105137,438721,13710,6451,73025,16.64
19155,Pottawattamie County,Iowa,2011,8,102,1390,13,1116,18507,93494,11686,7191,33781,36.13
19187,Webster County,Iowa,2011,4,60,695,6,396,7630,37746,9436,6291,17857,47.31
19189,Winnebago County,Iowa,2011,5,57,917,3,154,1773,10694,2138,3564,-1051,-9.83
